gene,ensembl_gene_id,log2FoldChange,padj
Ndufaf5,ENSMUSG00000027384,0.29242,0.107294070020392
Usp1,ENSMUSG00000028560,-0.39966,0.107359074706519
Pttg1,ENSMUSG00000020415,-0.44846,0.10745920502953
Casc1,ENSMUSG00000043541,-2.14804,0.107570596628848
Lyl1,ENSMUSG00000034041,-3.29446,0.107633046326742
Klf14,ENSMUSG00000073209,1.3157,0.107633046326742
Arid2,ENSMUSG00000033237,-0.23248,0.107754302365998
Gm28988,ENSMUSG00000100833,-2.31597,0.107754302365998
Cbfb,ENSMUSG00000031885,-0.2996,0.107828646845241
Phf11b,ENSMUSG00000091649,-3.31882,0.107912907101069
Nubpl,ENSMUSG00000035142,0.51438,0.107945554146355
Rbck1,ENSMUSG00000027466,0.3717,0.108013949395278
Nptn,ENSMUSG00000032336,0.35776,0.108022682503522
Tchh,ENSMUSG00000052415,-0.74037,0.108037900139586
Rnh1,ENSMUSG00000038650,0.33538,0.108079080556743
Epb41l5,ENSMUSG00000026383,-0.32142,0.108120839671511
D630003M21Rik,ENSMUSG00000037813,-1.21828,0.108120839671511
Nrk,ENSMUSG00000052854,-2.6461,0.108120839671511
Vamp5,ENSMUSG00000073002,-1.26772,0.108120839671511
Gm16845,ENSMUSG00000096981,0.73851,0.108120839671511
6030443J06Rik,ENSMUSG00000097207,-1.19143,0.108193822619154
Ptpn20,ENSMUSG00000021940,-2.10884,0.108349863012288
Kcnc1,ENSMUSG00000058975,0.33782,0.108376907177631
Atm,ENSMUSG00000034218,-0.32739,0.108412940110462
Nrm,ENSMUSG00000059791,-1.9091,0.10841676239678
"",ENSMUSG00000100181,-3.75049,0.108556070622047
Gm14329,ENSMUSG00000086239,-4.85625,0.10866748669233
Mtx2,ENSMUSG00000027099,0.27714,0.108695225000675
Gm27271,ENSMUSG00000098328,-4.8708,0.108695225000675
Med15,ENSMUSG00000012114,0.27298,0.108765998830154
Selenow,ENSMUSG00000041571,-0.25328,0.108765998830154
Dixdc1,ENSMUSG00000032064,-0.21431,0.108783498198867
Edem3,ENSMUSG00000043019,-0.2954,0.108805896795004
Selenoi,ENSMUSG00000075703,0.26756,0.108805896795004
Smim22,ENSMUSG00000096215,2.22852,0.108805896795004
Gm43162,ENSMUSG00000104724,-2.6399,0.108891873826949
Slc4a3,ENSMUSG00000006576,0.43229,0.108936044869588
Med24,ENSMUSG00000017210,0.35382,0.108936044869588
Nppc,ENSMUSG00000026241,0.93446,0.108936044869588
Gm13776,ENSMUSG00000082457,-4.8758,0.108936044869588
4930511M06Rik,ENSMUSG00000086607,-0.71376,0.108936044869588
Atp6v1b2,ENSMUSG00000006273,0.24989,0.109034461078049
Gm6133,ENSMUSG00000090451,-3.31842,0.109077571350176
Prpsap2,ENSMUSG00000020528,0.49936,0.109099057678694
Eci1,ENSMUSG00000024132,-0.70426,0.10921315578817
Tdrkh,ENSMUSG00000041912,-0.25355,0.109226614133406
Gm12276,ENSMUSG00000081944,-1.62727,0.109226614133406
Pak1ip1,ENSMUSG00000038683,0.37556,0.109248976760257
Actr5,ENSMUSG00000037761,-1.46767,0.109259302424132
1700063D05Rik,ENSMUSG00000100837,-0.93803,0.109406637218998
Nlk,ENSMUSG00000017376,0.22599,0.109416026994526
Gm38271,ENSMUSG00000103053,-0.42273,0.10945167077257
Fbn2,ENSMUSG00000024598,-1.21553,0.10950432339788
Lsm7,ENSMUSG00000035215,0.68528,0.109633326386533
Ggct,ENSMUSG00000002797,0.36206,0.10964697782752
Gm14296,ENSMUSG00000074527,-0.32539,0.10964697782752
Arid4a,ENSMUSG00000048118,0.23143,0.109649203922987
Lman2l,ENSMUSG00000001143,0.35301,0.109844822112516
Ifi206,ENSMUSG00000037849,-4.88357,0.109847109251658
Gm2000,ENSMUSG00000078193,0.37391,0.109847109251658
Ccdc92b,ENSMUSG00000069814,0.29111,0.109851158556112
Lnx2,ENSMUSG00000016520,0.67529,0.109949825195724
H2-Ab1,ENSMUSG00000073421,-2.46603,0.109998278058169
Gm42748,ENSMUSG00000105742,-2.92155,0.109998278058169
Rrp36,ENSMUSG00000023971,0.67553,0.110050320686604
Rpl34-ps1,ENSMUSG00000068396,1.92458,0.110227368483988
Gm15580,ENSMUSG00000082561,-4.88081,0.110350823978203
Gm29214,ENSMUSG00000101301,-4.86074,0.110354326426822
Plcxd2,ENSMUSG00000087141,-0.19785,0.110361565196137
Fgf7,ENSMUSG00000027208,-1.6621,0.110456537923404
Cdh7,ENSMUSG00000026312,-0.3495,0.11048536799721
Angptl1,ENSMUSG00000033544,-1.9258,0.11048536799721
Glg1,ENSMUSG00000003316,0.2584,0.110534515665921
Zyx,ENSMUSG00000029860,0.29413,0.110559107777581
Cldn12,ENSMUSG00000046798,0.31229,0.110562168238465
Gas2l3,ENSMUSG00000074802,-0.81558,0.110562168238465
Gm38160,ENSMUSG00000102775,-3.18786,0.110562168238465
Ogg1,ENSMUSG00000030271,0.75423,0.110639718632699
Tm9sf2,ENSMUSG00000025544,0.32931,0.110682974042587
Arsg,ENSMUSG00000020604,-0.47494,0.110755868388184
Fam117b,ENSMUSG00000041040,0.20907,0.110755868388184
Gm22224,ENSMUSG00000087982,5.30796,0.110755868388184
Gm28373,ENSMUSG00000096751,5.30796,0.110755868388184
Dnase1l2,ENSMUSG00000024136,2.07554,0.110785423393044
Bmp4,ENSMUSG00000021835,-1.07325,0.111056805572873
Cdk2,ENSMUSG00000025358,-2.76339,0.111056805572873
Gabpb1,ENSMUSG00000027361,0.34673,0.111056805572873
Tbc1d10b,ENSMUSG00000042492,0.3216,0.111056805572873
Gm42520,ENSMUSG00000104837,-0.79105,0.11120179101126
Mpi,ENSMUSG00000032306,0.3822,0.111218499835332
Tspyl4,ENSMUSG00000039485,0.19665,0.111345972033015
Sgk2,ENSMUSG00000017868,-1.46303,0.111383447783706
Kctd10,ENSMUSG00000001098,0.324,0.111406167902579
Tanc2,ENSMUSG00000053580,-0.19806,0.111429743286133
Hoxa1,ENSMUSG00000029844,-2.79055,0.111467346497977
Podn,ENSMUSG00000028600,-1.34668,0.111486699188075
Glipr1,ENSMUSG00000056888,-0.73622,0.111569682986087
Nek7,ENSMUSG00000026393,-0.24662,0.111576916457193
Mphosph8,ENSMUSG00000079184,0.2993,0.111576916457193
BC046401,ENSMUSG00000085274,-2.84285,0.111576916457193
Chic2,ENSMUSG00000029229,-0.43605,0.111602493258786
Trpm8,ENSMUSG00000036251,-1.66319,0.111602493258786
Gm37140,ENSMUSG00000104140,-3.89099,0.11167974034705
Dhx37,ENSMUSG00000029480,0.46159,0.111722246394458
Ten1,ENSMUSG00000020778,0.50355,0.11184095817811
Sdhaf2,ENSMUSG00000024668,0.28177,0.11184095817811
"",ENSMUSG00000097158,-4.25172,0.11184095817811
Gm26916,ENSMUSG00000098088,-2.98609,0.11184095817811
2510017J16Rik,ENSMUSG00000104891,-1.97583,0.11184095817811
Mrgbp,ENSMUSG00000027569,0.45346,0.111890447265028
Dnajc1,ENSMUSG00000026740,-0.47902,0.112017987255142
Gm43375,ENSMUSG00000106262,-3.77835,0.112086558311226
Ankmy2,ENSMUSG00000036188,0.26575,0.112133211648491
Slc40a1,ENSMUSG00000025993,-1.08826,0.112163556439392
Nr1d2,ENSMUSG00000021775,0.20175,0.112190489187146
Rbm38,ENSMUSG00000027510,-0.80955,0.112221042989826
Gm13710,ENSMUSG00000087362,3.14435,0.112272552881747
4930486L24Rik,ENSMUSG00000050345,-5.0776,0.112360384792404
4930470G03Rik,ENSMUSG00000085788,1.44564,0.112360384792404
Poldip2,ENSMUSG00000001100,0.25813,0.112474177486866
Spata9,ENSMUSG00000021590,-0.53743,0.112570940452703
Cthrc1,ENSMUSG00000054196,0.62404,0.112584519100382
Pdxk,ENSMUSG00000032788,0.24105,0.112627186324286
Pcdhb1,ENSMUSG00000051663,2.03951,0.112662493104725
Rev1,ENSMUSG00000026082,-0.28956,0.112745789213695
Col9a2,ENSMUSG00000028626,0.88742,0.112745789213695
Eif1ad,ENSMUSG00000024841,0.34589,0.112772400763003
Slc16a1,ENSMUSG00000032902,-0.54582,0.112774254873868
P4ha2,ENSMUSG00000018906,0.49048,0.11282327775693
Gm37558,ENSMUSG00000103094,-2.91137,0.112848327644491
Lmod2,ENSMUSG00000029683,1.62461,0.112912558195665
B230118H07Rik,ENSMUSG00000027165,0.28649,0.112981101591911
Trappc6a,ENSMUSG00000002043,0.83423,0.113009979221622
Tmem201,ENSMUSG00000044700,0.31995,0.113009979221622
Epcam,ENSMUSG00000045394,2.72091,0.113009979221622
Tmem147,ENSMUSG00000006315,0.45592,0.11312093955078
Fbxo8,ENSMUSG00000038206,-0.40448,0.113260040896963
Itpr3,ENSMUSG00000042644,-2.18883,0.113305805848601
Mok,ENSMUSG00000056458,0.43787,0.113305805848601
Lsm6,ENSMUSG00000031683,0.26539,0.113321383684684
Urgcp,ENSMUSG00000049680,0.31997,0.113328317480858
Slc25a43,ENSMUSG00000037636,-1.55086,0.113362081137761
Gm15204,ENSMUSG00000082625,3.37799,0.113373628003419
Nusap1,ENSMUSG00000027306,-0.62631,0.113436808178508
Gm12326,ENSMUSG00000085251,-2.33795,0.113497306617403
Cfap300,ENSMUSG00000053070,0.49496,0.113628478922837
Wdr18,ENSMUSG00000035754,0.3544,0.113720393369395
Dnajb1,ENSMUSG00000005483,0.32197,0.1137323365332
Gimap9,ENSMUSG00000051124,-4.88414,0.113744641964164
Gm15557,ENSMUSG00000078972,4.69802,0.113748401390898
Ermard,ENSMUSG00000036552,-0.32452,0.113760029994298
Gm16233,ENSMUSG00000085773,4.14891,0.113828424671983
Nup85,ENSMUSG00000020739,0.44494,0.114094900300346
Pcp4l1,ENSMUSG00000038370,-0.32389,0.11415598284244
Ap2b1,ENSMUSG00000035152,0.25069,0.114229541007616
5430427N15Rik,ENSMUSG00000104684,-3.35808,0.114277515899073
Mmd,ENSMUSG00000003948,0.28448,0.114594638774151
Rnase4,ENSMUSG00000021876,-2.30961,0.114624583601727
Rnmt,ENSMUSG00000009535,0.24819,0.114684981528629
Dr1,ENSMUSG00000029265,0.28817,0.114751100192424
Nudt16l1,ENSMUSG00000022516,0.41619,0.114766501542443
Slc1a6,ENSMUSG00000005357,0.65764,0.114813623742024
Traf5,ENSMUSG00000026637,-0.92487,0.114848061363663
BC049352,ENSMUSG00000091996,1.24908,0.114848061363663
Stx2,ENSMUSG00000029428,-0.71343,0.114974157732516
Cpq,ENSMUSG00000039007,-0.64772,0.114974157732516
Armc4,ENSMUSG00000061802,-2.57563,0.115116865280325
Slc6a20a,ENSMUSG00000036814,-0.80428,0.115174976634581
Zfp653,ENSMUSG00000038895,0.66869,0.115174976634581
B230112G18Rik,ENSMUSG00000103925,-3.12389,0.115180329775068
Aldh3b1,ENSMUSG00000024885,-1.25231,0.115245082264792
A630001G21Rik,ENSMUSG00000052760,-4.27976,0.115245082264792
Gm43404,ENSMUSG00000106650,-3.63895,0.115287946375412
Fastk,ENSMUSG00000028959,0.37795,0.115435403987516
Elavl3,ENSMUSG00000003410,0.19489,0.115476736706693
Slf2,ENSMUSG00000036097,0.23788,0.115487015446539
Ebag9,ENSMUSG00000022339,0.24201,0.11555851004011
Yipf2,ENSMUSG00000032182,0.41286,0.115615791405093
1700003M07Rik,ENSMUSG00000085389,-0.98724,0.115618208739782
Clcc1,ENSMUSG00000027884,-0.40102,0.115665782999407
Tmem245,ENSMUSG00000055296,-0.25964,0.115768041236285
Chml,ENSMUSG00000078185,-0.37107,0.11589601508374
Ltc4s,ENSMUSG00000020377,-4.191,0.11591360236232
2010001K21Rik,ENSMUSG00000051606,-4.84833,0.11591360236232
1600014C10Rik,ENSMUSG00000054676,0.29717,0.115965339615668
Ighg1,ENSMUSG00000076614,3.83394,0.11605164976836
Cyhr1,ENSMUSG00000053929,0.24486,0.11612916269102
Gm12205,ENSMUSG00000084800,-3.07296,0.116189315433591
Grk2,ENSMUSG00000024858,0.25592,0.116317955413972
Uck2,ENSMUSG00000026558,0.4714,0.116317955413972
Gm22500,ENSMUSG00000089607,-3.01582,0.116347567192382
Gm30292,ENSMUSG00000104109,0.97784,0.116422095635108
Mrpl16,ENSMUSG00000024683,0.31799,0.116422840237782
R3hcc1l,ENSMUSG00000025184,-0.29422,0.116536439886844
Gm20045,ENSMUSG00000103983,-0.78112,0.116536439886844
Gm27032,ENSMUSG00000098051,-1.34283,0.116591321890825
Jkamp,ENSMUSG00000005078,0.3152,0.116633191291082
Gm26866,ENSMUSG00000097642,-5.08747,0.116633191291082
Col1a2,ENSMUSG00000029661,-1.0852,0.116651365107862
Msrb3,ENSMUSG00000051236,-0.85583,0.116651365107862
Clip2,ENSMUSG00000063146,0.34752,0.116651365107862
Rpl35a-ps2,ENSMUSG00000081214,0.77346,0.116651365107862
Galns,ENSMUSG00000015027,0.79564,0.116653486974112
Lrtm1,ENSMUSG00000045776,-3.35107,0.116858161375353
Tpm4,ENSMUSG00000031799,-0.27567,0.116938675131307
Cdc16,ENSMUSG00000038416,0.29126,0.116938675131307
Map7,ENSMUSG00000019996,0.33958,0.117058552614877
Xrcc1,ENSMUSG00000051768,0.50378,0.117269919722353
Nckap1,ENSMUSG00000027002,-0.20464,0.117412711910043
Eif3b,ENSMUSG00000056076,0.30321,0.117412711910043
Zfp760,ENSMUSG00000067928,-0.48356,0.117412711910043
Nln,ENSMUSG00000021710,-0.39778,0.117422904959817
Nrp1,ENSMUSG00000025810,-0.43216,0.117476427264809
Tfcp2,ENSMUSG00000009733,0.40925,0.11763871800039
Acmsd,ENSMUSG00000026348,-1.64626,0.11772783063915
Ttpal,ENSMUSG00000017679,0.2971,0.117841619165239
Mcemp1,ENSMUSG00000013974,-5.08013,0.117975852999506
Gm38215,ENSMUSG00000103556,-0.95574,0.117975852999506
Rps27l,ENSMUSG00000036781,0.52203,0.118012706770839
Gm38187,ENSMUSG00000102403,-2.90663,0.118040687359245
Caln1,ENSMUSG00000060371,-0.23135,0.118287938108525
Ash1l,ENSMUSG00000028053,-0.19861,0.118349454190121
Phf20l1,ENSMUSG00000072501,-0.31466,0.118453443356519
Nhlrc2,ENSMUSG00000025078,-0.58306,0.118671595420935
Prodh,ENSMUSG00000003526,-0.75337,0.118754394393036
Myb,ENSMUSG00000019982,-1.42194,0.118772709258198
Rps19bp1,ENSMUSG00000051518,0.56059,0.118833233647391
Tagap1,ENSMUSG00000052031,0.2546,0.118833233647391
Mier2,ENSMUSG00000042570,0.52086,0.118888336070588
Arhgap24,ENSMUSG00000057315,0.29348,0.11888970861108
Rif1,ENSMUSG00000036202,-0.24469,0.118924012636641
Myof,ENSMUSG00000048612,-1.41833,0.118924012636641
P2rx3,ENSMUSG00000027071,0.90602,0.118984403535362
Gm42546,ENSMUSG00000106714,-0.50132,0.11910804596152
Bco2,ENSMUSG00000032066,-2.15327,0.119188958915406
1500004A13Rik,ENSMUSG00000098912,0.21327,0.119202214259021
Spag17,ENSMUSG00000027867,-1.45424,0.119250806024469
Cxxc4,ENSMUSG00000044365,-0.21384,0.119265847612142
Epb41l4a,ENSMUSG00000024376,0.31626,0.119515528714616
Kcnk6,ENSMUSG00000046410,-1.1727,0.119588006781657
Lrrc8c,ENSMUSG00000054720,0.33132,0.11959716026683
Pcdhb15,ENSMUSG00000047033,-0.77198,0.11960924737906
Gm17733,ENSMUSG00000097486,-2.3697,0.119872465525245
Gm43042,ENSMUSG00000106634,-0.49567,0.119933684980618
"",ENSMUSG00000087557,-4.93628,0.119969617639319
Synpo,ENSMUSG00000043079,0.32509,0.11998940176619
Vcp,ENSMUSG00000028452,0.26373,0.120094948639911
Pxylp1,ENSMUSG00000043587,0.59355,0.120148195162721
Nupr1l,ENSMUSG00000095789,1.34481,0.120148195162721
Shox2,ENSMUSG00000027833,0.9181,0.120230060960507
Gm26953,ENSMUSG00000097986,-0.99193,0.120230060960507
Pcdha4,ENSMUSG00000104252,0.75712,0.120230060960507
Zfp771,ENSMUSG00000054716,0.66542,0.12028313516486
Igdcc3,ENSMUSG00000032394,-1.62279,0.120293695731837
Lrrc41,ENSMUSG00000028703,0.35978,0.120670205274481
Manea,ENSMUSG00000040520,-0.40598,0.120719776644642
Gm42876,ENSMUSG00000105691,-2.18607,0.120719776644642
Cdan1,ENSMUSG00000027284,0.52118,0.120756540057262
Gm37673,ENSMUSG00000102623,-1.40573,0.120786618909861
Kcng3,ENSMUSG00000045053,-1.05766,0.120820111412019
Tex30,ENSMUSG00000026049,0.72808,0.120908023674115
Adcy6,ENSMUSG00000022994,0.37876,0.12094191025104
Gclm,ENSMUSG00000028124,-0.24404,0.121023912440811
Gm18800,ENSMUSG00000101838,-4.8881,0.12103559838816
Pan2,ENSMUSG00000005682,-0.59544,0.121055449823938
Eif3e,ENSMUSG00000022336,0.24163,0.121055449823938
Mbd5,ENSMUSG00000036792,0.20838,0.121055449823938
Gm38368,ENSMUSG00000104427,-2.49392,0.121055449823938
Gm43735,ENSMUSG00000106143,-2.61048,0.121119342767886
Islr2,ENSMUSG00000051243,0.51403,0.121169757457252
Rps25,ENSMUSG00000009927,0.21691,0.121175319432885
Msn,ENSMUSG00000031207,0.42754,0.121301946629817
Pdzd8,ENSMUSG00000074746,-0.25194,0.121371298243915
Nanog,ENSMUSG00000012396,-2.03886,0.121432927955191
Acin1,ENSMUSG00000022185,0.23542,0.121432927955191
Kcnk3,ENSMUSG00000049265,0.37087,0.121469335905714
Myadm,ENSMUSG00000068566,0.28238,0.121544388901231
Pabpn1,ENSMUSG00000022194,0.28715,0.121575438767297
Xkr7,ENSMUSG00000042631,-2.46184,0.121677703254745
Rfx2,ENSMUSG00000024206,-0.81529,0.121818974546064
Slc52a2,ENSMUSG00000022560,0.81934,0.12186151920875
Gm26648,ENSMUSG00000097275,-1.49012,0.121965108419211
Rnf150,ENSMUSG00000047747,0.34559,0.122034222973912
Gm14305,ENSMUSG00000078878,0.27011,0.122151669819127
Gm16069,ENSMUSG00000086718,4.74799,0.122151669819127
Hcfc1,ENSMUSG00000031386,-0.19539,0.122221450244305
Qars,ENSMUSG00000032604,0.33169,0.122257747285075
Ugp2,ENSMUSG00000001891,-0.25199,0.122263238298651
Kcnh7,ENSMUSG00000059742,-0.31081,0.122315145356825
Gm12870,ENSMUSG00000082279,5.23464,0.122341765591279
Castor2,ENSMUSG00000015944,0.2045,0.122362482761538
Gba,ENSMUSG00000028048,0.39194,0.122362482761538
A930004D18Rik,ENSMUSG00000054057,0.73879,0.122362482761538
Cachd1,ENSMUSG00000028532,-0.47806,0.122448236434107
2700046A07Rik,ENSMUSG00000041789,-1.20788,0.122449117126307
Mfap1a,ENSMUSG00000068479,-0.23923,0.122449117126307
Fam163a,ENSMUSG00000015484,-0.43159,0.122463762437415
Fam185a,ENSMUSG00000047221,0.32158,0.122686828813485
Grin3a,ENSMUSG00000039579,-0.32167,0.12269197998581
Zfp783,ENSMUSG00000072653,0.45299,0.12269197998581
Crxos,ENSMUSG00000074365,-2.63498,0.12269197998581
Gm5458,ENSMUSG00000095024,5.23081,0.12269197998581
1810019N24Rik,ENSMUSG00000097115,-3.61563,0.12269197998581
Celrr,ENSMUSG00000097881,-1.51195,0.12269197998581
Gm14117,ENSMUSG00000042938,7.93114,0.122756263147115
Ovol1,ENSMUSG00000024922,-1.94502,0.122802438279197
Gm10576,ENSMUSG00000102578,-1.3291,0.122833167594671
Psap,ENSMUSG00000004207,0.2769,0.12289460840903
Gm28989,ENSMUSG00000101308,-2.28924,0.122940198696627
Ptgfrn,ENSMUSG00000027864,-0.51067,0.1229456466637
Bdh2,ENSMUSG00000028167,-1.39163,0.122967498426023
Phlda3,ENSMUSG00000041801,0.34328,0.122967498426023
St8sia1,ENSMUSG00000030283,-0.24342,0.122976199497677
Cyld,ENSMUSG00000036712,0.18974,0.122976199497677
Cyp1b1,ENSMUSG00000024087,-1.34979,0.12316649772271
Tgif1,ENSMUSG00000047407,-1.79064,0.123247168035003
Mchr1,ENSMUSG00000050164,0.59161,0.123270661048453
Cdh4,ENSMUSG00000000305,0.35843,0.123296127137394
Wfdc18,ENSMUSG00000000983,-2.45559,0.123317237183347
Efcab10,ENSMUSG00000020562,0.74699,0.123352578561867
Flii,ENSMUSG00000002812,0.30827,0.123374189525026
Gm5795,ENSMUSG00000079409,-5.11316,0.123386473407407
Rpp25l,ENSMUSG00000036114,0.56984,0.123467697344519
Etfa,ENSMUSG00000032314,-0.36908,0.123538809926258
1700057G04Rik,ENSMUSG00000074139,-3.13189,0.123553529175623
Pld5,ENSMUSG00000055214,0.27755,0.123657245417835
2610203C22Rik,ENSMUSG00000079671,-1.82188,0.123659624295485
Cox11,ENSMUSG00000020544,-0.37691,0.123685107877032
Fgfr1op,ENSMUSG00000069135,-0.28809,0.123820745796696
Ddx42,ENSMUSG00000020705,0.25071,0.12391414400553
Fam234b,ENSMUSG00000030207,0.28178,0.123948316947759
Qprt,ENSMUSG00000030674,-1.25914,0.123948316947759
Chst11,ENSMUSG00000034612,0.31873,0.124001612649696
Gm37694,ENSMUSG00000102562,-4.20099,0.124120324171802
Snhg17,ENSMUSG00000085385,-0.68854,0.124128311457969
9130230N09Rik,ENSMUSG00000092626,1.57805,0.124128311457969
Gm43290,ENSMUSG00000104641,-0.86732,0.124128311457969
Mrnip,ENSMUSG00000020381,0.49214,0.124207028243935
E130317F20Rik,ENSMUSG00000091994,0.67568,0.124241856412301
Ngdn,ENSMUSG00000022204,0.43919,0.124293329340855
Fam168a,ENSMUSG00000029461,-0.18559,0.124293329340855
H2bc11,ENSMUSG00000069300,0.95353,0.124368928519828
Slc24a1,ENSMUSG00000034452,2.26889,0.124380719815783
Exph5,ENSMUSG00000034584,-0.68173,0.124380719815783
Uso1,ENSMUSG00000029407,-0.21622,0.124571345281074
Rps5,ENSMUSG00000012848,0.25501,0.124757667626016
Pnpla7,ENSMUSG00000036833,-0.75538,0.124876012340835
Gm14018,ENSMUSG00000084407,-4.84315,0.124986171898298
Wdr70,ENSMUSG00000039828,0.39343,0.125191769244756
Fbxo9,ENSMUSG00000001366,0.20594,0.125285802079294
Hspa12b,ENSMUSG00000074793,0.72679,0.125408599640146
Gm43769,ENSMUSG00000107254,-0.86522,0.125612120259371
Alox5,ENSMUSG00000025701,-3.34508,0.125664516450541
Zfp207,ENSMUSG00000017421,0.22314,0.125672820453508
Ext1,ENSMUSG00000061731,-0.3537,0.125672820453508
Gm20695,ENSMUSG00000093575,2.72599,0.125933967005491
Tex261,ENSMUSG00000014748,-0.31717,0.125935416604003
Pik3r6,ENSMUSG00000046207,-4.75979,0.12596200749569
Tmx2,ENSMUSG00000050043,0.27432,0.125963850632926
Ptpdc1,ENSMUSG00000038042,0.26834,0.125998537067522
Atp1b3,ENSMUSG00000032412,-0.24247,0.126071670905133
Mbnl3,ENSMUSG00000036109,-0.68192,0.126071670905133
Nts,ENSMUSG00000019890,-0.49967,0.126076365368399
Cacng4,ENSMUSG00000020723,0.29374,0.126098197203975
Gm10660,ENSMUSG00000074292,-1.10028,0.126105528412297
Aars,ENSMUSG00000031960,0.28227,0.126107788074146
Bud23,ENSMUSG00000005378,0.45803,0.1263228420671
Arhgap27os3,ENSMUSG00000085887,-4.75679,0.126544337327987
Fastkd2,ENSMUSG00000025962,-0.38084,0.126581995126999
Ier5l,ENSMUSG00000089762,0.90652,0.126709216665895
Vmn1r58,ENSMUSG00000078808,-0.54265,0.126710579715068
Xndc1,ENSMUSG00000099481,0.41148,0.126720225919223
Wwp2,ENSMUSG00000031930,0.33318,0.126828580423066
Gm37552,ENSMUSG00000102941,-4.17508,0.126981325481609
Jag2,ENSMUSG00000002799,0.44215,0.127025895839657
Lrrk2,ENSMUSG00000036273,-0.39133,0.127049893496112
Gm11512,ENSMUSG00000081043,-4.17784,0.127049893496112
Gm12766,ENSMUSG00000085124,-2.77191,0.127049893496112
Gm16027,ENSMUSG00000090041,-4.7592,0.127049893496112
Gm26629,ENSMUSG00000097446,-2.29679,0.127249211204494
Fam173a,ENSMUSG00000057411,0.41002,0.127351309015565
Rnls,ENSMUSG00000071573,-1.188,0.127351309015565
Kcnip4,ENSMUSG00000029088,0.19759,0.127415746290753
Arhgap17,ENSMUSG00000030766,-0.73293,0.127438651699466
Med31,ENSMUSG00000020801,0.40631,0.127477835417434
Slc52a3,ENSMUSG00000027463,-4.76997,0.127488046448349
Gm15265,ENSMUSG00000086288,-2.31126,0.127560301704608
Megf9,ENSMUSG00000039270,-0.3677,0.127604394653761
Cmtm8,ENSMUSG00000041012,1.50563,0.127604394653761
Gm11924,ENSMUSG00000087180,-1.66863,0.127644262537453
Cd14,ENSMUSG00000051439,-4.20239,0.127764698770247
Prr12,ENSMUSG00000046574,0.27688,0.127791190033965
Ankrd42,ENSMUSG00000041343,0.32887,0.12787022926147
Gm37018,ENSMUSG00000102950,-1.97419,0.12787022926147
Prim2,ENSMUSG00000026134,0.45231,0.127926837156608
Gm12397,ENSMUSG00000081309,2.11359,0.127926837156608
4930481A15Rik,ENSMUSG00000086938,-0.88737,0.127926837156608
A330032B11Rik,ENSMUSG00000097591,-1.04706,0.127926837156608
Lbhd1,ENSMUSG00000096740,0.3927,0.128007224574387
Gria1,ENSMUSG00000020524,-0.2654,0.128027107022345
Mkrn3,ENSMUSG00000070527,-3.61438,0.128274938645831
Acadm,ENSMUSG00000062908,-0.36056,0.128388349141703
Rab1a,ENSMUSG00000020149,0.19363,0.128613643862762
Prr29,ENSMUSG00000009210,-4.76817,0.128615574841159
Asb17os,ENSMUSG00000086438,4.0315,0.128730458778919
Rpf1,ENSMUSG00000028187,0.59484,0.128734253947181
Gm14340,ENSMUSG00000074507,-0.47649,0.128734253947181
Gad2,ENSMUSG00000026787,-0.227,0.128886757743769
Strada,ENSMUSG00000069631,-0.4798,0.128886757743769
Ints12,ENSMUSG00000028016,-0.35249,0.129039094846383
Carmil2,ENSMUSG00000050357,0.40523,0.129119130174176
Gm29325,ENSMUSG00000099625,-1.82753,0.129257189806257
Gas2,ENSMUSG00000030498,-0.39519,0.129321488777396
Pir,ENSMUSG00000031379,1.05649,0.129321488777396
Gm29291,ENSMUSG00000101903,-4.76038,0.129408559322209
Mettl22,ENSMUSG00000039345,0.46197,0.129422894354935
Nt5dc3,ENSMUSG00000054027,0.23373,0.129616259416872
Qdpr,ENSMUSG00000015806,-0.2138,0.129661564203203
Pus10,ENSMUSG00000020280,-0.4868,0.129813882029898
Snora47,ENSMUSG00000088108,-4.767,0.129921373375563
Gm42729,ENSMUSG00000106696,-2.03889,0.129958191182053
Pla2r1,ENSMUSG00000054580,-2.72079,0.130097011380402
Gm15425,ENSMUSG00000084390,-4.76578,0.130175179600586
Egfros,ENSMUSG00000085091,3.89096,0.130175179600586
Mir99ahg,ENSMUSG00000090386,-0.33995,0.130203034822486
Gm24336,ENSMUSG00000077391,-3.58723,0.130213202538889
Gm5108,ENSMUSG00000094719,-2.64108,0.130260063230207
2700038G22Rik,ENSMUSG00000097180,-1.63468,0.130262580991267
A430027H14Rik,ENSMUSG00000104507,1.10086,0.130390068598543
Zbed5,ENSMUSG00000034173,0.44431,0.130423981953766
Rps27a-ps1,ENSMUSG00000101501,-1.51784,0.130464218681798
Leprotl1,ENSMUSG00000031513,0.31834,0.130528228196224
Gpr139,ENSMUSG00000066197,0.60715,0.130528228196224
Tlk2,ENSMUSG00000020694,0.21283,0.130864524195
Gm26586,ENSMUSG00000097472,-3.34448,0.130864524195
Zfp534,ENSMUSG00000062518,-3.25517,0.130906432328927
Zbbx,ENSMUSG00000034151,-0.99292,0.130918035817464
Ptma,ENSMUSG00000026238,-0.21544,0.130924838748166
Rnf113a2,ENSMUSG00000098134,0.35189,0.130924838748166
Gm37933,ENSMUSG00000103408,-2.96392,0.13109093245625
