gene,ensembl_gene_id,log2FoldChange,padj
Nrip1,ENSMUSG00000048490,-0.355554967641553,0.0313692851902498
Rbm39,ENSMUSG00000027620,-0.19960110695392,0.0314156401976425
Npepps,ENSMUSG00000001441,-0.23344974825981,0.0315016933726164
Pdik1l,ENSMUSG00000050890,-0.536701535984541,0.0315016933726164
Get4,ENSMUSG00000025858,0.44064369149034,0.0316366310816799
Cog1,ENSMUSG00000018661,-0.3813297807633,0.0316572375413094
Zdhhc22,ENSMUSG00000048483,0.500530071917752,0.0316572375413094
Phactr1,ENSMUSG00000054728,0.23561614648114,0.0316572375413094
Eya3,ENSMUSG00000028886,-0.350584739379685,0.031661691968292
Hsdl1,ENSMUSG00000034189,0.281068510053459,0.0316796426750009
Icmt,ENSMUSG00000039662,0.283155985570526,0.0316796426750009
Fam110b,ENSMUSG00000049119,0.321917289156023,0.0316796426750009
Stat2,ENSMUSG00000040033,-0.66766913881299,0.0317269554857957
Zbtb39,ENSMUSG00000044617,-0.442420688470573,0.0318795444986298
Cited2,ENSMUSG00000039910,0.401928041018938,0.031897542470624
Itgb2,ENSMUSG00000000290,-4.11943230676446,0.0320657012284047
Simc1,ENSMUSG00000043183,-0.428730904419829,0.0321674179523813
Spred2,ENSMUSG00000045671,0.313219604143997,0.0321674179523813
Spryd4,ENSMUSG00000051346,0.825776395659979,0.0321674179523813
Gtf2f2,ENSMUSG00000067995,0.683401444802924,0.0322215745946035
Rbm43,ENSMUSG00000036249,0.403630656367834,0.0323384898074641
Shoc2,ENSMUSG00000024976,0.183407907920942,0.0324244455302561
Cul9,ENSMUSG00000040327,-0.407061372016391,0.0324712447862002
Zmynd8,ENSMUSG00000039671,-0.226707933913578,0.0325106970296072
Ipo7,ENSMUSG00000066232,0.295764004841541,0.0325106970296072
Large1,ENSMUSG00000004383,0.249854433412108,0.0325451254481024
Rab36,ENSMUSG00000020175,0.359827667846673,0.0325759103417776
Zfp758,ENSMUSG00000044501,0.587322472566278,0.0325759103417776
Elavl3,ENSMUSG00000003410,-0.177684790687071,0.0325766979048309
Rimbp2,ENSMUSG00000029420,-0.26491102780796,0.0325766979048309
Pole3,ENSMUSG00000028394,0.405962550215185,0.0326161403562673
Fen1,ENSMUSG00000024742,0.935941858713519,0.0326332800672212
Nr2f2,ENSMUSG00000030551,0.256620315953715,0.0327086304049944
Pecam1,ENSMUSG00000020717,-1.32085233705453,0.0328262634729528
Fam220a,ENSMUSG00000083012,0.415212148641688,0.0328262634729528
Sf1,ENSMUSG00000024949,0.202824222444708,0.0328308974416499
Daxx,ENSMUSG00000002307,0.4435254058867,0.0328593109252136
Arhgap33,ENSMUSG00000036882,0.270846448322021,0.0328593109252136
Parp8,ENSMUSG00000021725,-0.348775936356267,0.0329146895060278
Celf1,ENSMUSG00000005506,-0.220612814944532,0.0330258149405579
Anxa4,ENSMUSG00000029994,-1.37278499954157,0.0330258149405579
Cep68,ENSMUSG00000044066,-0.471966115119524,0.0330770485323507
Cog8,ENSMUSG00000031916,0.338483989850604,0.0330843454745075
Nudt19,ENSMUSG00000034875,0.301840709818519,0.0331292381790452
Zmynd12,ENSMUSG00000070806,-2.27378806208307,0.0331332010021873
Lpl,ENSMUSG00000015568,-1.22036568576043,0.0331641172187683
Dgki,ENSMUSG00000038665,-0.508665568513261,0.033219846287411
Rab39b,ENSMUSG00000031202,0.242050097317711,0.0332416337332759
Ddn,ENSMUSG00000059213,-0.510103859593402,0.0332842743447747
Pex1,ENSMUSG00000005907,-0.425382816630729,0.0333584327568802
Fnip2,ENSMUSG00000061175,-0.330814886766719,0.0333802569411939
Eif2a,ENSMUSG00000027810,0.290744185155126,0.0334402313383807
Grm3,ENSMUSG00000003974,-0.379394401667273,0.033446769361766
Rab40c,ENSMUSG00000025730,-0.520207913716501,0.0335037806088508
Tmem198,ENSMUSG00000051703,0.474691592356898,0.0335303761362254
Btg1,ENSMUSG00000036478,0.409940557746808,0.0336094728914867
Nek9,ENSMUSG00000034290,-0.311078733627523,0.0336256954763472
Smarcd1,ENSMUSG00000023018,0.231055764351013,0.0336374886775526
Morn5,ENSMUSG00000026894,-2.5219867694003,0.0336374886775526
Dbn1,ENSMUSG00000034675,0.341617813276892,0.0336861278368453
Tmem86b,ENSMUSG00000045282,-1.6670541835255,0.0337447849635938
Ganc,ENSMUSG00000062646,-0.42709113868416,0.0337447849635938
Pard6b,ENSMUSG00000044641,0.693121509797859,0.0337603909080791
Rara,ENSMUSG00000037992,0.456213181216925,0.0337745116039193
Psmd5,ENSMUSG00000026869,0.265467944235331,0.0337934150182646
Mipol1,ENSMUSG00000047022,-0.732373147599605,0.0338303229690656
Dexi,ENSMUSG00000038055,0.401933517288249,0.0338998883830173
Alg9,ENSMUSG00000032059,0.463944034120283,0.0339081723703506
Sytl5,ENSMUSG00000054453,-0.950621708724879,0.0339649549991095
Rbbp6,ENSMUSG00000030779,0.197011458310279,0.0340535975626045
Plppr1,ENSMUSG00000063446,0.510572681119044,0.0340604790573334
Ccdc181,ENSMUSG00000026578,0.33271628085144,0.0341395297936747
Cacnb2,ENSMUSG00000057914,-0.226830003750493,0.0341395297936747
Nol6,ENSMUSG00000028430,0.251487716782673,0.0342029445869913
Zc3h10,ENSMUSG00000039810,0.52981818753631,0.0342029445869913
Zfp689,ENSMUSG00000048921,0.82773298318009,0.0342029445869913
Ltbp4,ENSMUSG00000040488,-0.559174122436554,0.0342355175744025
Cenpv,ENSMUSG00000018509,0.531776114034657,0.034271992741821
Kdm4b,ENSMUSG00000024201,-0.515292614323321,0.0343388555828218
Necab1,ENSMUSG00000040536,-0.316397946845586,0.034367157464875
Acot2,ENSMUSG00000021226,-0.512843652442853,0.0343972069426787
Septin11,ENSMUSG00000058013,-0.323015425435878,0.034472840438862
Gnl1,ENSMUSG00000024429,0.233491673644443,0.0345001491994943
Man1a,ENSMUSG00000003746,-0.526485031088254,0.034577332664463
Gm4724,ENSMUSG00000078897,0.568679608613297,0.0345924696941146
Gmcl1,ENSMUSG00000001157,0.335585958712216,0.0346031392486064
Krt17,ENSMUSG00000035557,1.69152320301456,0.0346031392486064
Gcnt2,ENSMUSG00000021360,0.718281062196243,0.0346100137004429
Pi16,ENSMUSG00000024011,0.873345070279908,0.0346201267782051
Letmd1,ENSMUSG00000037353,-0.406015911740343,0.0346524327634013
Myo19,ENSMUSG00000020527,-1.17837170166331,0.0346569735532255
Mthfd1,ENSMUSG00000021048,-0.664654896687181,0.0346681511050381
Wipf2,ENSMUSG00000038013,0.195433413394993,0.0347073643171333
Slc16a13,ENSMUSG00000044367,-1.02876354527345,0.0347716872416674
Fkbp4,ENSMUSG00000030357,0.243456188996882,0.0348011513287697
Stx16,ENSMUSG00000027522,-0.241599994456479,0.0348146459716166
Hmgcr,ENSMUSG00000021670,-0.325011185606235,0.0348681665005055
Mlxip,ENSMUSG00000038342,-0.372168935709382,0.0349077752736854
Agtr1a,ENSMUSG00000049115,1.69671431049596,0.0349960826023799
Dusp7,ENSMUSG00000053716,-0.306734835524393,0.0350330804806154
Mrpl37,ENSMUSG00000028622,0.307206318282213,0.0350449708831232
Nkap,ENSMUSG00000016409,-0.327568321587072,0.0350523638893254
Kbtbd4,ENSMUSG00000005505,0.341400928550376,0.0350914601407693
Faf2,ENSMUSG00000025873,0.343208716497777,0.0350914601407693
Brd8,ENSMUSG00000003778,-0.260896308647971,0.0351058700092923
Osbpl7,ENSMUSG00000038534,-0.34927183249181,0.0351058700092923
Ttc28,ENSMUSG00000033209,-0.446565694367184,0.0351786485857286
Fancc,ENSMUSG00000021461,-0.79864564721929,0.0352947451558189
Arid5a,ENSMUSG00000037447,-0.918348254252674,0.0353134141928689
H2-Aa,ENSMUSG00000036594,-2.36356710227122,0.0353851625754922
Ddx10,ENSMUSG00000053289,-0.474388534773595,0.0354349957110908
Actr3,ENSMUSG00000026341,-0.190545234028729,0.0354813309827452
Caprin1,ENSMUSG00000027184,0.169790465301129,0.0355117239737568
Ipo8,ENSMUSG00000040029,-0.296579701988856,0.0355507839195588
Zc3h14,ENSMUSG00000021012,0.273962120195727,0.0355583693529709
Htr1b,ENSMUSG00000049511,0.502813277436688,0.0355658057702077
Atp11c,ENSMUSG00000062949,-0.549335793673989,0.0356524664186948
Rhbdd3,ENSMUSG00000034175,0.606910503148243,0.0356551011105229
Egln1,ENSMUSG00000031987,-0.261248513375562,0.0356595316825295
Gtdc1,ENSMUSG00000036890,-0.36385421936008,0.0356625248835358
Senp7,ENSMUSG00000052917,-0.248736197749488,0.0357546051357497
Tmem101,ENSMUSG00000020921,0.711943926403583,0.0358216736792058
Ddx3x,ENSMUSG00000000787,-0.236820059825852,0.0358570872740322
Dusp16,ENSMUSG00000030203,-0.468591670894399,0.0358613203780375
Spag4,ENSMUSG00000038180,1.11765744806554,0.0358704221058647
Unc80,ENSMUSG00000055567,-0.180531537928892,0.0358716028226531
Ooep,ENSMUSG00000032346,1.71603229981708,0.0359324246091291
Adamts3,ENSMUSG00000043635,-0.869435162470365,0.0359857801077761
Elp3,ENSMUSG00000022031,0.274371775008607,0.0360808241895835
Prr5,ENSMUSG00000036106,-0.315956099109918,0.0360912774871473
Rassf5,ENSMUSG00000026430,0.388766652160905,0.0361492342971634
Apoc3,ENSMUSG00000032081,2.2710434757332,0.0361816421783528
Tmem106a,ENSMUSG00000034947,1.35725510019101,0.036187174454026
Sh3gl2,ENSMUSG00000028488,-0.198831293757423,0.0362840325837949
Dcdc2a,ENSMUSG00000035910,-0.357706812380069,0.036357754296924
Klhl21,ENSMUSG00000073700,-0.420250028015828,0.036357754296924
Coq5,ENSMUSG00000041733,0.361159250629059,0.0364228291929095
Gstz1,ENSMUSG00000021033,0.31615017309351,0.0364394836286359
Txnrd3,ENSMUSG00000000811,0.64384613166745,0.0364492717654444
Ogg1,ENSMUSG00000030271,-0.830297543522235,0.0364592163818769
Tiprl,ENSMUSG00000040843,0.303846405232154,0.0364717958231507
Hmgxb4,ENSMUSG00000034518,-0.448642811892873,0.036481010664506
H1f2,ENSMUSG00000036181,-0.682303387544846,0.0365375918963785
Stk32c,ENSMUSG00000015981,0.550011629764159,0.0367094396755841
Rnf185,ENSMUSG00000020448,0.309114923367178,0.0367728885179127
Lamb3,ENSMUSG00000026639,0.946240651252522,0.0367728885179127
Senp8,ENSMUSG00000051705,0.457942844891204,0.0368170550828339
Nefh,ENSMUSG00000020396,-0.310966227042914,0.0368287545748028
Sfpq,ENSMUSG00000028820,-0.290714454434282,0.0368431104235495
Slc35f2,ENSMUSG00000042195,1.19756914167376,0.0368793394829452
Zfp612,ENSMUSG00000044676,0.202679868137104,0.0370048050228625
Wbp4,ENSMUSG00000022023,0.26125906107355,0.0370353255489919
Trim7,ENSMUSG00000040350,-1.17222585524321,0.0370353255489919
Ccdc9,ENSMUSG00000041375,-0.50924115965478,0.0370353255489919
Camk2a,ENSMUSG00000024617,-0.150181617746494,0.0370651449659633
Smc4,ENSMUSG00000034349,-0.723300641037707,0.0371193992904895
Tagln2,ENSMUSG00000026547,-0.661730772068397,0.0371921517378558
Lgals8,ENSMUSG00000057554,0.249953637795889,0.0372609885687091
Mvp,ENSMUSG00000030681,-1.14861784149416,0.0373036670983826
Gnaq,ENSMUSG00000024639,-0.16560881354867,0.0373445602491815
Rsrc1,ENSMUSG00000034544,-0.308797092562866,0.0373445602491815
Hspa4,ENSMUSG00000020361,0.19520715882216,0.0373641983246315
Trim37,ENSMUSG00000018548,0.184159357210623,0.0374121907181282
Pros1,ENSMUSG00000022912,-0.730108101281798,0.0374123665345581
Crtc1,ENSMUSG00000003575,0.202454112277593,0.037498331148553
Tax1bp3,ENSMUSG00000040158,-0.846367153578918,0.0378081422632378
Togaram1,ENSMUSG00000035614,0.291400141800183,0.0378851469357198
Tsta3,ENSMUSG00000022570,0.717485350428716,0.0379001062576105
St3gal3,ENSMUSG00000028538,0.372424992256235,0.0379116319462713
Faim,ENSMUSG00000032463,-0.272821883152523,0.0380555112148346
1110051M20Rik,ENSMUSG00000040591,-0.261099322492254,0.0380822522389381
Esd,ENSMUSG00000021996,0.371324958490508,0.0381849626189814
Sap18b,ENSMUSG00000061104,1.43192206634828,0.0382513084787338
Sema3d,ENSMUSG00000040254,-0.748418505928458,0.0382546962539996
Fbxo16,ENSMUSG00000034532,0.802122707961084,0.0382977767366937
Abraxas1,ENSMUSG00000035234,-0.778701186437937,0.0383276259601494
Cdh23,ENSMUSG00000012819,-0.577109733159976,0.0384298997529009
Olfr539,ENSMUSG00000059136,-5.902386317543,0.0384298997529009
Rc3h1,ENSMUSG00000040423,-0.215644936984203,0.0384367406705565
Phlpp2,ENSMUSG00000031732,0.220522049510286,0.0384478016946185
Tpmt,ENSMUSG00000021376,-0.951586865794689,0.0384702447496339
Ddx21,ENSMUSG00000020075,-0.44933180983215,0.0386864893180774
Tubgcp6,ENSMUSG00000051786,0.423377019119186,0.0386864893180774
Nfasc,ENSMUSG00000026442,-0.209068070319432,0.0387402403415714
Vcp,ENSMUSG00000028452,0.19279723740268,0.0388639409543364
Ttll12,ENSMUSG00000016757,0.440579412770666,0.0388670702176886
Usp13,ENSMUSG00000056900,-0.286794348744439,0.038871163757033
Smarcb1,ENSMUSG00000000902,-0.386533366434481,0.0388959657200734
Pfkfb4,ENSMUSG00000025648,-0.706248638238461,0.0389023932041153
Wdr33,ENSMUSG00000024400,-0.426959058735994,0.0389187538593476
Srp72,ENSMUSG00000036323,0.210883674497555,0.0389215722680012
Bola3,ENSMUSG00000045160,0.511865263271906,0.0389785700702479
Pex6,ENSMUSG00000002763,0.392851518010336,0.0391068560726903
Irf9,ENSMUSG00000002325,-0.939764403107879,0.0391443759920876
Enpp4,ENSMUSG00000023961,-0.355286624632877,0.0391456565160379
Lrrc14,ENSMUSG00000033728,0.430329270638275,0.039150537090003
Zfp54,ENSMUSG00000023882,-1.1971234686619,0.0391887337673817
Tmem237,ENSMUSG00000038079,0.577209859347892,0.039190262806881
Epb41l3,ENSMUSG00000024044,-0.168007732533906,0.0393046043326855
Lrrc75a,ENSMUSG00000046417,0.707824586108524,0.0393046043326855
Prph,ENSMUSG00000023484,-0.740588642623095,0.0393404181689902
Adam9,ENSMUSG00000031555,-0.349347484803563,0.0393943478342632
Ikzf1,ENSMUSG00000018654,-2.86937804361417,0.0394314093975035
Siah2,ENSMUSG00000036432,0.550318174437508,0.0394855829808973
Vps26c,ENSMUSG00000022898,0.348849889641092,0.0394906545482873
Morn3,ENSMUSG00000029477,-3.29574644836064,0.039533682087922
Cuedc2,ENSMUSG00000036748,0.272783890019016,0.0395453444492173
Gpr108,ENSMUSG00000005823,0.380691525031946,0.0396338025989447
Scaf11,ENSMUSG00000033228,-0.228389530347886,0.0396338025989447
Dvl1,ENSMUSG00000029071,0.332603962986865,0.0396665492421994
Car7,ENSMUSG00000031883,-1.27753229688784,0.0396850277612048
Gga1,ENSMUSG00000033128,0.431579473064193,0.0399073821931073
Ncam1,ENSMUSG00000039542,0.185464662196701,0.0400113078897881
Zfp994,ENSMUSG00000096433,-0.688108919888465,0.0400673388021853
Med14,ENSMUSG00000064127,0.216529003568447,0.0402076040033886
Ddrgk1,ENSMUSG00000068290,0.281827070799177,0.0402076040033886
Stx17,ENSMUSG00000061455,-0.330071955434969,0.0402566121427222
Minar1,ENSMUSG00000039313,-0.437431108689277,0.0402897196999163
Tmem70,ENSMUSG00000025940,0.30790253466219,0.0403582259722733
Nek6,ENSMUSG00000026749,0.402240983315092,0.0403960633456129
Elfn1,ENSMUSG00000048988,0.361864384676661,0.0403998022565811
Cdh6,ENSMUSG00000039385,-0.725809072504719,0.0404024964310994
Nemp2,ENSMUSG00000043015,-1.07443584507768,0.0404144421935901
Mecp2,ENSMUSG00000031393,-0.195110451423287,0.0404597044297559
Gng8,ENSMUSG00000063594,-1.40860534317411,0.0405536991755783
Slc1a4,ENSMUSG00000020142,0.21771405704252,0.040553835137969
Cntn6,ENSMUSG00000030092,0.418007666115171,0.0405596301630882
Psme3,ENSMUSG00000078652,-0.207072611823757,0.0405966065973698
Zbtb3,ENSMUSG00000071661,-1.31604050477344,0.0406728729392922
Cfap69,ENSMUSG00000040473,-0.42764952546794,0.0407298771717859
Mroh1,ENSMUSG00000022558,-0.37154550079103,0.0407880229649979
Myo5a,ENSMUSG00000034593,-0.161013743862108,0.0407880229649979
Capn5,ENSMUSG00000035547,-0.281195480812044,0.0407880229649979
Atp13a3,ENSMUSG00000022533,0.250106138565665,0.0408013131398427
Rbm7,ENSMUSG00000042396,-0.514115275926081,0.0408082743151702
Cpne2,ENSMUSG00000034361,0.305812244419337,0.0408175276378944
Ppcs,ENSMUSG00000028636,0.584221168339158,0.0408701802165889
Slc22a4,ENSMUSG00000020334,-0.75609056183524,0.0408773876444465
Clp1,ENSMUSG00000027079,-0.70662524555602,0.0409098541275335
Cmc1,ENSMUSG00000039163,0.514646056612733,0.0411283016259146
Mdp1,ENSMUSG00000002329,0.356087593333169,0.0411496483642719
Usp36,ENSMUSG00000033909,-0.364025570889449,0.041228088825817
Bbx,ENSMUSG00000022641,-0.260336694416826,0.0412412081012862
Tmem127,ENSMUSG00000034850,0.184488617714845,0.0412747081274846
Islr2,ENSMUSG00000051243,0.593501795447998,0.0412784280255948
Prdx3,ENSMUSG00000024997,0.350131355211835,0.0413547761427153
Rbm15,ENSMUSG00000048109,-0.539303505049544,0.0415027996399484
Htr7,ENSMUSG00000024798,0.31849641397705,0.0415260403139736
Rnf130,ENSMUSG00000020376,-0.297523857099669,0.0415985076828494
Sstr5,ENSMUSG00000050824,1.4862652606181,0.0416110922303738
Wdr47,ENSMUSG00000040389,-0.2460627599429,0.0416430527946123
Pfdn4,ENSMUSG00000052033,0.527837353356887,0.0416862607116292
Htr5a,ENSMUSG00000039106,0.343445070751415,0.0417062078384365
Il4ra,ENSMUSG00000030748,0.71566440347444,0.0418270971767829
Tor2a,ENSMUSG00000009563,0.558988133848675,0.0419196207636108
Syt1,ENSMUSG00000035864,-0.170930406906581,0.0419196207636108
Scrib,ENSMUSG00000022568,-0.64002174513962,0.0419621145458265
Iqcg,ENSMUSG00000035578,0.646463055162766,0.0419621145458265
Rnf168,ENSMUSG00000014074,0.260755101047424,0.0420514396199796
Calml4,ENSMUSG00000032246,-2.54352922002942,0.0420514396199796
Zfp574,ENSMUSG00000045252,0.262468279905853,0.0420537406329481
Pcid2,ENSMUSG00000038542,0.524343890185985,0.0420593948472374
Alg11,ENSMUSG00000063362,0.22141504116741,0.0421362218086657
Acbd6,ENSMUSG00000033701,0.288184799765016,0.0421437278432072
Dapl1,ENSMUSG00000026989,3.04184897602495,0.0422062204972549
Btbd7,ENSMUSG00000041702,-0.427333065408546,0.0422062204972549
Psmg3,ENSMUSG00000029551,0.584495928471223,0.0423307303205293
Nudcd1,ENSMUSG00000038736,-0.503559107831222,0.0424899515737185
Setx,ENSMUSG00000043535,-0.215352401231435,0.0425039432804723
Rgcc,ENSMUSG00000022018,-1.10147092312962,0.0425860374372414
Lmbr1,ENSMUSG00000010721,0.305976941186577,0.042668809339088
Morf4l1,ENSMUSG00000062270,0.167590436676992,0.0428053923445811
Lrig2,ENSMUSG00000032913,-0.30626305131569,0.0428531157237758
Bmp1,ENSMUSG00000022098,-1.04274715715798,0.0429411458001041
Fbxo34,ENSMUSG00000037536,-0.377669225371569,0.0429411458001041
Pemt,ENSMUSG00000000301,0.826362763961458,0.0429489312614335
Sdhaf3,ENSMUSG00000042505,0.344921616992793,0.0429489312614335
Ndufs1,ENSMUSG00000025968,-0.234889184354191,0.0430279156252042
Rnf26,ENSMUSG00000053128,0.38420724648504,0.0430279156252042
Slc16a1,ENSMUSG00000032902,-0.527427109416524,0.0430661748245482
Vav2,ENSMUSG00000009621,-0.698106129002389,0.0433154833807114
Mpg,ENSMUSG00000020287,0.49172383626964,0.0434179377939134
Kat14,ENSMUSG00000027425,0.303829834852062,0.0434915627386312
Sppl2a,ENSMUSG00000027366,-0.287495282599733,0.0435677381160354
Zfp267,ENSMUSG00000033883,-0.258708983297695,0.0435677381160354
Pan2,ENSMUSG00000005682,-0.77295221298436,0.043672998674768
Cep170,ENSMUSG00000057335,-0.184190193403082,0.043735139094062
Tfe3,ENSMUSG00000000134,0.353633200943028,0.0437612529155461
Nkd2,ENSMUSG00000021567,-0.570615154051477,0.0437612529155461
Mavs,ENSMUSG00000037523,-0.542525759371607,0.0438560976192049
Iqcc,ENSMUSG00000040795,0.517221063939003,0.0438560976192049
Zfp637,ENSMUSG00000059689,0.4411411673445,0.0438855876211812
Anks3,ENSMUSG00000022515,0.469655146224137,0.0439042425464709
Hdac3,ENSMUSG00000024454,0.324732875883413,0.0439126545527589
Scnn1a,ENSMUSG00000030340,1.08909205783421,0.0441043779851928
Crhr2,ENSMUSG00000003476,1.10540051251895,0.0441142179534262
Lrfn4,ENSMUSG00000045045,0.550443828738513,0.0441257036987548
Zfp108,ENSMUSG00000030486,-0.891770065835398,0.0441756405908976
Ccdc163,ENSMUSG00000028689,-1.87224891344065,0.0442049519127865
C530008M17Rik,ENSMUSG00000036377,0.202408665537677,0.0442188769441826
Glis2,ENSMUSG00000014303,-0.576911673681954,0.0442631983581001
Slc35c2,ENSMUSG00000017664,0.414933754770701,0.044450960660579
Kif2a,ENSMUSG00000021693,-0.185304918684012,0.0445648651597787
Wipi1,ENSMUSG00000041895,-0.33330484675409,0.0445798549040395
Atg2b,ENSMUSG00000041341,-0.245786612249463,0.0445848866146439
Nsfl1c,ENSMUSG00000027455,0.222151403176878,0.0445877042888781
Nxt1,ENSMUSG00000036992,0.859093042305714,0.0447730160606078
Prkcz,ENSMUSG00000029053,0.209239016670963,0.0447894321735576
Rab5if,ENSMUSG00000027637,0.37069283351272,0.0448977345412352
Ufsp1,ENSMUSG00000051502,0.48866318907371,0.0449802498218462
Gm14308,ENSMUSG00000078880,-1.34861411714731,0.0449802498218462
Cul4b,ENSMUSG00000031095,0.255427913299308,0.0449901708922366
Dusp22,ENSMUSG00000069255,0.448547280043969,0.0450143259252703
Hars2,ENSMUSG00000019143,-0.551068346781578,0.0451430404598073
Miip,ENSMUSG00000029022,-1.04371558730709,0.0451699636331783
Sez6,ENSMUSG00000000632,0.226602710065944,0.0451728560031094
Daam1,ENSMUSG00000034574,-0.230050188913449,0.0452801150344233
Siah1a,ENSMUSG00000036840,-0.377766289091099,0.0452801150344233
Map1s,ENSMUSG00000019261,0.313008995631877,0.045428257749471
Nrn1,ENSMUSG00000039114,0.223809901981879,0.0454839968925055
Ptcd2,ENSMUSG00000021650,0.332622106275671,0.0454936458554232
Cul4a,ENSMUSG00000031446,0.224870359682803,0.0454978093368143
Tex264,ENSMUSG00000040813,0.350518968359738,0.0456633000088326
Kcnb2,ENSMUSG00000092083,-0.289320499629016,0.0457354690513491
Akap10,ENSMUSG00000047804,-0.453684905538633,0.0457670778739019
Grpel1,ENSMUSG00000029198,0.393448108259075,0.0458086782387622
Clec11a,ENSMUSG00000004473,-1.05685589952836,0.045816968198752
Telo2,ENSMUSG00000024170,-0.837821700326075,0.0458559630402366
Psma2,ENSMUSG00000015671,0.262775610962318,0.0458795353174051
Mcat,ENSMUSG00000048755,0.484350921063706,0.0459033797483917
Ano4,ENSMUSG00000035189,-0.471584040321477,0.045959803611979
Btg2,ENSMUSG00000020423,-0.636758862818598,0.0459910588017921
Tcf19,ENSMUSG00000050410,-1.62487821370777,0.046006356212613
Cpt1c,ENSMUSG00000007783,0.329367022009929,0.0460152744298506
Ppp2cb,ENSMUSG00000009630,0.223304660121793,0.0461018132999615
Pias2,ENSMUSG00000025423,-0.297099009733929,0.0461461034268138
Slc29a1,ENSMUSG00000023942,-0.581823261829043,0.0461512167343815
Rnf113a2,ENSMUSG00000098134,0.390568792196631,0.0461715222490675
Onecut3,ENSMUSG00000045518,-0.689279150370868,0.0461976937789025
Wdr55,ENSMUSG00000042660,0.372654947251915,0.0462669347678106
Dennd4b,ENSMUSG00000042404,0.274012914660705,0.046348526442116
Bag3,ENSMUSG00000030847,-0.404200135332537,0.046354126843164
Thap11,ENSMUSG00000036442,0.40820796646202,0.0463902536715274
Smim10l2a,ENSMUSG00000054850,0.317839875471721,0.0464275391415025
Atf1,ENSMUSG00000023027,-0.214004430334354,0.0464995318293475
Kcng3,ENSMUSG00000045053,-0.970112292744651,0.0464995318293475
Nlk,ENSMUSG00000017376,0.22366432038412,0.0465009158254508
Tnfrsf22,ENSMUSG00000010751,-0.984948662744159,0.0465119769309162
Bag6,ENSMUSG00000024392,0.2461465186742,0.0465119769309162
Tada1,ENSMUSG00000026563,0.358746219183131,0.0465273808055746
Cc2d2a,ENSMUSG00000039765,-0.383515586835591,0.0465475982082432
Med4,ENSMUSG00000022109,0.409407842396156,0.046556151213194
Ctc1,ENSMUSG00000020898,0.344358097129166,0.0466187339221188
Zc3h13,ENSMUSG00000022000,-0.232975994305881,0.0466187339221188
Tmem151b,ENSMUSG00000096847,-0.225447545503545,0.0466638567905707
Fbln1,ENSMUSG00000006369,-0.887700396191691,0.0467145097795572
Cript,ENSMUSG00000024146,0.223301005198002,0.046814870567071
Smarca4,ENSMUSG00000032187,-0.18221912809098,0.0468527014543297
Emg1,ENSMUSG00000004268,0.323631297697088,0.0470109274040857
Wdr77,ENSMUSG00000000561,0.265342266758931,0.0470294938726867
Wnt5a,ENSMUSG00000021994,-0.641186736942478,0.0470491599531833
Lrrfip1,ENSMUSG00000026305,-0.343934925030326,0.0470887976766773
Serping1,ENSMUSG00000023224,-0.897616457974402,0.0473031652511103
H3c7,ENSMUSG00000100210,1.67404502286805,0.0475373297141488
Tmpo,ENSMUSG00000019961,-0.384510045376686,0.0475808623419874
1110004F10Rik,ENSMUSG00000030663,0.218716894822311,0.0476213853980547
Pabpc5,ENSMUSG00000034732,-1.03116044181568,0.047683220953949
Apip,ENSMUSG00000010911,0.395465907811725,0.0477749929709223
Pcdhb10,ENSMUSG00000045657,-0.72045751464986,0.0478157073635548
Dennd6a,ENSMUSG00000040818,-0.373913109908829,0.0479088220762848
Lrrc8c,ENSMUSG00000054720,0.272162921371404,0.047922115607011
Fgfbp1,ENSMUSG00000048373,-5.50852968985591,0.0479386761347947
Anks1,ENSMUSG00000024219,-0.423218664290555,0.0479672228647454
Prnp,ENSMUSG00000079037,0.201998267928231,0.0479672228647454
Poll,ENSMUSG00000025218,0.582205694632369,0.0479859277357002
Trmt61a,ENSMUSG00000060950,0.255586752295272,0.0479859277357002
Fblim1,ENSMUSG00000006219,-1.51962665240029,0.047986254329671
Gpr25,ENSMUSG00000052759,2.09070515738134,0.047986254329671
Wdr17,ENSMUSG00000039375,0.300845759797746,0.0479869348805598
Ccer2,ENSMUSG00000096257,0.823421764852968,0.0480071342032819
Grm5,ENSMUSG00000049583,-0.25127065414006,0.0480111884541958
Slitrk3,ENSMUSG00000048304,-0.308914103756792,0.0480250605306222
Lrp12,ENSMUSG00000022305,0.38903779108285,0.0481050538065302
Mier3,ENSMUSG00000032727,-0.365555588196131,0.0481754790111922
Tle1,ENSMUSG00000008305,-0.419684089686133,0.0482417496018121
H2-T24,ENSMUSG00000053835,-0.798135985660359,0.0482672273771719
Sympk,ENSMUSG00000023118,-0.274258192550718,0.0482882935399076
Slx4,ENSMUSG00000039738,-0.361251467872778,0.0483656735125269
Wasf1,ENSMUSG00000019831,0.236831119692984,0.0484550110271556
Zswim1,ENSMUSG00000017764,0.453982758922295,0.0484626354544778
Acad8,ENSMUSG00000031969,-0.525931140164664,0.0484626354544778
Pwwp2b,ENSMUSG00000060260,0.648120061486577,0.0484626354544778
Pmaip1,ENSMUSG00000024521,1.39477650179722,0.0484763208997924
Rhbdl1,ENSMUSG00000025735,0.49286097431952,0.0485591143499887
Nudt18,ENSMUSG00000045211,0.380742576327651,0.0486059885662056
