gene,ensembl_gene_id,log2FoldChange,padj
Hspd1,ENSMUSG00000025980,0.1458,0.3592487
Coq10b,ENSMUSG00000025981,0.45108,0.1576017
Sf3b1,ENSMUSG00000025982,-0.31689,0.1639148
Slc39a10,ENSMUSG00000025986,-0.49823,0.2897226
Wdr75,ENSMUSG00000025995,0.22196,0.4095106
Ikzf2,ENSMUSG00000025997,-1.44824,0
Lancl1,ENSMUSG00000026000,-0.03426,0.8952454
Acadl,ENSMUSG00000026003,-0.93796,0.0148197
Kansl1l,ENSMUSG00000026004,-2.70881,0
Rpe,ENSMUSG00000026005,-0.23453,0.4219878
Raph1,ENSMUSG00000026014,-0.39609,0.1770881
Carf,ENSMUSG00000026017,-0.36812,0.149164
Ica1l,ENSMUSG00000026018,-0.21607,0.2197767
Wdr12,ENSMUSG00000026019,0.19989,0.5784481
Nop58,ENSMUSG00000026020,0.13967,0.6513817
Sumo1,ENSMUSG00000026021,1.20579,0.000002
Als2,ENSMUSG00000026024,-0.21062,0.4607963
Stradb,ENSMUSG00000026027,-0.07063,0.8588158
Trak2,ENSMUSG00000026028,-0.4714,0.0007611
Cflar,ENSMUSG00000026031,-0.29005,0.6064658
Ndufb3,ENSMUSG00000026032,1.35329,0.0000164
Clk1,ENSMUSG00000026034,-0.61131,0.015603
Ppil3,ENSMUSG00000026035,0.8957,0.0043748
Nif3l1,ENSMUSG00000026036,-0.17166,0.323754
Orc2,ENSMUSG00000026037,0.31367,0.200712
Poglut2,ENSMUSG00000026047,-0.604,0.3923305
Ercc5,ENSMUSG00000026048,-0.09274,0.8372714
Tex30,ENSMUSG00000026049,0.46331,0.5109546
Ptp4a1,ENSMUSG00000026064,0.08538,0.6094773
Map4k4,ENSMUSG00000026074,-0.97058,0.0000133
Npas2,ENSMUSG00000026077,-0.4918,0.3121076
Pdcl3,ENSMUSG00000026078,0.25987,0.2868867
Chst10,ENSMUSG00000026080,0.48827,0.1004328
Rev1,ENSMUSG00000026082,-0.87545,0.0007595
Eif5b,ENSMUSG00000026083,-0.32167,0.1203038
Mrpl30,ENSMUSG00000026087,0.92279,0.0000015
Mitd1,ENSMUSG00000026088,0.63812,0.2545086
2010300C02Rik,ENSMUSG00000026090,0.02564,0.9422008
Stk17b,ENSMUSG00000026094,-0.72142,0.321326
Asnsd1,ENSMUSG00000026095,1.09106,0.0000031
Osgepl1,ENSMUSG00000026096,0.06683,0.8022193
Ormdl1,ENSMUSG00000026097,1.27609,0.0000004
Pms1,ENSMUSG00000026098,-2.20221,0.0000782
Inpp1,ENSMUSG00000026102,-0.47069,0.0806317
Gls,ENSMUSG00000026103,-0.11138,0.7338722
Stat1,ENSMUSG00000026104,-0.19987,0.4409022
Nabp1,ENSMUSG00000026107,-0.09864,0.8124744
Tmeff2,ENSMUSG00000026109,-0.52643,0.1164017
Mgat4a,ENSMUSG00000026110,-0.02857,0.9204218
Unc50,ENSMUSG00000026111,1.05948,0.0004749
Coa5,ENSMUSG00000026112,0.71579,0.003789
Inpp4a,ENSMUSG00000026113,0.08542,0.7124693
Tmem131,ENSMUSG00000026116,-0.30968,0.4830909
Zap70,ENSMUSG00000026117,1.11911,0.2326989
Sema4c,ENSMUSG00000026121,0.01423,0.9898082
Plekhb2,ENSMUSG00000026123,0.10386,0.7294174
Imp4,ENSMUSG00000026127,0.30704,0.1595916
Dst,ENSMUSG00000026131,-1.39639,0
Zfp142,ENSMUSG00000026135,0.11485,0.5279363
Mff,ENSMUSG00000026150,0.27726,0.162984
Fam135a,ENSMUSG00000026153,-0.91458,0.000008
Sdhaf4,ENSMUSG00000026154,1.84698,0.0000002
Smap1,ENSMUSG00000026155,-0.07215,0.7248476
B3gat2,ENSMUSG00000026156,0.00182,0.9953814
Ogfrl1,ENSMUSG00000026158,-0.36362,0.0023716
Agfg1,ENSMUSG00000026159,-0.18332,0.4852956
Sphkap,ENSMUSG00000026163,-0.80242,0.0010915
Wnt10a,ENSMUSG00000026167,1.38809,0.4249404
Cyp27a1,ENSMUSG00000026170,-1.87067,0.0994873
Rnf25,ENSMUSG00000026171,0.56661,0.118396
Bcs1l,ENSMUSG00000026172,0.78216,0.0080831
Plcd4,ENSMUSG00000026173,-1.60714,0.0000071
Cnot9,ENSMUSG00000026174,0.05059,0.9011234
Ctdsp1,ENSMUSG00000026176,-1.32204,0.0259073
Pnkd,ENSMUSG00000026179,0.06027,0.765096
Ppm1f,ENSMUSG00000026181,0.28457,0.234658
Igfbp5,ENSMUSG00000026185,-1.02994,0.0000133
Xrcc5,ENSMUSG00000026187,0.5459,0.0432652
Tmem169,ENSMUSG00000026188,-0.89179,0.1944791
Pecr,ENSMUSG00000026189,1.38583,0.0592367
Atic,ENSMUSG00000026192,0.94489,0.0587416
Fn1,ENSMUSG00000026193,2.08568,0.000297
Zfand2b,ENSMUSG00000026197,0.7531,0.0665023
Abcb6,ENSMUSG00000026198,0.46885,0.4022757
Ankzf1,ENSMUSG00000026199,0.31953,0.5636751
Glb1l,ENSMUSG00000026200,0.33579,0.7935349
Stk16,ENSMUSG00000026201,0.97884,0.0005501
Tuba4a,ENSMUSG00000026202,0.06552,0.755586
Dnajb2,ENSMUSG00000026203,0.80075,0.0055865
Ptprn,ENSMUSG00000026204,1.40361,0.0000008
Speg,ENSMUSG00000026207,-0.09951,0.7627604
Dnpep,ENSMUSG00000026209,0.11606,0.7719499
Obsl1,ENSMUSG00000026211,1.02057,0.1192931
Stk11ip,ENSMUSG00000026213,-0.08908,0.9208851
Trip12,ENSMUSG00000026219,-0.17397,0.4151771
Slc16a14,ENSMUSG00000026220,-1.13202,0.2556077
Itm2c,ENSMUSG00000026223,1.02702,0.0058536
4933407L21Rik,ENSMUSG00000026224,0.36931,0.5860156
Spata3,ENSMUSG00000026226,-5.81891,0.0017287
2810459M11Rik,ENSMUSG00000026227,-2.09933,0.0018927
Psmd1,ENSMUSG00000026229,-0.01752,0.9570711
Ncl,ENSMUSG00000026234,-0.17423,0.3004478
Epha4,ENSMUSG00000026235,-0.34686,0.1746845
Ptma,ENSMUSG00000026238,0.31305,0.2223472
Pde6d,ENSMUSG00000026239,0.82794,0.0034197
Cops7b,ENSMUSG00000026240,0.87999,0.0020215
Nppc,ENSMUSG00000026241,2.50087,0.0000081
Farsb,ENSMUSG00000026245,0.38055,0.0860456
Ecel1,ENSMUSG00000026247,1.73107,0
Mrpl44,ENSMUSG00000026248,0.66262,0.0806514
Serpine2,ENSMUSG00000026249,-2.06928,0
Eif4e2,ENSMUSG00000026254,1.06978,0.0003187
Efhd1,ENSMUSG00000026255,-2.93929,0
Snorc,ENSMUSG00000026258,3.15023,0.2608482
Ngef,ENSMUSG00000026259,-0.51866,0.1331387
Ndufa10,ENSMUSG00000026260,0.0677,0.7456072
Rnpepl1,ENSMUSG00000026269,-0.69345,0.1655854
Capn10,ENSMUSG00000026270,0.57155,0.0896191
Mterf4,ENSMUSG00000026273,-0.2708,0.4718146
Pask,ENSMUSG00000026274,-0.13785,0.8147618
Ppp1r7,ENSMUSG00000026275,-0.59094,0.0259073
Septin2,ENSMUSG00000026276,-1.16597,0.0000853
Stk25,ENSMUSG00000026277,0.74523,0.0002441
Bok,ENSMUSG00000026278,0.25553,0.6153718
Thap4,ENSMUSG00000026279,0.92315,0.001133
Atg4b,ENSMUSG00000026280,0.04605,0.8356447
Dtymk,ENSMUSG00000026281,0.73368,0.0333999
Ing5,ENSMUSG00000026283,-0.25167,0.327204
Atg16l1,ENSMUSG00000026289,0.13836,0.7048405
Lrrfip1,ENSMUSG00000026305,-0.25976,0.3521094
Scly,ENSMUSG00000026307,0.11112,0.8915453
Ilkap,ENSMUSG00000026309,0.8168,0.0285313
Asb1,ENSMUSG00000026311,0.41835,0.0409929
Cdh7,ENSMUSG00000026312,-0.39577,0.2650664
Hdac4,ENSMUSG00000026313,-0.8563,0.0000632
Cln8,ENSMUSG00000026317,0.2241,0.5349155
Relch,ENSMUSG00000026319,-0.0558,0.854155
Gin1,ENSMUSG00000026333,0.54143,0.2945459
Pam,ENSMUSG00000026335,-0.07687,0.8712373
Ccdc93,ENSMUSG00000026339,-0.37969,0.1846178
Actr3,ENSMUSG00000026341,0.05192,0.7948035
Slc35f5,ENSMUSG00000026342,0.63506,0.1903226
Lypd1,ENSMUSG00000026344,0.16405,0.6358461
Tmem163,ENSMUSG00000026347,-0.20181,0.657638
Ccnt2,ENSMUSG00000026349,-1.24782,0
Ubxn4,ENSMUSG00000026353,-0.08156,0.6752089
Mcm6,ENSMUSG00000026355,-0.22373,0.5848243
Dars,ENSMUSG00000026356,-0.11042,0.7474072
Rgs2,ENSMUSG00000026360,1.21684,0.0004593
Cdc73,ENSMUSG00000026361,-0.63659,0.000129
Tsn,ENSMUSG00000026374,0.09729,0.6688834
Nifk,ENSMUSG00000026377,0.66282,0.0119502
Epb41l5,ENSMUSG00000026383,-0.28189,0.3028879
Ptpn4,ENSMUSG00000026384,-0.87159,0.0000211
Dbi,ENSMUSG00000026385,-1.81262,0
Nek7,ENSMUSG00000026393,-0.0206,0.965678
Nr5a2,ENSMUSG00000026398,2.38585,0
Cd55,ENSMUSG00000026399,0.45174,0.2482099
Ddx59,ENSMUSG00000026404,0.54835,0.3568819
Pfkfb2,ENSMUSG00000026409,-0.37671,0.0447197
Tmem9,ENSMUSG00000026411,1.1086,0.0000029
Tnnt2,ENSMUSG00000026414,-1.10376,0.2472397
Csrp1,ENSMUSG00000026421,-3.00057,0
Gpr37l1,ENSMUSG00000026424,-2.08432,0.0003663
Srgap2,ENSMUSG00000026425,-0.9698,0.0000002
Arl8a,ENSMUSG00000026426,0.39938,0.127278
Eif2d,ENSMUSG00000026427,-0.11257,0.8279671
Rassf5,ENSMUSG00000026430,-0.39149,0.0895847
Avpr1b,ENSMUSG00000026432,3.9631,
Rab29,ENSMUSG00000026433,0.28712,0.8268827
Nucks1,ENSMUSG00000026434,-0.18281,0.4561858
Elk4,ENSMUSG00000026436,-0.73674,0.0002655
Cdk18,ENSMUSG00000026437,-0.07663,0.8162627
Rbbp5,ENSMUSG00000026439,-0.22704,0.3520137
Nfasc,ENSMUSG00000026442,0.13456,0.6967068
Lrrn2,ENSMUSG00000026443,-0.05436,0.915622
Pik3c2b,ENSMUSG00000026447,-1.22269,0.0000005
Syt2,ENSMUSG00000026452,-1.16155,0.0048714
Klhl12,ENSMUSG00000026455,0.26433,0.1498775
Cyb5r1,ENSMUSG00000026456,2.25074,0.0000003
Adipor1,ENSMUSG00000026457,0.16722,0.611214
Ppfia4,ENSMUSG00000026458,0.31173,0.3912968
Atp2b4,ENSMUSG00000026463,-1.01314,0.0002055
Tor1aip1,ENSMUSG00000026466,-0.71229,0.1101291
Xpr1,ENSMUSG00000026469,-0.08108,0.7338722
Stx6,ENSMUSG00000026470,0.36286,0.2756402
Mr1,ENSMUSG00000026471,-2.23251,
Glul,ENSMUSG00000026473,-2.32205,0
Rgs16,ENSMUSG00000026475,-0.84224,0.0000155
Lamc1,ENSMUSG00000026478,-0.6375,0.3087683
Rgl1,ENSMUSG00000026482,0.31899,0.2239678
Rnf2,ENSMUSG00000026484,0.14315,0.6375778
Coq8a,ENSMUSG00000026489,-0.76694,0.0013524
Cdc42bpa,ENSMUSG00000026490,-0.47854,0.0230929
Ahctf1,ENSMUSG00000026491,-0.33565,0.1820653
Tfb2m,ENSMUSG00000026492,0.45375,0.1056113
Kif26b,ENSMUSG00000026494,-1.42836,0
Efcab2,ENSMUSG00000026495,-0.08765,0.752475
Parp1,ENSMUSG00000026496,-0.08546,0.6978905
Acbd3,ENSMUSG00000026499,0.09293,0.7963734
Cox20,ENSMUSG00000026500,0.71855,0.1055587
Desi2,ENSMUSG00000026502,0.2204,0.5577792
Sdccag8,ENSMUSG00000026504,-0.61623,0.1794048
Capn2,ENSMUSG00000026509,-0.5527,0.0058099
Trp53bp2,ENSMUSG00000026510,-1.10907,0.0007649
Srp9,ENSMUSG00000026511,1.36243,0.0000074
Cnih3,ENSMUSG00000026514,-0.42063,0.0394781
Nvl,ENSMUSG00000026516,-0.49635,0.00651
Tmem63a,ENSMUSG00000026519,-2.8104,0.0034762
Pycr2,ENSMUSG00000026520,1.05068,0.0059515
Opn3,ENSMUSG00000026525,-0.50402,0.4019514
Fh1,ENSMUSG00000026526,0.04392,0.8571177
Rgs7,ENSMUSG00000026527,-0.11935,0.5285692
Apcs,ENSMUSG00000026542,,
Dusp23,ENSMUSG00000026544,-0.68454,0.4229608
Cfap45,ENSMUSG00000026546,-0.06365,0.9059972
Tagln2,ENSMUSG00000026547,-0.22493,0.4545869
Copa,ENSMUSG00000026553,0.31506,0.2823637
Dcaf8,ENSMUSG00000026554,-0.05726,0.7070965
Vangl2,ENSMUSG00000026556,0.01901,0.9430004
Uck2,ENSMUSG00000026558,0.78717,0.0216305
Tada1,ENSMUSG00000026563,1.19297,0.000184
Pou2f1,ENSMUSG00000026565,-0.76955,0.0707351
Mpzl1,ENSMUSG00000026566,-1.48916,0.1751341
Mpc2,ENSMUSG00000026568,0.63314,0.0046104
Dcaf6,ENSMUSG00000026571,0.04531,0.8797789
Tbx19,ENSMUSG00000026572,3.91677,
Nme7,ENSMUSG00000026575,-2.16778,0
Atp1b1,ENSMUSG00000026576,0.27319,0.4430258
Blzf1,ENSMUSG00000026577,-0.83267,0.0096876
Ccdc181,ENSMUSG00000026578,0.10298,0.7410658
Scyl3,ENSMUSG00000026584,-0.3177,0.1734815
Kifap3,ENSMUSG00000026585,-0.26357,0.2781145
Prrx1,ENSMUSG00000026586,-1.4405,0.0017081
Astn1,ENSMUSG00000026587,-0.19957,0.5032794
Ralgps2,ENSMUSG00000026594,-0.11027,0.6880358
Abl2,ENSMUSG00000026596,-0.6497,0.0002831
Soat1,ENSMUSG00000026600,-1.00113,0.0015359
Smyd2,ENSMUSG00000026603,1.24116,0
Kctd3,ENSMUSG00000026608,0.03324,0.9004993
Slc30a10,ENSMUSG00000026614,-0.00711,0.9897681
Eprs,ENSMUSG00000026615,-0.3178,0.3888458
Bpnt1,ENSMUSG00000026617,0.327,0.3625975
Iars2,ENSMUSG00000026618,0.02916,0.8791064
Mark1,ENSMUSG00000026620,0.18934,0.193405
Lpgat1,ENSMUSG00000026623,0.07476,0.8036622
Ppp2r5a,ENSMUSG00000026626,-0.89735,0.0003238
Pacc1,ENSMUSG00000026627,0.36029,0.575808
Atf3,ENSMUSG00000026628,2.63441,0
Tatdn3,ENSMUSG00000026632,-0.53132,0.5484797
Angel2,ENSMUSG00000026634,0.19804,0.4801141
Irf6,ENSMUSG00000026638,0.52492,
Plxna2,ENSMUSG00000026640,0.04596,0.8600778
Usf1,ENSMUSG00000026641,0.2149,0.6717196
Nmt2,ENSMUSG00000026643,-0.18219,0.442061
Acbd7,ENSMUSG00000026644,1.36416,0.2883194
Suv39h2,ENSMUSG00000026646,0.01489,0.9708904
Dclre1c,ENSMUSG00000026648,-0.53502,0.0248668
Cfap126,ENSMUSG00000026649,-1.66479,0.0295691
Meig1,ENSMUSG00000026650,0.92689,0.12146
Fam107b,ENSMUSG00000026655,-0.17712,0.5641276
Frmd4a,ENSMUSG00000026657,-0.89173,0.0007121
Dusp12,ENSMUSG00000026659,0.77913,0.0229951
Sephs1,ENSMUSG00000026662,-0.78365,0.0116596
Atf6,ENSMUSG00000026663,-0.74071,0.0580216
Phyh,ENSMUSG00000026664,0.18998,0.3908324
Uhmk1,ENSMUSG00000026667,0.14582,0.5784481
Ucma,ENSMUSG00000026668,-3.63911,0.0246157
Uap1,ENSMUSG00000026670,0.11557,0.6978512
Optn,ENSMUSG00000026672,-0.01196,0.9848152
Hsd17b7,ENSMUSG00000026675,-1.8687,0.0002456
Rgs5,ENSMUSG00000026678,-2.63799,0.0000011
Enkur,ENSMUSG00000026679,-1.33617,0.0278202
Nuf2,ENSMUSG00000026683,-2.51381,0.0038817
Aldh9a1,ENSMUSG00000026687,-0.16774,0.4094272
Mgst3,ENSMUSG00000026688,0.1724,0.7369641
Eef1aknmt,ENSMUSG00000026694,0.89966,0.0385097
Vamp4,ENSMUSG00000026696,0.52126,0.0014734
Myoc,ENSMUSG00000026697,0.00719,0.9974108
Pigc,ENSMUSG00000026698,-0.98429,0.1799196
Prdx6,ENSMUSG00000026701,-0.58527,0.0187776
Klhl20,ENSMUSG00000026705,-0.37076,0.1604706
Cenpl,ENSMUSG00000026708,2.13955,
Dars2,ENSMUSG00000026709,-0.03745,0.913307
Serpinc1,ENSMUSG00000026715,-2.68611,0.1998696
Stam,ENSMUSG00000026718,-0.70938,0.0001771
Rabgap1l,ENSMUSG00000026721,-0.94521,0.0000018
Trdmt1,ENSMUSG00000026723,-1.04107,0.045727
Rsu1,ENSMUSG00000026727,-1.53497,0
Vim,ENSMUSG00000026728,1.17299,0.0000049
Pter,ENSMUSG00000026730,-1.8219,0.0000004
Pip4k2a,ENSMUSG00000026737,-1.38359,0
Bmi1,ENSMUSG00000026739,-0.37505,0.1727819
Dnajc1,ENSMUSG00000026740,-1.31812,0.0009809
Mllt10,ENSMUSG00000026743,-0.96273,0.0327246
Plxdc2,ENSMUSG00000026748,-0.71694,0.0361839
Nek6,ENSMUSG00000026749,0.12213,0.7861045
Psmb7,ENSMUSG00000026750,0.5239,0.0775473
Nr5a1,ENSMUSG00000026751,0.83329,0.0439015
Ppp6c,ENSMUSG00000026753,0.02554,0.946409
Golga1,ENSMUSG00000026754,-0.58586,0.0039469
Arpc5l,ENSMUSG00000026755,1.26225,0
Orc4,ENSMUSG00000026761,-0.44416,0.2094732
Kif5c,ENSMUSG00000026764,-0.37601,0.0008281
Mmadhc,ENSMUSG00000026766,1.03821,0.0060999
Mindy3,ENSMUSG00000026767,0.21438,0.2299141
Spopl,ENSMUSG00000026771,-0.80356,0.0002579
Pfkfb3,ENSMUSG00000026773,-0.75313,0.0081039
Yme1l1,ENSMUSG00000026775,-0.18955,0.4102559
Mastl,ENSMUSG00000026779,0.74106,
Acbd5,ENSMUSG00000026781,-0.86575,0.0002508
Abi2,ENSMUSG00000026782,-0.21912,0.2680585
Pdss1,ENSMUSG00000026784,-1.02547,0.008028
Gad2,ENSMUSG00000026787,0.53065,0.0987307
Zbtb43,ENSMUSG00000026788,-0.66606,0.0136914
Odf2,ENSMUSG00000026790,-0.08614,0.6704731
Slc2a8,ENSMUSG00000026791,0.59558,0.1498775
Lrsam1,ENSMUSG00000026792,-0.10233,0.8244535
Fam129b,ENSMUSG00000026796,0.23627,0.6511227
Stxbp1,ENSMUSG00000026797,0.06046,0.7694301
Coq4,ENSMUSG00000026798,0.84017,0.0009383
Med27,ENSMUSG00000026799,0.84465,0.0446121
Ttf1,ENSMUSG00000026803,-0.57244,0.4201579
Barhl1,ENSMUSG00000026805,-3.82169,0.0026113
Ddx31,ENSMUSG00000026806,0.65203,0.0796151
Spaca9,ENSMUSG00000026809,1.49714,0.0326498
Dpm2,ENSMUSG00000026810,1.20777,0.0002384
St6galnac6,ENSMUSG00000026811,-0.31475,0.3480245
Tsc1,ENSMUSG00000026812,-0.25891,0.2174093
Gtf3c5,ENSMUSG00000026816,-0.17044,0.5726733
Ak1,ENSMUSG00000026817,0.16881,0.5951339
Slc25a25,ENSMUSG00000026819,0.53456,0.0007382
Ptges2,ENSMUSG00000026820,0.72912,0.054875
Ralgds,ENSMUSG00000026821,-0.23192,0.3212343
Lcn2,ENSMUSG00000026822,-1.16068,0.6498913
Kcnj3,ENSMUSG00000026824,0.39998,0.1148457
Dnm1,ENSMUSG00000026825,-0.32681,0.1656624
Nr4a2,ENSMUSG00000026826,0.26258,0.294805
Gpd2,ENSMUSG00000026827,-0.74299,0.0000089
Gbgt1,ENSMUSG00000026829,1.27962,0.3167419
Ermn,ENSMUSG00000026830,-3.90589,0
1700007K13Rik,ENSMUSG00000026831,-0.70339,0.1823937
Olfm1,ENSMUSG00000026833,-0.03266,0.8905442
Acvr1c,ENSMUSG00000026834,0.89217,0.001749
Upp2,ENSMUSG00000026839,-1.01708,0.0057602
Fibcd1,ENSMUSG00000026841,0.2621,0.7034561
Abl1,ENSMUSG00000026842,-0.35868,0.0282827
Fubp3,ENSMUSG00000026843,-0.4867,0.0502878
Tor1b,ENSMUSG00000026848,0.66768,0.0066304
Tor1a,ENSMUSG00000026849,0.83559,0.0067403
BC005624,ENSMUSG00000026851,0.62533,0.0001994
Crat,ENSMUSG00000026853,-0.86488,0.000113
Usp20,ENSMUSG00000026854,0.38249,0.0949298
Dolpp1,ENSMUSG00000026856,0.43719,0.4116961
Ntmt1,ENSMUSG00000026857,0.88535,0.0295217
Miga2,ENSMUSG00000026858,0.23608,0.7396497
Sh3glb2,ENSMUSG00000026860,0.35865,0.1170647
Hspa5,ENSMUSG00000026864,0.17917,0.6097347
Gapvd1,ENSMUSG00000026867,-0.57695,0.028785
Psmd5,ENSMUSG00000026869,0.23457,0.3238455
Zeb2,ENSMUSG00000026872,-3.7725,0
Phf19,ENSMUSG00000026873,-2.15148,0.235127
Traf1,ENSMUSG00000026875,-2.24138,0.0066101
Rab14,ENSMUSG00000026878,0.24064,0.2787104
Gsn,ENSMUSG00000026879,-1.20299,0.0030357
Stom,ENSMUSG00000026880,-1.1631,0.3345826
Dab2ip,ENSMUSG00000026883,-0.09876,0.6348144
Mrrf,ENSMUSG00000026887,0.07033,0.8238055
Grb14,ENSMUSG00000026888,-0.75543,0.0186012
Rbm18,ENSMUSG00000026889,0.35684,0.0772182
Lhx6,ENSMUSG00000026890,-2.98537,0.0026004
Gca,ENSMUSG00000026893,-0.71389,0.065695
Ndufa8,ENSMUSG00000026895,1.1715,0.0002077
Ifih1,ENSMUSG00000026896,-1.04935,0.4122838
Slc4a10,ENSMUSG00000026904,-0.63448,0.0618198
Psmd14,ENSMUSG00000026914,0.50759,0.020244
Strbp,ENSMUSG00000026915,-1.09755,0
Wdr5,ENSMUSG00000026917,0.66645,0.145714
Brd3,ENSMUSG00000026918,-0.1437,0.3348807
Egfl7,ENSMUSG00000026921,0.51123,0.2853616
Agpat2,ENSMUSG00000026922,-0.53334,0.7673058
Notch1,ENSMUSG00000026923,-2.12369,0.0000001
Sec16a,ENSMUSG00000026924,-0.55555,0.0330011
Inpp5e,ENSMUSG00000026925,-0.00433,0.9903519
Pmpca,ENSMUSG00000026926,0.17956,0.3178924
Entr1,ENSMUSG00000026927,0.33613,0.0754503
Card9,ENSMUSG00000026928,-2.06839,0.2609094
Gpsm1,ENSMUSG00000026930,-1.14421,0.0003882
Nacc2,ENSMUSG00000026932,-2.08096,0
Camsap1,ENSMUSG00000026933,-0.29846,0.1513161
Lhx3,ENSMUSG00000026934,2.38048,
Tmem141,ENSMUSG00000026939,1.08197,0.0067882
Ccdc183,ENSMUSG00000026940,-0.19895,0.8606106
Traf2,ENSMUSG00000026942,0.01823,0.9876563
Abca2,ENSMUSG00000026944,-0.8946,0.0161059
Nmi,ENSMUSG00000026946,0.53134,0.4907965
Sapcd2,ENSMUSG00000026955,-2.79476,0.1971287
Uap1l1,ENSMUSG00000026956,0.40236,0.313799
Dpp7,ENSMUSG00000026958,0.32568,0.6314705
Grin1,ENSMUSG00000026959,-0.0846,0.8506583
Arl6ip6,ENSMUSG00000026960,-0.09871,0.7969629
Lrrc26,ENSMUSG00000026961,-1.37469,0.6822959
Anapc2,ENSMUSG00000026965,0.18448,0.4268433
Ssna1,ENSMUSG00000026966,1.04439,0.0018187
Fam166a,ENSMUSG00000026969,0.55442,0.4084501
Arrdc1,ENSMUSG00000026972,0.99732,0.0567522
Zmynd19,ENSMUSG00000026974,0.97929,0.0022322
Dph7,ENSMUSG00000026975,0.13795,0.6455035
Marchf7,ENSMUSG00000026977,-0.64058,0.0021381
Hnmt,ENSMUSG00000026986,-0.18944,0.5723549
Baz2b,ENSMUSG00000026987,-0.48433,0.0194587
Wdsub1,ENSMUSG00000026988,0.37046,0.2589129
Pkp4,ENSMUSG00000026991,0.31737,0.0101965
Nup35,ENSMUSG00000026999,0.03181,0.9042372
Dusp19,ENSMUSG00000027001,-0.14271,0.6855893
Nckap1,ENSMUSG00000027002,-0.15812,0.3845326
Frzb,ENSMUSG00000027004,-1.22863,0.0025583
Dnajc10,ENSMUSG00000027006,0.23396,0.5436941
Itprid2,ENSMUSG00000027007,-2.04019,0
Slc25a12,ENSMUSG00000027010,-0.07605,0.5952696
Ube2e3,ENSMUSG00000027011,0.38986,0.0830243
Dync1i2,ENSMUSG00000027012,0.10558,0.8027917
Cwc22,ENSMUSG00000027014,-0.56752,0.0952846
Cybrd1,ENSMUSG00000027015,-2.29735,0.0000055
Hat1,ENSMUSG00000027018,0.22586,0.503742
Stk39,ENSMUSG00000027030,-0.07849,0.7640476
Cers6,ENSMUSG00000027035,-0.25527,0.6243927
Ssrp1,ENSMUSG00000027067,0.02433,0.9333361
Timm10,ENSMUSG00000027076,1.18648,0.0096945
Ube2l6,ENSMUSG00000027078,0.67814,0.4235881
Clp1,ENSMUSG00000027079,-0.05398,0.9164296
Med19,ENSMUSG00000027080,0.10475,0.7588622
Fastkd1,ENSMUSG00000027086,0.00362,0.994285
Itgav,ENSMUSG00000027087,-2.53004,0.0000003
Phospho2,ENSMUSG00000027088,0.11726,0.6926235
Zc3h15,ENSMUSG00000027091,0.20269,0.4994639
Mtx2,ENSMUSG00000027099,0.77894,0.0011854
Atf2,ENSMUSG00000027104,0.40638,0.1037494
Ola1,ENSMUSG00000027108,0.70059,0.0001594
Sp3,ENSMUSG00000027109,-0.79614,0.0007864
Itga6,ENSMUSG00000027111,-0.47367,0.3615528
Fshb,ENSMUSG00000027120,1.51175,
Arl14ep,ENSMUSG00000027122,0.04499,0.9042774
Slc12a6,ENSMUSG00000027130,-0.77034,0.0050055
Emc4,ENSMUSG00000027131,0.56673,0.0047994
Katnbl1,ENSMUSG00000027132,-0.41638,0.2472266
Nop10,ENSMUSG00000027133,1.90022,0.0000001
Lpcat4,ENSMUSG00000027134,0.74082,0.0120528
Ccdc34,ENSMUSG00000027160,-0.34607,0.289851
Lin7c,ENSMUSG00000027162,-0.13943,0.5501556
Commd9,ENSMUSG00000027163,1.06912,0.0016546
Traf6,ENSMUSG00000027164,-0.46901,0.1605512
B230118H07Rik,ENSMUSG00000027165,0.82373,0.0002168
Dnajc24,ENSMUSG00000027166,-0.11005,0.7993815
Elp4,ENSMUSG00000027167,-0.45319,0.099735
Pax6,ENSMUSG00000027168,-2.1448,0.0327246
Eif3m,ENSMUSG00000027170,0.90119,0.0006197
Prrg4,ENSMUSG00000027171,-1.11101,0.0900308
Depdc7,ENSMUSG00000027173,-0.69586,0.4427789
Tcp11l1,ENSMUSG00000027175,-0.52188,0.2413376
Cstf3,ENSMUSG00000027176,0.28434,0.1778219
Hipk3,ENSMUSG00000027177,-0.17936,0.4147559
Fbxo3,ENSMUSG00000027180,0.17774,0.4590637
Caprin1,ENSMUSG00000027184,-0.05033,0.8558281
Nat10,ENSMUSG00000027185,0.24463,0.6367325
Cat,ENSMUSG00000027187,-1.39839,0.0000541
Trim44,ENSMUSG00000027189,-0.05207,0.8329661
Api5,ENSMUSG00000027193,-0.0543,0.8687079
Ttc17,ENSMUSG00000027194,-0.57163,0.0482706
Hsd17b12,ENSMUSG00000027195,0.09066,0.8546887
Ext2,ENSMUSG00000027198,0.24978,0.5366068
Gatm,ENSMUSG00000027199,-2.93181,0
Sema6d,ENSMUSG00000027200,-1.32108,0.0025107
Myef2,ENSMUSG00000027201,-0.21056,0.5861254
Dut,ENSMUSG00000027203,0.45475,0.0460785
Cops2,ENSMUSG00000027206,0.09015,0.589203
Galk2,ENSMUSG00000027207,0.4308,0.0210123
Tspan18,ENSMUSG00000027217,-1.11866,0.0072869
Syt13,ENSMUSG00000027220,-0.32668,0.3157011
Chst1,ENSMUSG00000027221,0.57679,0.0273083
