gene,ensembl_gene_id,log2FoldChange,padj
B230317F23Rik,ENSMUSG00000045746,-1.76215,0.03964
Csnk2a2,ENSMUSG00000046707,0.37426,0.0397708
Gm37531,ENSMUSG00000103696,-2.90125,0.0397901
Zfp334,ENSMUSG00000017667,0.34765,0.0397913
Gm38383,ENSMUSG00000102591,-0.51944,0.0398121
Gm23553,ENSMUSG00000088442,-5.39427,0.0398576
4933421O10Rik,ENSMUSG00000085037,-0.54804,0.0399203
Tmem255b,ENSMUSG00000038457,-2.78948,0.039939
Gm26759,ENSMUSG00000097060,-0.67589,0.0399691
Gpr173,ENSMUSG00000056679,0.42938,0.0399827
Trp53rka,ENSMUSG00000039725,0.49961,0.0399932
Hyi,ENSMUSG00000006395,0.52033,0.040123
G3bp2,ENSMUSG00000029405,0.29899,0.040123
Arhgap1,ENSMUSG00000027247,0.35196,0.0402456
Fgfr1op2,ENSMUSG00000040242,0.29891,0.0402508
Camk1d,ENSMUSG00000039145,-0.26924,0.0403065
Cenpj,ENSMUSG00000064128,0.80688,0.0403065
Nxpe4,ENSMUSG00000044229,-0.76096,0.0403173
Gm37373,ENSMUSG00000102685,-1.70554,0.0405174
Efna5,ENSMUSG00000048915,0.45167,0.0406028
Tmem121b,ENSMUSG00000094626,-0.85231,0.0406301
Gm26952,ENSMUSG00000097953,-3.53809,0.0406301
Slc16a7,ENSMUSG00000020102,-0.64548,0.0407152
Tsc22d3,ENSMUSG00000031431,-0.48568,0.0407152
AW209491,ENSMUSG00000039182,0.43684,0.0407152
Cyb5rl,ENSMUSG00000028621,0.87333,0.040735
Gm37846,ENSMUSG00000102610,-1.2088,0.0409236
BC030343,ENSMUSG00000105345,-1.01365,0.0409236
Atxn7l1,ENSMUSG00000020564,0.29036,0.04094
Irak4,ENSMUSG00000059883,-1.16427,0.0409493
Dusp28,ENSMUSG00000047067,0.44684,0.0409949
Pdzd3,ENSMUSG00000032105,2.61335,0.0410054
Btg1,ENSMUSG00000036478,0.44539,0.0410408
Daxx,ENSMUSG00000002307,0.49363,0.0410488
Gm38047,ENSMUSG00000102436,-1.39905,0.0410638
Gm38235,ENSMUSG00000103291,-2.78216,0.0410907
Bicra,ENSMUSG00000070808,-0.42294,0.0411111
Eif4g1,ENSMUSG00000045983,0.32703,0.0411169
Wdr83,ENSMUSG00000005150,0.57816,0.0411466
H3c15,ENSMUSG00000081058,-1.63169,0.0411827
Serpini1,ENSMUSG00000027834,-0.40267,0.0412045
Dnaja4,ENSMUSG00000032285,0.43673,0.04121
Gpr50,ENSMUSG00000056380,-0.6237,0.04121
Cox7b,ENSMUSG00000031231,0.26193,0.0412244
Vasn,ENSMUSG00000039646,0.99103,0.0412801
Ndp,ENSMUSG00000040138,-0.76202,0.0412801
Dda1,ENSMUSG00000074247,0.32111,0.0412996
Fbxo41,ENSMUSG00000047013,0.38013,0.0413295
Leo1,ENSMUSG00000042487,0.35806,0.0413407
Ctsd,ENSMUSG00000007891,0.34168,0.0413573
Samsn1,ENSMUSG00000022876,-2.98416,0.0414193
Aebp1,ENSMUSG00000020473,-1.08813,0.0414765
Rpp25,ENSMUSG00000062309,0.57207,0.0414795
A430018G15Rik,ENSMUSG00000085315,-0.66792,0.0414795
Rps6kb1,ENSMUSG00000020516,-0.31279,0.0415108
Lpxn,ENSMUSG00000024696,-5.31296,0.0415161
Mitd1,ENSMUSG00000026088,0.78969,0.0415161
Cmpk1,ENSMUSG00000028719,0.27605,0.0415161
Ddr2,ENSMUSG00000026674,-0.87591,0.0415168
Acbd6,ENSMUSG00000033701,0.36985,0.0416005
Fam89b,ENSMUSG00000024939,0.75071,0.0417109
Pde4dip,ENSMUSG00000038170,0.28717,0.0417236
Gpr153,ENSMUSG00000042804,0.43036,0.0417236
Ehmt1,ENSMUSG00000036893,-0.50648,0.0417753
Zfpm1,ENSMUSG00000049577,-0.85532,0.0417753
Strbp,ENSMUSG00000026915,-0.28698,0.0418752
Arhgap29,ENSMUSG00000039831,-0.54552,0.0419032
Rs1,ENSMUSG00000031293,-2.89733,0.0419994
Tefm,ENSMUSG00000046909,0.62551,0.0419994
Mtg1,ENSMUSG00000039018,0.62341,0.0420353
Gm23935,ENSMUSG00000076258,0.35191,0.0420562
Brk1,ENSMUSG00000033940,0.30558,0.0420794
Gm9877,ENSMUSG00000052426,-2.01331,0.0420799
Gm37052,ENSMUSG00000103343,-3.0666,0.0420799
Cdc34,ENSMUSG00000020307,0.55891,0.0420952
Ankrd16,ENSMUSG00000047909,-0.92727,0.0420952
Eipr1,ENSMUSG00000036613,0.50299,0.0421073
Gm37738,ENSMUSG00000104503,-1.06123,0.0421073
Cdh12,ENSMUSG00000040452,-0.43324,0.0421341
Gm43307,ENSMUSG00000105990,-1.16654,0.0421341
2510002D24Rik,ENSMUSG00000071632,0.51405,0.0421464
Me1,ENSMUSG00000032418,-0.30189,0.0421533
Hdgf,ENSMUSG00000004897,0.28727,0.0421865
Clk3,ENSMUSG00000032316,0.36411,0.0422184
Psmg1,ENSMUSG00000022913,0.69463,0.0422577
Fxyd3,ENSMUSG00000057092,-3.24867,0.0423416
Zfp354c,ENSMUSG00000044807,-0.29212,0.0424016
Gm37310,ENSMUSG00000103047,-3.01053,0.0424447
Gm12411,ENSMUSG00000081559,3.81718,0.0424855
Mlx,ENSMUSG00000017801,0.49321,0.0425095
Acox1,ENSMUSG00000020777,-0.29302,0.0425733
Gm37214,ENSMUSG00000104022,-1.4891,0.0426175
Snx8,ENSMUSG00000029560,0.43607,0.0426242
Gm28362,ENSMUSG00000099615,-1.49008,0.0426242
Siglece,ENSMUSG00000030474,-5.30392,0.0426356
Prox1,ENSMUSG00000010175,0.29727,0.0426564
2810433D01Rik,ENSMUSG00000086283,-2.31768,0.0426564
Gm28424,ENSMUSG00000101037,-0.91078,0.0427726
Atg5,ENSMUSG00000038160,0.54347,0.0428502
Zfp770,ENSMUSG00000040321,0.3312,0.0428972
Nemp2,ENSMUSG00000043015,-1.28656,0.0429406
Gm37824,ENSMUSG00000104459,-3.20497,0.0429406
Elmod2,ENSMUSG00000035151,-0.49764,0.0430061
8030445P17Rik,ENSMUSG00000103563,-2.59003,0.0430561
Ranbp17,ENSMUSG00000040594,-0.5438,0.0431156
Cd2bp2,ENSMUSG00000042502,0.33041,0.0431752
2210418O10Rik,ENSMUSG00000078894,-0.38377,0.0432744
Nacc1,ENSMUSG00000001910,0.27858,0.043313
Zfp563,ENSMUSG00000067424,-0.48792,0.043313
Rps19-ps3,ENSMUSG00000080059,-1.48449,0.043313
Gpkow,ENSMUSG00000031148,0.29574,0.0433586
Pcdhgb7,ENSMUSG00000104063,-0.74684,0.0433586
Ecrg4,ENSMUSG00000026051,-4.72885,0.043437
Entpd3,ENSMUSG00000041608,0.68545,0.043437
Vti1a,ENSMUSG00000024983,0.27945,0.0434982
Polr2c,ENSMUSG00000031783,0.37332,0.0435108
Rel,ENSMUSG00000020275,-0.52294,0.0435499
Rpp21,ENSMUSG00000024446,0.59159,0.0436189
Scrt1,ENSMUSG00000048385,-0.33314,0.0436189
Nalcn,ENSMUSG00000000197,0.39305,0.0436584
Gm29562,ENSMUSG00000101698,-0.63658,0.0436584
Ly6g6f,ENSMUSG00000034923,-3.0926,0.0436606
4930432E11Rik,ENSMUSG00000046958,-4.68233,0.0436902
Gpr183,ENSMUSG00000051212,-4.29797,0.0436904
Gtf2h5,ENSMUSG00000034345,0.37021,0.0437409
Dffa,ENSMUSG00000028974,0.38855,0.0437413
Ptcd2,ENSMUSG00000021650,0.41072,0.0437763
Clptm1,ENSMUSG00000002981,0.38501,0.0438293
Wasf2,ENSMUSG00000028868,-0.5124,0.0438293
Drg2,ENSMUSG00000020537,0.43039,0.043839
Ipo5,ENSMUSG00000030662,0.30846,0.0440139
Cdh17,ENSMUSG00000028217,2.02643,0.0440451
Utrn,ENSMUSG00000019820,-0.30343,0.0440612
Gm23213,ENSMUSG00000084664,-2.41624,0.0440715
Golga3,ENSMUSG00000029502,0.26684,0.0440934
3930402G23Rik,ENSMUSG00000038917,2.45917,0.0440934
Gm25000,ENSMUSG00000080666,-1.1991,0.0440934
Itga2,ENSMUSG00000015533,-3.05976,0.0441082
Gm32444,ENSMUSG00000102729,-1.09728,0.0441123
Abhd16a,ENSMUSG00000007036,0.628,0.044125
Ica1l,ENSMUSG00000026018,0.31874,0.0441302
Bud31,ENSMUSG00000038722,0.45544,0.0441302
Hnrnph3,ENSMUSG00000020069,0.3435,0.044139
St3gal5,ENSMUSG00000056091,0.4416,0.044214
Ankrd9,ENSMUSG00000037904,0.95988,0.0443293
Gpx8,ENSMUSG00000021760,-1.49753,0.0443299
Eef1akmt1,ENSMUSG00000021951,0.70899,0.0443531
Klhl1,ENSMUSG00000022076,-0.50071,0.0443531
Chid1,ENSMUSG00000025512,0.48471,0.0443531
Sulf2,ENSMUSG00000006800,-0.41238,0.0443653
Tsr3,ENSMUSG00000015126,0.46704,0.0443764
Enpp3,ENSMUSG00000019989,-2.99724,0.0443764
Dync1i2,ENSMUSG00000027012,0.33891,0.0443764
Alpk2,ENSMUSG00000032845,-0.72896,0.0443764
Pcdh8,ENSMUSG00000036422,0.69329,0.0443764
Gm43747,ENSMUSG00000107165,-3.77842,0.0443764
Alas2,ENSMUSG00000025270,-1.58129,0.0444461
Ino80b,ENSMUSG00000030034,0.62626,0.044494
Clip4,ENSMUSG00000024059,0.38115,0.0446526
Parg,ENSMUSG00000021911,0.36953,0.0446783
Ptbp2,ENSMUSG00000028134,0.31246,0.0446962
Gm2639,ENSMUSG00000086458,-3.72121,0.0446962
Reln,ENSMUSG00000042453,-0.47973,0.0447066
L1cam,ENSMUSG00000031391,0.40448,0.0447403
Ifit1,ENSMUSG00000034459,-1.09066,0.0447403
Gm12406,ENSMUSG00000084761,-5.92765,0.0447861
Lmod1,ENSMUSG00000048096,-1.78109,0.0448016
Bcap31,ENSMUSG00000002015,0.43292,0.0448099
Cd300a,ENSMUSG00000034652,-0.91065,0.0448609
Kcnk13,ENSMUSG00000045404,0.78231,0.0448962
Nipal4,ENSMUSG00000020411,-0.884,0.0449497
Tex9,ENSMUSG00000090626,-0.3905,0.0449761
Ap2a2,ENSMUSG00000002957,0.30762,0.045022
1700029J07Rik,ENSMUSG00000071103,-1.23468,0.0450337
Eps8l3,ENSMUSG00000040600,2.38548,0.0450814
Icosl,ENSMUSG00000000732,-1.23178,0.045114
Gm26748,ENSMUSG00000097548,-2.23455,0.045114
Wdr75,ENSMUSG00000025995,0.37373,0.0451148
Sigmar1,ENSMUSG00000036078,0.4844,0.0451148
Map6,ENSMUSG00000055407,0.34546,0.0451148
Peg3,ENSMUSG00000002265,0.34828,0.0451591
Gmfg,ENSMUSG00000060791,-3.50606,0.0451766
Gm38082,ENSMUSG00000104369,-1.69675,0.0452368
Mpc2,ENSMUSG00000026568,0.29749,0.0452649
Pcdha11,ENSMUSG00000102206,1.01919,0.0452855
Paqr9,ENSMUSG00000064225,0.40323,0.0454493
Hgs,ENSMUSG00000025793,0.36523,0.0454951
Pik3r2,ENSMUSG00000031834,0.44165,0.0454951
Zfp933,ENSMUSG00000059423,-0.34844,0.0454951
Hmox2,ENSMUSG00000004070,0.29926,0.0456456
Ltv1,ENSMUSG00000019814,0.43921,0.0456456
5330425B07Rik,ENSMUSG00000105729,3.5413,0.0457417
1110008P14Rik,ENSMUSG00000039195,0.4418,0.0458006
Arl2bp,ENSMUSG00000031776,-0.30748,0.0458555
Asxl2,ENSMUSG00000037486,-0.30135,0.0458631
Traf4,ENSMUSG00000017386,-0.90166,0.0458937
Gli1,ENSMUSG00000025407,-1.09749,0.0458937
Wasf1,ENSMUSG00000019831,0.3036,0.0459111
Rassf3,ENSMUSG00000025795,0.52627,0.0459111
Rbm45,ENSMUSG00000042369,0.46197,0.0459111
Nsmce2,ENSMUSG00000059586,0.32646,0.0459887
Ntpcr,ENSMUSG00000031851,0.60687,0.0460277
Tbc1d15,ENSMUSG00000020130,-0.3296,0.0460303
Cptp,ENSMUSG00000029073,0.3839,0.0460471
Nxf1,ENSMUSG00000010097,0.32682,0.0460793
Mrpl24,ENSMUSG00000019710,0.39314,0.0460793
Irf8,ENSMUSG00000041515,-1.73168,0.0460793
Ppig,ENSMUSG00000042133,0.28001,0.0460793
Cmpk2,ENSMUSG00000020638,0.4534,0.0461018
Slc41a2,ENSMUSG00000034591,0.39269,0.046107
Fam167a,ENSMUSG00000035095,0.58669,0.046107
Taf10,ENSMUSG00000043866,0.45197,0.046107
Rnf207,ENSMUSG00000058498,-1.4828,0.046107
Alkbh7,ENSMUSG00000002661,0.61657,0.0461367
Ube2b,ENSMUSG00000020390,0.23884,0.0462388
B4gat1,ENSMUSG00000047379,0.38205,0.0462388
Cdk5rap1,ENSMUSG00000027487,0.83505,0.0462603
Lrp11,ENSMUSG00000019796,0.36156,0.0463241
Tapbp,ENSMUSG00000024308,0.65199,0.046342
Mrps33,ENSMUSG00000029918,0.31531,0.046342
Smad3,ENSMUSG00000032402,-0.52001,0.046342
Cdc42bpa,ENSMUSG00000026490,-0.22672,0.0464644
Dync2li1,ENSMUSG00000024253,0.56785,0.046503
Klhl6,ENSMUSG00000043008,-2.28957,0.0465744
Nars,ENSMUSG00000024587,0.25935,0.0466044
Dapp1,ENSMUSG00000028159,-0.83357,0.0466807
Inpp1,ENSMUSG00000026102,-0.34674,0.0467034
Psmc6,ENSMUSG00000021832,0.30007,0.0467172
Ssrp1,ENSMUSG00000027067,0.43602,0.0468566
Zpbp,ENSMUSG00000020193,-1.19698,0.0468707
Isca1,ENSMUSG00000044792,0.27258,0.0468738
Hacd1,ENSMUSG00000063275,-0.67059,0.0468791
Ube4b,ENSMUSG00000028960,0.25618,0.0469732
Inpp5f,ENSMUSG00000042105,-0.24197,0.0469732
Elovl5,ENSMUSG00000032349,-0.34144,0.0470612
Grk6,ENSMUSG00000074886,0.52415,0.0470612
Gm37485,ENSMUSG00000104121,-1.3711,0.0470612
Nicn1,ENSMUSG00000032606,0.28705,0.0471333
Ctnnb1,ENSMUSG00000006932,-0.26231,0.0471626
Gm21244,ENSMUSG00000094484,-0.58621,0.0471652
Gm36989,ENSMUSG00000102496,-2.53693,0.0471691
Vhl,ENSMUSG00000033933,-0.38253,0.0471908
Prepl,ENSMUSG00000024127,0.32307,0.0472112
Ctf2,ENSMUSG00000060034,-1.82127,0.0472112
"",ENSMUSG00000097249,5.81523,0.0472692
Gnas,ENSMUSG00000027523,0.2993,0.0473041
Cacng8,ENSMUSG00000053395,0.64181,0.0473041
Akt1,ENSMUSG00000001729,0.30445,0.0473319
Mettl9,ENSMUSG00000030876,-0.39426,0.0473573
Gm6787,ENSMUSG00000086404,-2.44523,0.0473916
Gtf3c1,ENSMUSG00000032777,0.34801,0.0473953
Pcolce2,ENSMUSG00000015354,-0.91509,0.0474708
Ylpm1,ENSMUSG00000021244,-0.32697,0.0474784
Abcd3,ENSMUSG00000028127,-0.27532,0.047499
Scn1b,ENSMUSG00000019194,0.36831,0.0475329
Cyb5b,ENSMUSG00000031924,0.23361,0.0475439
Cby1,ENSMUSG00000022428,0.46716,0.0476539
Cmtm3,ENSMUSG00000031875,-1.19317,0.0476539
Gm2115,ENSMUSG00000097789,-0.88728,0.0477145
Siah2,ENSMUSG00000036432,0.52906,0.0477174
Tcea2,ENSMUSG00000059540,0.51439,0.0477922
Tacc1,ENSMUSG00000065954,-0.26252,0.0477993
Il6ra,ENSMUSG00000027947,-1.76779,0.0478223
Aldh7a1,ENSMUSG00000053644,-0.48621,0.0478663
1110059E24Rik,ENSMUSG00000035171,0.31733,0.047912
Tpgs2,ENSMUSG00000024269,0.26497,0.0479259
Hmgb1,ENSMUSG00000066551,0.31325,0.0479302
Nmrk1,ENSMUSG00000037847,-0.4563,0.0480878
Polb,ENSMUSG00000031536,0.43431,0.0480929
Wasl,ENSMUSG00000029684,0.24783,0.0481711
Ckb,ENSMUSG00000001270,-0.35718,0.0484785
Dpy19l4,ENSMUSG00000045205,-0.33635,0.0485441
Orc2,ENSMUSG00000026037,0.35796,0.0486228
Oxld1,ENSMUSG00000039670,0.94462,0.0486228
Gm11969,ENSMUSG00000083209,-5.29021,0.0486228
Dtna,ENSMUSG00000024302,-0.25645,0.0486333
Nedd1,ENSMUSG00000019988,-1.15531,0.0488025
Zfp979,ENSMUSG00000066000,-1.4991,0.0488025
Fam219aos,ENSMUSG00000036162,1.46582,0.0488169
Slc38a9,ENSMUSG00000047789,-0.51882,0.04882
Gm42653,ENSMUSG00000106549,-0.79621,0.0488676
Gm10335,ENSMUSG00000071532,3.02164,0.0488825
Scyl1,ENSMUSG00000024941,0.35571,0.0488864
Gm38195,ENSMUSG00000102872,-1.71388,0.0490143
Gpatch1,ENSMUSG00000063808,0.43145,0.0490239
Samd8,ENSMUSG00000021770,-0.36154,0.049101
"",ENSMUSG00000091562,-2.13102,0.0491199
Gm43011,ENSMUSG00000106475,-2.59852,0.0491686
Bag2,ENSMUSG00000042215,0.62167,0.0492102
Gm37048,ENSMUSG00000103101,-1.11839,0.0492317
Asb16,ENSMUSG00000034768,0.6557,0.0493351
Hscb,ENSMUSG00000043510,0.56334,0.0493415
Lhx2,ENSMUSG00000000247,0.5287,0.0493525
Grifin,ENSMUSG00000036586,-5.23125,0.0493771
Rimklb,ENSMUSG00000040649,-0.33092,0.0493771
Gm37773,ENSMUSG00000104033,-2.33917,0.0494693
Bad,ENSMUSG00000024959,0.51206,0.0494868
Ruvbl1,ENSMUSG00000030079,0.43266,0.0494868
Exosc3,ENSMUSG00000028322,0.49074,0.0495828
mt-Tr,ENSMUSG00000064361,-2.26196,0.0495828
Calu,ENSMUSG00000029767,-0.44361,0.0496726
Cnot6l,ENSMUSG00000034724,-0.33506,0.0496726
Zfp81,ENSMUSG00000003929,-0.34113,0.0498572
Scyl3,ENSMUSG00000026584,-0.47313,0.0498999
Tacc3,ENSMUSG00000037313,0.82914,0.0499333
Cdca7,ENSMUSG00000055612,-1.94124,0.0500158
Fgf3,ENSMUSG00000031074,-5.23341,0.0501724
Smpdl3a,ENSMUSG00000019872,-0.77783,0.0501933
Hnrnpul2,ENSMUSG00000071659,0.27057,0.0501933
Scrn2,ENSMUSG00000020877,1.40233,0.0504493
Vsig10l,ENSMUSG00000070604,0.65665,0.0505003
Eif2b1,ENSMUSG00000029388,0.47095,0.0505026
Tmem39a,ENSMUSG00000002845,-0.58027,0.0505199
Gm14443,ENSMUSG00000078902,-0.8415,0.0505287
Tmod2,ENSMUSG00000032186,-0.20674,0.0505301
Ginm1,ENSMUSG00000040006,0.44612,0.0505301
Trmt2b,ENSMUSG00000067369,0.38094,0.0505528
Atxn10,ENSMUSG00000016541,0.30536,0.0506603
Rassf4,ENSMUSG00000042129,-0.37647,0.0506937
Pstpip2,ENSMUSG00000025429,-0.95599,0.0507421
Dnah6,ENSMUSG00000052861,-1.03235,0.0508455
Gm43533,ENSMUSG00000106822,-5.45371,0.0509038
Vps8,ENSMUSG00000033653,-0.40029,0.0509571
Gm16758,ENSMUSG00000086534,-1.80771,0.0509717
Rexo4,ENSMUSG00000052406,0.37286,0.0510152
Nt5c3,ENSMUSG00000029780,0.37239,0.0510541
Uty,ENSMUSG00000068457,-0.5568,0.0510541
Gm38259,ENSMUSG00000102253,-5.23168,0.0510541
"",ENSMUSG00000106782,3.36699,0.0510541
Srp54c,ENSMUSG00000079108,0.31799,0.0510794
Tapt1,ENSMUSG00000046985,-0.42544,0.0511567
Gm37020,ENSMUSG00000103603,1.92375,0.0511868
Hdac7,ENSMUSG00000022475,0.52514,0.051194
Gm37221,ENSMUSG00000102681,-5.24077,0.0512192
Tnnt2,ENSMUSG00000026414,0.58448,0.0512682
Slco1a4,ENSMUSG00000030237,-1.74172,0.0512963
Efcab15,ENSMUSG00000020940,1.24896,0.0513651
Fignl1,ENSMUSG00000035455,-4.13018,0.0514256
Ptprb,ENSMUSG00000020154,-0.98365,0.0514568
Brpf1,ENSMUSG00000001632,0.3962,0.0516343
Cit,ENSMUSG00000029516,0.23951,0.0516343
Syt14,ENSMUSG00000016200,-0.34791,0.0516865
Cox17,ENSMUSG00000046516,0.28636,0.0517297
Kcnab1,ENSMUSG00000027827,0.39847,0.0517892
5430416N02Rik,ENSMUSG00000097772,-0.56568,0.0517892
Gm49342,ENSMUSG00000021871,-0.53057,0.0519108
Olfm1,ENSMUSG00000026833,0.411,0.0519273
Gm43054,ENSMUSG00000104569,-5.2304,0.0519338
Pcdh1,ENSMUSG00000051375,0.3426,0.0519852
Kctd4,ENSMUSG00000046523,-0.43289,0.0521321
Gpr61,ENSMUSG00000046793,0.71825,0.052139
Gm9358,ENSMUSG00000098199,2.26915,0.0521562
Nop56,ENSMUSG00000027405,0.27636,0.0521696
Clcn4,ENSMUSG00000000605,-0.39388,0.0522061
Cd320,ENSMUSG00000002308,0.64545,0.0522061
Vdac3,ENSMUSG00000008892,0.27343,0.0522061
Apopt1,ENSMUSG00000037787,0.42342,0.0522061
B930095G15Rik,ENSMUSG00000085133,-0.45342,0.052308
5031434C07Rik,ENSMUSG00000044574,-0.61522,0.0523442
Gm22662,ENSMUSG00000093031,-0.66747,0.0524253
Gm35025,ENSMUSG00000103785,2.54254,0.0524253
Nwd2,ENSMUSG00000090061,-0.51025,0.0524423
Krtcap3,ENSMUSG00000029149,1.67313,0.05245
Plekhg3,ENSMUSG00000052609,-0.7135,0.0524769
Fads6,ENSMUSG00000044788,-0.45073,0.0525117
Gm43319,ENSMUSG00000105958,-2.96392,0.0525117
Gm43775,ENSMUSG00000107304,-0.96325,0.0525117
Btbd6,ENSMUSG00000002803,0.35442,0.0525307
Cfap54,ENSMUSG00000020014,-0.52202,0.052566
Kansl2,ENSMUSG00000022992,0.35943,0.052566
Tvp23a,ENSMUSG00000050908,0.38308,0.052594
"",ENSMUSG00000097026,-0.95654,0.0526007
Gm22859,ENSMUSG00000092719,-4.6644,0.0526022
Tnpo2,ENSMUSG00000031691,0.26229,0.0526208
Gm42556,ENSMUSG00000106719,-1.35244,0.0526208
Cfap73,ENSMUSG00000094282,2.49624,0.0526911
Rnf24,ENSMUSG00000048911,-0.27324,0.052727
Trpv2,ENSMUSG00000018507,0.61266,0.0528258
Sbf1,ENSMUSG00000036529,-0.31517,0.0528384
A530058N18Rik,ENSMUSG00000087694,-0.70218,0.052848
A4gnt,ENSMUSG00000037953,5.5543,0.0528653
Gria3,ENSMUSG00000001986,-0.41226,0.052888
6530402F18Rik,ENSMUSG00000079499,-1.56019,0.0529279
4932438H23Rik,ENSMUSG00000039851,-1.4064,0.0529673
Igsf8,ENSMUSG00000038034,0.42365,0.0531767
Cnot11,ENSMUSG00000003135,0.46866,0.0532811
Tent5a,ENSMUSG00000032265,-0.38759,0.0533079
Tmf1,ENSMUSG00000030059,-0.29388,0.0534118
Gm20707,ENSMUSG00000093594,-1.74451,0.0534354
Rbx1,ENSMUSG00000022400,0.28796,0.0534513
Trmt1,ENSMUSG00000001909,0.6073,0.0534974
Rp9,ENSMUSG00000032239,0.42961,0.0534974
Stum,ENSMUSG00000053963,0.34982,0.0534974
Zfp469,ENSMUSG00000043903,-2.28646,0.0535065
Clstn1,ENSMUSG00000039953,0.3864,0.0535269
Mis18bp1,ENSMUSG00000047534,-1.59815,0.0535269
Gm12333,ENSMUSG00000085765,-5.22602,0.0535269
Fam174b,ENSMUSG00000078670,0.49418,0.0535447
Gm37262,ENSMUSG00000103525,-5.50085,0.0535447
Vps26c,ENSMUSG00000022898,0.40564,0.053592
Bpifc,ENSMUSG00000050108,-1.06826,0.053592
Ilf2,ENSMUSG00000001016,0.31889,0.0536025
H2-Aa,ENSMUSG00000036594,-2.14123,0.0536271
Hba-ps4,ENSMUSG00000084893,5.48937,0.0536949
Hunk,ENSMUSG00000053414,-0.55924,0.0537397
1110038F14Rik,ENSMUSG00000063236,0.74996,0.0537397
Ecm2,ENSMUSG00000043631,-1.2735,0.0537419
Gm5424,ENSMUSG00000046687,5.09675,0.0537825
Igdcc4,ENSMUSG00000032816,-0.41236,0.0539579
Eef1aknmt,ENSMUSG00000026694,0.51082,0.054006
Gm43668,ENSMUSG00000105176,-0.44266,0.0540973
Psme2b,ENSMUSG00000078153,-4.61001,0.0541214
Acer3,ENSMUSG00000030760,-0.63056,0.0541259
Ywhaq-ps3,ENSMUSG00000080902,1.81043,0.0541983
Ttll3,ENSMUSG00000030276,-0.67328,0.0542196
Gm37176,ENSMUSG00000103378,-1.2051,0.0542471
Ica1,ENSMUSG00000062995,0.41806,0.0543195
Xrn1,ENSMUSG00000032410,-0.28278,0.0544235
Panx1,ENSMUSG00000031934,0.66054,0.0544787
Dop1a,ENSMUSG00000034973,-0.29944,0.0545183
BC005537,ENSMUSG00000019132,-0.29182,0.0545835
Lrfn2,ENSMUSG00000040490,0.79757,0.0545835
Pdgfc,ENSMUSG00000028019,-0.83991,0.0545972
Myh9,ENSMUSG00000022443,-0.59538,0.054707
Mtfr1l,ENSMUSG00000046671,0.29762,0.054707
6720482G16Rik,ENSMUSG00000106553,-5.21511,0.054707
Gm10849,ENSMUSG00000075525,3.08692,0.0547117
Nelfe,ENSMUSG00000024369,0.51216,0.0547656
Tfb1m,ENSMUSG00000036983,0.65091,0.0547686
Igbp1,ENSMUSG00000031221,-0.33944,0.0548254
Zfp799,ENSMUSG00000095253,-0.28133,0.0548884
Il1f9,ENSMUSG00000044103,-1.34782,0.0550423
Stard9,ENSMUSG00000033705,-0.67663,0.0550483
Nup54,ENSMUSG00000034826,0.43128,0.0550483
2510009E07Rik,ENSMUSG00000043391,-0.26414,0.0550483
Jsrp1,ENSMUSG00000020216,2.35024,0.0550691
Gm37065,ENSMUSG00000104413,-1.53328,0.0550691
Plekhm2,ENSMUSG00000028917,-0.45953,0.0550755
Tex11,ENSMUSG00000009670,4.8632,0.055155
Bag6,ENSMUSG00000024392,0.28013,0.0551843
Ryk,ENSMUSG00000032547,-0.70915,0.0552326
Relt,ENSMUSG00000008318,0.64547,0.055258
Atg4a,ENSMUSG00000079418,-0.97091,0.055266
Chek2,ENSMUSG00000029521,-0.65317,0.0552872
A430110C17Rik,ENSMUSG00000102415,-2.80753,0.0552872
Car13,ENSMUSG00000027555,-1.89592,0.0552907
Gm4631,ENSMUSG00000078899,-0.24023,0.0552907
Iglon5,ENSMUSG00000013367,0.38076,0.0553201
Gart,ENSMUSG00000022962,0.43405,0.0553201
Ankmy1,ENSMUSG00000034212,2.09142,0.0553201
Zbtb22,ENSMUSG00000051390,0.64569,0.0553201
Fam228b,ENSMUSG00000050545,-1.14846,0.0554228
Nap1l1,ENSMUSG00000058799,0.2327,0.0555836
"",ENSMUSG00000097258,-0.75264,0.055597
4930519L02Rik,ENSMUSG00000105652,-1.51668,0.0555981
Ifi208,ENSMUSG00000066677,-0.77925,0.0556723
Il13ra1,ENSMUSG00000017057,0.5449,0.0557202
Mre11a,ENSMUSG00000031928,-0.43216,0.0557795
Marveld1,ENSMUSG00000044345,-0.91629,0.0557795
Mtmr7,ENSMUSG00000039431,0.34963,0.0558777
Xlr3b,ENSMUSG00000073125,1.21589,0.0559194
Mpped2,ENSMUSG00000016386,0.32411,0.0559255
Gm29460,ENSMUSG00000099686,-4.60966,0.0559255
Phb,ENSMUSG00000038845,0.34064,0.0559646
Aebp2,ENSMUSG00000030232,-0.27498,0.0560129
Gm23365,ENSMUSG00000092760,-2.16502,0.0560728
Gm20559,ENSMUSG00000106734,-1.61134,0.0561312
Pm20d2,ENSMUSG00000054659,0.83477,0.056234
Gm3716,ENSMUSG00000105402,-5.21291,0.0562723
Ubl7,ENSMUSG00000055720,0.37166,0.0563092
Sypl,ENSMUSG00000020570,-0.40135,0.0563151
Decr2,ENSMUSG00000036775,0.33786,0.0563151
