gene,ensembl_gene_id,log2FoldChange,padj
Dnal4,ENSMUSG00000022420,0.75515,0.0000001
Jund,ENSMUSG00000071076,1.06455,0.0000001
mt-Nd1,ENSMUSG00000064341,-1.98228,0.0000001
Nabp2,ENSMUSG00000025374,0.79989,0.0000001
Mtmr10,ENSMUSG00000030522,-0.85039,0.0000001
Glp1r,ENSMUSG00000024027,1.5956,0.0000001
Gatm,ENSMUSG00000027199,-0.84057,0.0000001
C1qbp,ENSMUSG00000018446,0.6377,0.0000001
Fat3,ENSMUSG00000074505,-0.58036,0.0000001
Camta1,ENSMUSG00000014592,-0.4258,0.0000001
Sptssa,ENSMUSG00000044408,1.26867,0.0000001
Gadd45gip1,ENSMUSG00000033751,0.75085,0.0000001
Cops7b,ENSMUSG00000026240,1.05681,0.0000001
Snrpf,ENSMUSG00000020018,1.05701,0.0000001
Id2,ENSMUSG00000020644,-1.12988,0.0000001
Eif3e,ENSMUSG00000022336,0.59058,0.0000001
Padi2,ENSMUSG00000028927,-1.12926,0.0000001
Churc1,ENSMUSG00000090258,0.65836,0.0000001
Zfp91,ENSMUSG00000024695,-0.44369,0.0000001
Clasp2,ENSMUSG00000033392,-0.43164,0.0000001
Fkbp4,ENSMUSG00000030357,0.55941,0.0000001
Ctss,ENSMUSG00000038642,-1.96509,0.0000001
Foxp4,ENSMUSG00000023991,0.5895,0.0000001
Abhd5,ENSMUSG00000032540,-1.10865,0.0000001
Cpne3,ENSMUSG00000028228,-0.95444,0.0000001
Efcab10,ENSMUSG00000020562,1.98107,0.0000001
Gpr68,ENSMUSG00000047415,1.04742,0.0000001
Eif4a2,ENSMUSG00000022884,0.66121,0.0000001
Suv39h1,ENSMUSG00000039231,0.89562,0.0000001
Gm26803,ENSMUSG00000097265,-3.29394,0.0000002
Mrpl21,ENSMUSG00000024829,0.66672,0.0000002
Commd7,ENSMUSG00000056941,0.71966,0.0000002
Pmch,ENSMUSG00000035383,-1.17227,0.0000002
Gm37459,ENSMUSG00000104283,-1.67703,0.0000002
Nono,ENSMUSG00000031311,0.62591,0.0000002
Rn7sk,ENSMUSG00000065037,-1.61907,0.0000002
Bmyc,ENSMUSG00000049086,0.54992,0.0000002
Dbpht2,ENSMUSG00000029878,0.5703,0.0000002
Tesk1,ENSMUSG00000028458,0.55027,0.0000002
Kif26b,ENSMUSG00000026494,-0.76618,0.0000002
Sf3b1,ENSMUSG00000025982,0.5295,0.0000002
Reep2,ENSMUSG00000038555,0.99444,0.0000002
Sema4d,ENSMUSG00000021451,0.58255,0.0000002
Morn2,ENSMUSG00000045257,1.36026,0.0000002
Mcts1,ENSMUSG00000000355,0.99994,0.0000002
Uqcrh,ENSMUSG00000063882,0.74451,0.0000002
Serf2,ENSMUSG00000074884,0.56587,0.0000002
Adam23,ENSMUSG00000025964,0.66339,0.0000002
Rtn2,ENSMUSG00000030401,0.68563,0.0000002
Ubb,ENSMUSG00000019505,0.53847,0.0000002
mt-Co2,ENSMUSG00000064354,-2.11611,0.0000002
mt-Nd5,ENSMUSG00000064367,-1.60563,0.0000002
Nufip2,ENSMUSG00000037857,-0.39103,0.0000002
Gm8897,ENSMUSG00000096732,7.39478,0.0000002
Slc6a8,ENSMUSG00000019558,-0.58707,0.0000002
Gm42860,ENSMUSG00000106044,-0.56773,0.0000002
Eif3d,ENSMUSG00000016554,0.74686,0.0000002
Nedd8,ENSMUSG00000010376,0.77668,0.0000002
Acp1,ENSMUSG00000044573,0.51484,0.0000002
Tusc2,ENSMUSG00000010054,0.97194,0.0000002
Mrps21,ENSMUSG00000054312,0.73657,0.0000002
Csrnp1,ENSMUSG00000032515,1.78702,0.0000002
Puf60,ENSMUSG00000002524,0.56497,0.0000002
Cdip1,ENSMUSG00000004071,0.57824,0.0000002
Trappc4,ENSMUSG00000032112,0.92437,0.0000002
Chm,ENSMUSG00000025531,-0.86276,0.0000002
Ethe1,ENSMUSG00000064254,0.70803,0.0000002
Rxrg,ENSMUSG00000015843,1.45148,0.0000002
Jak2,ENSMUSG00000024789,0.81743,0.0000002
Rbm39,ENSMUSG00000027620,0.49148,0.0000002
St8sia3,ENSMUSG00000056812,0.73554,0.0000002
Pwwp2a,ENSMUSG00000044950,-0.94592,0.0000002
Arhgap6,ENSMUSG00000031355,0.82743,0.0000002
Aldh5a1,ENSMUSG00000035936,-0.42526,0.0000002
Nfib,ENSMUSG00000008575,-1.16799,0.0000002
Dnajc2,ENSMUSG00000029014,0.66155,0.0000002
Fbll1,ENSMUSG00000051062,1.08062,0.0000002
Evl,ENSMUSG00000021262,0.70001,0.0000002
Ube2b,ENSMUSG00000020390,0.51882,0.0000002
Frmd4b,ENSMUSG00000030064,-1.02692,0.0000002
S100a11,ENSMUSG00000027907,1.60114,0.0000002
Rims3,ENSMUSG00000032890,0.63964,0.0000002
Zfp969,ENSMUSG00000095545,2.53727,0.0000002
Scn2b,ENSMUSG00000070304,0.60064,0.0000002
Cdk17,ENSMUSG00000020015,-0.38425,0.0000002
Ssbp1,ENSMUSG00000029911,0.89826,0.0000002
Fa2h,ENSMUSG00000033579,-0.7235,0.0000002
Hecw1,ENSMUSG00000021301,-0.61727,0.0000002
Brd2,ENSMUSG00000024335,0.49324,0.0000002
2900041M22Rik,ENSMUSG00000054418,2.78751,0.0000002
Gm10705,ENSMUSG00000074506,1.10597,0.0000002
Zfp488,ENSMUSG00000044519,-1.06375,0.0000002
Arl6ip4,ENSMUSG00000029404,0.68507,0.0000002
Zdhhc2,ENSMUSG00000039470,0.5907,0.0000003
Rpain,ENSMUSG00000018449,1.36547,0.0000003
Rora,ENSMUSG00000032238,-0.99326,0.0000003
Lats2,ENSMUSG00000021959,-0.87538,0.0000003
Rhov,ENSMUSG00000034226,1.28092,0.0000003
Tprgl,ENSMUSG00000029030,0.42863,0.0000003
Sorl1,ENSMUSG00000049313,-0.74487,0.0000003
Med29,ENSMUSG00000003444,1.07283,0.0000003
Arl2,ENSMUSG00000024944,1.1269,0.0000003
Zcchc17,ENSMUSG00000028772,0.80937,0.0000003
Prrc2a,ENSMUSG00000024393,0.41723,0.0000003
Fbxw5,ENSMUSG00000015095,0.51665,0.0000003
Rpl35a-ps2,ENSMUSG00000081214,1.76329,0.0000003
Scai,ENSMUSG00000035236,-0.58309,0.0000003
Gkap1,ENSMUSG00000021552,0.81132,0.0000003
Wipf3,ENSMUSG00000086040,0.95736,0.0000003
Hecw2,ENSMUSG00000042807,-0.74381,0.0000003
Fmc1,ENSMUSG00000019689,0.71901,0.0000003
Stxbp6,ENSMUSG00000046314,-0.79387,0.0000003
Timp3,ENSMUSG00000020044,-1.02654,0.0000003
Elmsan1,ENSMUSG00000042507,0.58505,0.0000003
Ndufs5,ENSMUSG00000028648,0.69223,0.0000003
Ndufa11,ENSMUSG00000002379,0.5705,0.0000003
Pbx1,ENSMUSG00000052534,-0.39834,0.0000003
Itgav,ENSMUSG00000027087,-1.24534,0.0000003
Ubap2l,ENSMUSG00000042520,0.42163,0.0000003
Mars2,ENSMUSG00000046994,-0.85219,0.0000003
Sphk2,ENSMUSG00000057342,0.75051,0.0000003
Cactin,ENSMUSG00000034889,0.894,0.0000003
Dtx2,ENSMUSG00000004947,1.05959,0.0000003
Amz2,ENSMUSG00000020610,0.57534,0.0000003
Psmb6,ENSMUSG00000018286,0.62319,0.0000003
Gm28438,ENSMUSG00000101939,-2.01731,0.0000003
Wbp11,ENSMUSG00000030216,0.64834,0.0000003
Tmem8b,ENSMUSG00000078716,0.68845,0.0000003
Ssr1,ENSMUSG00000021427,0.61588,0.0000003
mt-Tp,ENSMUSG00000064372,-1.93967,0.0000003
Dock4,ENSMUSG00000035954,-1.16265,0.0000003
Plppr2,ENSMUSG00000040563,0.86305,0.0000003
Med13,ENSMUSG00000034297,-0.44912,0.0000003
Lhfp,ENSMUSG00000048332,-1.18119,0.0000003
Gm4149,ENSMUSG00000074800,1.46107,0.0000003
mt-Nd2,ENSMUSG00000064345,-2.13973,0.0000003
Grm5,ENSMUSG00000049583,-0.74626,0.0000003
1500009L16Rik,ENSMUSG00000087651,0.97816,0.0000003
Lrfn1,ENSMUSG00000030600,0.76275,0.0000003
Tmem250-ps,ENSMUSG00000087679,0.55279,0.0000003
Arl8a,ENSMUSG00000026426,0.53555,0.0000003
Ccdc190,ENSMUSG00000070532,-1.36355,0.0000003
Efr3a,ENSMUSG00000015002,-0.53804,0.0000003
Fry,ENSMUSG00000056602,-0.56595,0.0000003
Dmxl2,ENSMUSG00000041268,-0.43022,0.0000003
C130071C03Rik,ENSMUSG00000050334,-1.14898,0.0000003
Vdac1,ENSMUSG00000020402,0.49265,0.0000003
Eps15l1,ENSMUSG00000006276,-0.62449,0.0000003
Asic2,ENSMUSG00000020704,0.78106,0.0000003
Elovl2,ENSMUSG00000021364,-1.14765,0.0000003
Ciao2b,ENSMUSG00000031879,0.90832,0.0000003
Gm38356,ENSMUSG00000103318,-0.88796,0.0000003
Pon2,ENSMUSG00000032667,0.94867,0.0000003
Inip,ENSMUSG00000038544,-0.60688,0.0000004
Brwd3,ENSMUSG00000063663,-0.64793,0.0000004
Vwa5a,ENSMUSG00000023186,0.83602,0.0000004
Spindoc,ENSMUSG00000024970,0.81311,0.0000004
Pdlim2,ENSMUSG00000022090,-1.16712,0.0000004
Rnf126,ENSMUSG00000035890,0.7599,0.0000004
Hsd17b12,ENSMUSG00000027195,0.84417,0.0000004
Atp6v0c-ps2,ENSMUSG00000080242,3.24733,0.0000004
Lrp10,ENSMUSG00000022175,1.27036,0.0000004
Rps6ka2,ENSMUSG00000023809,0.65251,0.0000004
Dynll2,ENSMUSG00000020483,0.57908,0.0000004
Gm42878,ENSMUSG00000105340,-2.0585,0.0000004
Hcn3,ENSMUSG00000028051,1.31371,0.0000004
Trim36,ENSMUSG00000033949,0.97599,0.0000004
Sumo2,ENSMUSG00000020738,0.62351,0.0000004
Timm8a1,ENSMUSG00000048007,0.8237,0.0000004
Gm11960,ENSMUSG00000081974,-1.30858,0.0000004
Cabp5,ENSMUSG00000005649,5.18566,0.0000004
Bola1,ENSMUSG00000015943,0.76832,0.0000004
Rplp1,ENSMUSG00000007892,0.81406,0.0000004
Herc1,ENSMUSG00000038664,-0.36632,0.0000004
Gm4117,ENSMUSG00000089940,-0.79605,0.0000004
Cdr2,ENSMUSG00000030878,0.82792,0.0000004
Myl6b,ENSMUSG00000039824,1.57204,0.0000004
Mospd2,ENSMUSG00000061778,-0.98562,0.0000004
Cryab,ENSMUSG00000032060,-0.8825,0.0000004
S100a1,ENSMUSG00000044080,-0.89182,0.0000004
Gabra1,ENSMUSG00000010803,-0.85299,0.0000004
Spred2,ENSMUSG00000045671,0.53459,0.0000005
Cfl1,ENSMUSG00000056201,0.49541,0.0000005
Smg1,ENSMUSG00000030655,-0.4557,0.0000005
Ccl27a,ENSMUSG00000073888,0.44504,0.0000005
Fuca1,ENSMUSG00000028673,0.70053,0.0000005
Vps29,ENSMUSG00000029462,0.59137,0.0000005
Bcas2,ENSMUSG00000005687,0.79848,0.0000005
Cystm1,ENSMUSG00000046727,0.78208,0.0000005
Pde8a,ENSMUSG00000025584,-0.99037,0.0000005
Cachd1,ENSMUSG00000028532,-0.88025,0.0000005
Fxr2,ENSMUSG00000018765,0.67696,0.0000005
Fam162a,ENSMUSG00000003955,0.57834,0.0000005
Flywch1,ENSMUSG00000040097,0.7506,0.0000005
Rab11b,ENSMUSG00000077450,0.48018,0.0000005
Arl10,ENSMUSG00000025870,1.14307,0.0000005
Naf1,ENSMUSG00000014907,1.00453,0.0000005
Rgs4,ENSMUSG00000038530,0.51115,0.0000005
Cldn10,ENSMUSG00000022132,-1.45377,0.0000005
Nipbl,ENSMUSG00000022141,-0.42039,0.0000005
Plaa,ENSMUSG00000028577,0.41069,0.0000005
Itm2c,ENSMUSG00000026223,0.65593,0.0000005
Inka2,ENSMUSG00000048458,-1.00813,0.0000005
Gm43843,ENSMUSG00000106944,-1.6421,0.0000005
Cav1,ENSMUSG00000007655,-2.51356,0.0000005
Fam174b,ENSMUSG00000078670,1.11032,0.0000005
Preb,ENSMUSG00000045302,1.07813,0.0000005
Chd7,ENSMUSG00000041235,-0.62827,0.0000005
Pcyox1,ENSMUSG00000029998,0.59048,0.0000005
Gpatch4,ENSMUSG00000028069,0.98816,0.0000006
Rbm17,ENSMUSG00000037197,0.82417,0.0000006
Pcnt,ENSMUSG00000001151,-0.66644,0.0000006
Mrpl12,ENSMUSG00000039640,1.04744,0.0000006
Pik3r1,ENSMUSG00000041417,-0.39455,0.0000006
Vldlr,ENSMUSG00000024924,-0.88842,0.0000006
Lmo3,ENSMUSG00000030226,-0.83456,0.0000006
Klf5,ENSMUSG00000005148,0.95032,0.0000006
Usp25,ENSMUSG00000022867,-0.50703,0.0000006
Nab1,ENSMUSG00000002881,0.83598,0.0000006
Gm13092,ENSMUSG00000085787,1.33491,0.0000006
Moap1,ENSMUSG00000096458,1.03498,0.0000006
Atp5k,ENSMUSG00000050856,0.89484,0.0000006
Mrpl20,ENSMUSG00000029066,0.84313,0.0000006
I830077J02Rik,ENSMUSG00000074342,-4.22074,0.0000006
Mxi1,ENSMUSG00000025025,-0.557,0.0000006
Myo5b,ENSMUSG00000025885,-1.45255,0.0000006
Fnta,ENSMUSG00000015994,0.70879,0.0000006
Sh3yl1,ENSMUSG00000020669,1.1073,0.0000006
Pds5b,ENSMUSG00000034021,-0.53954,0.0000006
Arpp19,ENSMUSG00000007656,0.36268,0.0000006
Susd2,ENSMUSG00000006342,1.35724,0.0000006
Lratd2,ENSMUSG00000072568,-1.43072,0.0000007
Hexa,ENSMUSG00000025232,1.18194,0.0000007
Gm21955,ENSMUSG00000102504,-1.01026,0.0000007
Fndc3a,ENSMUSG00000033487,0.60184,0.0000007
4732440D04Rik,ENSMUSG00000090031,-1.66955,0.0000007
Gm43238,ENSMUSG00000105285,-1.40305,0.0000007
Nrarp,ENSMUSG00000078202,-1.02349,0.0000007
Unc5b,ENSMUSG00000020099,-0.82743,0.0000007
Scn1a,ENSMUSG00000064329,-0.76965,0.0000007
Ndufa5,ENSMUSG00000023089,0.57085,0.0000007
4931428F04Rik,ENSMUSG00000014837,0.92693,0.0000007
Synm,ENSMUSG00000030554,-0.71148,0.0000007
Jup,ENSMUSG00000001552,-0.77595,0.0000007
Tiparp,ENSMUSG00000034640,-0.67208,0.0000007
Stox2,ENSMUSG00000038143,-0.3902,0.0000007
Wrnip1,ENSMUSG00000021400,0.6032,0.0000007
Cyfip2,ENSMUSG00000020340,-0.38514,0.0000007
Cpne8,ENSMUSG00000052560,-0.8672,0.0000007
Opcml,ENSMUSG00000062257,-0.67528,0.0000007
Slc32a1,ENSMUSG00000037771,-0.80463,0.0000008
Ndufa9,ENSMUSG00000000399,0.55036,0.0000008
Tmem192,ENSMUSG00000025521,1.03011,0.0000008
Tsc22d1,ENSMUSG00000022010,0.57251,0.0000008
Mrpl57,ENSMUSG00000021967,0.7057,0.0000008
Lrch3,ENSMUSG00000022801,-0.87299,0.0000008
Fam171b,ENSMUSG00000048388,-0.45379,0.0000008
Gpm6a,ENSMUSG00000031517,-0.72307,0.0000008
Mrpl2,ENSMUSG00000002767,0.93876,0.0000008
Retreg2,ENSMUSG00000049339,0.61919,0.0000008
Nudt9,ENSMUSG00000029310,0.83316,0.0000008
B3gat3,ENSMUSG00000071649,0.84244,0.0000008
Phtf1,ENSMUSG00000058388,0.72042,0.0000008
Phf8,ENSMUSG00000041229,0.7554,0.0000008
Hdx,ENSMUSG00000034551,-0.96538,0.0000008
Olfml1,ENSMUSG00000051041,-1.50623,0.0000008
Rraga,ENSMUSG00000070934,0.64667,0.0000008
Fbf1,ENSMUSG00000020776,0.56877,0.0000008
Dock10,ENSMUSG00000038608,-0.8736,0.0000008
D430036J16Rik,ENSMUSG00000097466,-1.36807,0.0000009
Adcyap1,ENSMUSG00000024256,-0.64981,0.0000009
mt-Ty,ENSMUSG00000064350,-1.75793,0.0000009
Unc80,ENSMUSG00000055567,-0.44769,0.0000009
Bcl2l1,ENSMUSG00000007659,0.85538,0.0000009
Hdc,ENSMUSG00000027360,-1.5813,0.0000009
Acadl,ENSMUSG00000026003,-1.04728,0.0000009
Lrp4,ENSMUSG00000027253,-1.31305,0.0000009
Gpr37,ENSMUSG00000039904,-1.40537,0.0000009
Arhgap27,ENSMUSG00000034255,0.95356,0.0000009
Ckb,ENSMUSG00000001270,-0.60982,0.0000009
Tecr,ENSMUSG00000031708,0.60937,0.0000009
Tmem14c,ENSMUSG00000021361,0.99798,0.000001
Cox14,ENSMUSG00000023020,0.8799,0.000001
Jagn1,ENSMUSG00000051256,0.74736,0.000001
B4galnt4,ENSMUSG00000055629,1.09507,0.000001
Carnmt1,ENSMUSG00000024726,-1.07683,0.000001
Bnc2,ENSMUSG00000028487,-1.13235,0.000001
Nedd9,ENSMUSG00000021365,1.07728,0.000001
Utp3,ENSMUSG00000070697,0.58949,0.000001
Gm8922,ENSMUSG00000094105,7.18821,0.000001
Ankrd33b,ENSMUSG00000022237,-3.26283,0.000001
Gm15427,ENSMUSG00000081051,1.00755,0.000001
Serpinb6a,ENSMUSG00000060147,0.82784,0.0000011
Med28,ENSMUSG00000015804,0.88057,0.0000011
Mccc1,ENSMUSG00000027709,0.95674,0.0000011
Ptbp3,ENSMUSG00000028382,-0.81342,0.0000011
Sorbs3,ENSMUSG00000022091,-1.07716,0.0000011
Kdelr1,ENSMUSG00000002778,0.7958,0.0000011
Gm37376,ENSMUSG00000102349,-0.80578,0.0000011
Ssu72,ENSMUSG00000029038,0.58648,0.0000011
Slc25a18,ENSMUSG00000004902,-1.38088,0.0000011
Arl16,ENSMUSG00000057594,0.63371,0.0000011
Tcf20,ENSMUSG00000041852,-0.50881,0.0000011
Fez1,ENSMUSG00000032118,-0.77334,0.0000012
mt-Te,ENSMUSG00000064369,-1.65082,0.0000012
Dnmt3a,ENSMUSG00000020661,-0.41117,0.0000012
Tmem219,ENSMUSG00000060538,1.15963,0.0000012
Whrn,ENSMUSG00000039137,0.85831,0.0000012
Klhl32,ENSMUSG00000040387,-0.71362,0.0000012
Atxn1,ENSMUSG00000046876,-0.70934,0.0000012
Fam214a,ENSMUSG00000034858,-0.69352,0.0000012
Pllp,ENSMUSG00000031775,-0.85076,0.0000012
Arl5b,ENSMUSG00000017418,-0.68495,0.0000012
Ppp2r5b,ENSMUSG00000024777,0.50854,0.0000012
Id4,ENSMUSG00000021379,-1.05867,0.0000012
Spryd7,ENSMUSG00000021930,0.62547,0.0000012
Gstm5,ENSMUSG00000004032,0.41102,0.0000013
Ddo,ENSMUSG00000063428,-1.13979,0.0000013
Dnajb2,ENSMUSG00000026203,0.58533,0.0000013
Igsf11,ENSMUSG00000022790,-1.08835,0.0000013
Clmn,ENSMUSG00000021097,-0.69144,0.0000013
Rps6ka5,ENSMUSG00000021180,-0.89111,0.0000013
Lmna,ENSMUSG00000028063,0.91996,0.0000013
Gm28268,ENSMUSG00000101776,-1.20053,0.0000013
Plxnc1,ENSMUSG00000074785,0.66738,0.0000013
Cdh11,ENSMUSG00000031673,-1.06031,0.0000013
B130024G19Rik,ENSMUSG00000100005,-2.7843,0.0000013
Aamp,ENSMUSG00000006299,0.78563,0.0000014
Creb3l1,ENSMUSG00000027230,1.42861,0.0000014
Atic,ENSMUSG00000026192,1.03249,0.0000014
Cct7,ENSMUSG00000030007,0.44954,0.0000014
Fam98b,ENSMUSG00000027349,0.61601,0.0000014
Plekhh1,ENSMUSG00000060716,-1.04447,0.0000014
Mctp2,ENSMUSG00000032776,-1.65731,0.0000014
Wnk1,ENSMUSG00000045962,-0.36329,0.0000014
Camk2n2,ENSMUSG00000051146,0.56002,0.0000014
Zrsr1,ENSMUSG00000044068,0.58235,0.0000014
Prrx1,ENSMUSG00000026586,-1.30264,0.0000014
Colec12,ENSMUSG00000036103,-1.45283,0.0000014
Pomgnt2,ENSMUSG00000066235,1.03704,0.0000014
Akt3,ENSMUSG00000019699,-0.49033,0.0000014
Snapc4,ENSMUSG00000036281,0.87459,0.0000015
Cdk19,ENSMUSG00000038481,-0.77215,0.0000015
Gpsm2,ENSMUSG00000027883,-1.79019,0.0000015
Zcchc7,ENSMUSG00000035649,-0.82663,0.0000015
Ogdh,ENSMUSG00000020456,-0.34865,0.0000015
Tef,ENSMUSG00000022389,-0.58094,0.0000015
Shprh,ENSMUSG00000090112,-0.55392,0.0000015
Ndufv2,ENSMUSG00000024099,0.50372,0.0000016
Alkbh5,ENSMUSG00000042650,0.56935,0.0000016
Acot11,ENSMUSG00000034853,-0.71768,0.0000016
Pdk3,ENSMUSG00000035232,-0.70131,0.0000016
Gm21781,ENSMUSG00000095123,-1.38457,0.0000016
Rps27rt,ENSMUSG00000050621,1.33764,0.0000016
Prkca,ENSMUSG00000050965,-0.62551,0.0000016
Eif4a1,ENSMUSG00000059796,0.43167,0.0000016
Hacd2,ENSMUSG00000035376,-0.68084,0.0000016
Wdr55,ENSMUSG00000042660,0.9853,0.0000017
Nfatc1,ENSMUSG00000033016,-1.51451,0.0000017
Tbrg4,ENSMUSG00000000384,0.72597,0.0000017
Slit2,ENSMUSG00000031558,-0.68107,0.0000017
Acsf2,ENSMUSG00000076435,-1.49062,0.0000017
Stmn3,ENSMUSG00000027581,0.43827,0.0000017
Gsdme,ENSMUSG00000029821,-0.77153,0.0000017
Cox6c,ENSMUSG00000014313,0.61142,0.0000017
Zmat2,ENSMUSG00000001383,0.55506,0.0000017
Yipf2,ENSMUSG00000032182,0.92843,0.0000017
Mrpl41,ENSMUSG00000036850,0.85326,0.0000017
Lrrc41,ENSMUSG00000028703,0.56248,0.0000017
Alcam,ENSMUSG00000022636,0.94809,0.0000018
Dapp1,ENSMUSG00000028159,-1.675,0.0000018
Cadps2,ENSMUSG00000017978,-0.52694,0.0000018
Ogfrl1,ENSMUSG00000026158,-0.45852,0.0000018
Mrpl10,ENSMUSG00000001445,0.72198,0.0000018
Sar1a,ENSMUSG00000020088,0.48423,0.0000018
Myh10,ENSMUSG00000020900,-0.37571,0.0000018
Set,ENSMUSG00000054766,0.44558,0.0000018
Cecr2,ENSMUSG00000071226,-1.14741,0.0000018
Fam49a,ENSMUSG00000020589,-0.42865,0.0000018
Folh1,ENSMUSG00000001773,-1.67363,0.0000018
Tnrc6b,ENSMUSG00000047888,-0.30268,0.0000019
Lpcat4,ENSMUSG00000027134,0.88777,0.0000019
Rock2,ENSMUSG00000020580,-0.35568,0.0000019
Upp2,ENSMUSG00000026839,-0.70404,0.0000019
Fndc10,ENSMUSG00000074738,0.96976,0.0000019
Kcnj5,ENSMUSG00000032034,0.80094,0.0000019
Wipi2,ENSMUSG00000029578,0.59845,0.0000019
Rbms1,ENSMUSG00000026970,-0.7834,0.0000019
Hectd4,ENSMUSG00000042744,-0.53533,0.000002
Gmds,ENSMUSG00000038372,1.08662,0.000002
B230323A14Rik,ENSMUSG00000097623,-0.99903,0.000002
Lix1,ENSMUSG00000047786,-1.0293,0.000002
Polr2m,ENSMUSG00000032199,0.45954,0.000002
Rev3l,ENSMUSG00000019841,-0.45048,0.000002
Tmem126a,ENSMUSG00000030615,0.76908,0.000002
Sppl3,ENSMUSG00000029550,0.6126,0.000002
Elfn1,ENSMUSG00000048988,0.7682,0.0000021
Inafm1,ENSMUSG00000091811,0.55658,0.0000021
Slc25a38,ENSMUSG00000032519,0.61532,0.0000021
Entr1,ENSMUSG00000026927,0.71907,0.0000021
Brms1l,ENSMUSG00000012076,0.57549,0.0000022
Igf2,ENSMUSG00000048583,-1.05621,0.0000022
Rock1,ENSMUSG00000024290,-0.89163,0.0000022
Carm1,ENSMUSG00000032185,0.61876,0.0000022
mt-Atp6,ENSMUSG00000064357,-2.55939,0.0000023
Tsr3,ENSMUSG00000015126,0.902,0.0000023
Wdr34,ENSMUSG00000039715,0.73657,0.0000023
Xpo6,ENSMUSG00000000131,0.42542,0.0000024
Mcam,ENSMUSG00000032135,1.54555,0.0000024
Gm13340,ENSMUSG00000083563,-2.07431,0.0000024
Cysltr2,ENSMUSG00000033470,5.39147,0.0000024
Slc41a2,ENSMUSG00000034591,0.87039,0.0000024
Tubg1,ENSMUSG00000035198,0.82172,0.0000024
Patj,ENSMUSG00000061859,-1.04724,0.0000025
Atp5g3,ENSMUSG00000018770,0.40544,0.0000025
Hipk2,ENSMUSG00000061436,-0.58884,0.0000025
Fmn1,ENSMUSG00000044042,0.81721,0.0000025
Ccdc60,ENSMUSG00000043913,-1.95565,0.0000025
Myadm,ENSMUSG00000068566,0.65053,0.0000025
Riiad1,ENSMUSG00000028139,1.56222,0.0000025
Qser1,ENSMUSG00000074994,-0.50565,0.0000025
Snw1,ENSMUSG00000021039,-0.61062,0.0000026
Phka1,ENSMUSG00000034055,-0.58529,0.0000026
Gm42445,ENSMUSG00000106411,-0.8489,0.0000026
Dok5,ENSMUSG00000027560,1.16202,0.0000026
Mab21l3,ENSMUSG00000044313,3.1687,0.0000027
Mccc1os,ENSMUSG00000086392,0.97153,0.0000028
Bri3,ENSMUSG00000047843,0.8339,0.0000028
Ndufb3,ENSMUSG00000026032,0.72367,0.0000028
Socs7,ENSMUSG00000038485,0.45575,0.0000028
Dmac1,ENSMUSG00000028398,0.87186,0.0000028
Cd164,ENSMUSG00000019818,0.60959,0.0000028
Pdlim5,ENSMUSG00000028273,-0.85394,0.0000028
Epha6,ENSMUSG00000055540,-1.09652,0.0000029
Atp5e,ENSMUSG00000016252,0.79871,0.0000029
Stxbp5l,ENSMUSG00000022829,-0.98039,0.0000029
Gm21083,ENSMUSG00000096878,5.1437,0.0000029
Dock5,ENSMUSG00000044447,-1.33698,0.000003
Hsd17b4,ENSMUSG00000024507,-0.88774,0.000003
Tmed10,ENSMUSG00000021248,0.82366,0.000003
Atxn2,ENSMUSG00000042605,0.36639,0.000003
Ankrd46,ENSMUSG00000048307,-0.41033,0.000003
Mef2c,ENSMUSG00000005583,-0.92385,0.0000031
Map3k11,ENSMUSG00000004054,0.87256,0.0000031
Man1a,ENSMUSG00000003746,-0.99675,0.0000031
Iqgap2,ENSMUSG00000021676,-1.56227,0.0000031
Ldb2,ENSMUSG00000039706,0.63064,0.0000031
Nxt2,ENSMUSG00000042271,-0.59683,0.0000032
Znhit6,ENSMUSG00000074182,0.63344,0.0000032
Cnksr2,ENSMUSG00000025658,-0.83357,0.0000032
Nadk2,ENSMUSG00000022253,-0.64101,0.0000032
Pole4,ENSMUSG00000030042,-0.90721,0.0000032
Myl12b,ENSMUSG00000034868,0.50334,0.0000033
Gabbr1,ENSMUSG00000024462,0.56391,0.0000034
Ankhd1,ENSMUSG00000024483,-0.55051,0.0000034
Fam192a,ENSMUSG00000031774,0.71034,0.0000034
Gulp1,ENSMUSG00000056870,-1.42575,0.0000035
Pygm,ENSMUSG00000032648,-1.51108,0.0000035
Jmjd1c,ENSMUSG00000037876,-0.4728,0.0000035
Gm15536,ENSMUSG00000081926,2.68711,0.0000035
Ndp,ENSMUSG00000040138,-1.60843,0.0000036
Tmtc1,ENSMUSG00000030306,0.56418,0.0000036
Hmgb3,ENSMUSG00000015217,0.838,0.0000037
Rab13,ENSMUSG00000027935,0.95079,0.0000037
Tmem59,ENSMUSG00000028618,0.56448,0.0000037
Prickle1,ENSMUSG00000036158,-0.89727,0.0000037
Lcmt1,ENSMUSG00000030763,0.61954,0.0000037
Sars,ENSMUSG00000068739,0.44203,0.0000038
Chmp4b,ENSMUSG00000038467,0.59922,0.0000038
Ampd2,ENSMUSG00000027889,0.59995,0.0000038
Apip,ENSMUSG00000010911,0.73877,0.0000039
Nme3,ENSMUSG00000073435,0.76359,0.0000039
Bmp2,ENSMUSG00000027358,1.75208,0.0000039
Rbm8a,ENSMUSG00000038374,0.86161,0.000004
