gene,ensembl_gene_id,log2FoldChange,padj
Tab1,ENSMUSG00000022414,-0.46142,0.596325733463774
Syngr1,ENSMUSG00000022415,0.98412,0.000149017745597235
Cacna1i,ENSMUSG00000022416,-0.90982,0.0276766726092172
Deptor,ENSMUSG00000022419,-0.15594,0.640336415968933
Dnal4,ENSMUSG00000022420,0.57867,0.0366022544861086
Nptxr,ENSMUSG00000022421,0.88273,0.00700691995025359
Enpp2,ENSMUSG00000022425,-1.52989,3.13953967685073e-05
Josd1,ENSMUSG00000022426,0.51268,0.00103319537233589
Tomm22,ENSMUSG00000022427,0.83723,0.000363439843910419
Cby1,ENSMUSG00000022428,0.85765,0.009518051857909
Csnk1e,ENSMUSG00000022433,-0.28109,0.273425547850147
Fam118a,ENSMUSG00000022434,0.70159,0.0486941595444097
Upk3a,ENSMUSG00000022435,1.40978,0.458331609034486
Sh3bp1,ENSMUSG00000022436,0.77527,0.00160048356346472
Samm50,ENSMUSG00000022437,0.19159,0.601237048025295
Parvb,ENSMUSG00000022438,-0.20927,0.500116086669494
Parvg,ENSMUSG00000022439,-2.43811,0.00263693852022797
C1qtnf6,ENSMUSG00000022440,-1.54454,0.335824314706206
Ttll1,ENSMUSG00000022442,0.60651,0.00135996747588254
Myh9,ENSMUSG00000022443,-0.42379,0.361552780107139
Ndufa6,ENSMUSG00000022450,1.46393,6.22894152541983e-06
Twf1,ENSMUSG00000022451,0.24354,0.321234277656753
Smdt1,ENSMUSG00000022452,1.07221,0.000113409991761143
Naga,ENSMUSG00000022453,1.19406,2.71854909841558e-05
Nell2,ENSMUSG00000022454,0.01685,0.967389824101082
Septin3,ENSMUSG00000022456,0.09402,0.783018490046239
Slc38a2,ENSMUSG00000022462,-0.9741,0.000241126219198297
Srebf2,ENSMUSG00000022463,-0.25808,0.548060251317592
Rpap3,ENSMUSG00000022466,0.68693,0.0907648826005412
Rapgef3,ENSMUSG00000022469,-0.2462,0.642971448173817
Xrcc6,ENSMUSG00000022471,-0.04427,0.913343394414989
Desi1,ENSMUSG00000022472,-0.46518,0.00134239784564836
Pmm1,ENSMUSG00000022474,0.84652,0.00299101231403948
Hdac7,ENSMUSG00000022475,0.57487,0.0484885346503725
Polr3h,ENSMUSG00000022476,0.39258,0.384522793617123
Aco2,ENSMUSG00000022477,-0.83225,3.59506022872613e-12
Nckap1l,ENSMUSG00000022488,-3.7228,0.00245276867810447
Pde1b,ENSMUSG00000022489,-1.19605,2.10991296659038e-05
Ppp1r1a,ENSMUSG00000022490,0.51648,0.211831733484873
Shisa9,ENSMUSG00000022494,-0.57227,0.0213262651576843
Txndc11,ENSMUSG00000022498,-0.18696,0.737972689988263
Litaf,ENSMUSG00000022500,-3.23907,1.0193757967638e-19
Nubp1,ENSMUSG00000022503,0.89836,0.00211590509270005
Emp2,ENSMUSG00000022505,-2.36212,2.31234085382535e-06
1810013L24Rik,ENSMUSG00000022507,-0.17345,0.26756885812149
Bcl6,ENSMUSG00000022508,-0.54433,0.0219674668211009
Cldn1,ENSMUSG00000022512,-4.10329,0.00189580508412828
Il1rap,ENSMUSG00000022514,-1.87361,0.000124904012174797
Anks3,ENSMUSG00000022515,0.92067,0.00126693600032455
Nudt16l1,ENSMUSG00000022516,0.29261,0.416092829968284
Mgrn1,ENSMUSG00000022517,-0.05747,0.78574800571095
Srl,ENSMUSG00000022519,-0.61829,0.272683723819723
Crebbp,ENSMUSG00000022521,-0.84625,1.24661532168448e-06
Fgf12,ENSMUSG00000022523,-0.24742,0.220399652881218
Plaat1,ENSMUSG00000022525,-0.38741,0.0939094534211816
Zfp251,ENSMUSG00000022526,0.68212,0.00747881899251561
Hes1,ENSMUSG00000022528,-2.68257,1.58898029063886e-07
Zfp263,ENSMUSG00000022529,-0.54505,0.117257013816477
Atp13a3,ENSMUSG00000022533,-0.09702,0.808643447225596
Glyr1,ENSMUSG00000022536,-0.03533,0.898769734383951
Tmem44,ENSMUSG00000022537,-2.55135,0.0058099788941427
Lsg1,ENSMUSG00000022538,-0.13982,0.673901808308532
Rogdi,ENSMUSG00000022540,0.689,0.00512957825058415
Eef2kmt,ENSMUSG00000022544,0.6898,0.327204024498716
Ercc4,ENSMUSG00000022545,-0.58418,0.0021832339221598
Gpt,ENSMUSG00000022546,-0.70727,0.645936856684093
Apod,ENSMUSG00000022548,-2.8863,2.98599813115437e-11
Adck5,ENSMUSG00000022550,0.78836,0.098127831384746
Cyc1,ENSMUSG00000022551,0.66241,0.0249435071769242
Sharpin,ENSMUSG00000022552,0.38311,0.104960184274984
Maf1,ENSMUSG00000022553,0.84136,0.00260383616136472
Hgh1,ENSMUSG00000022554,0.36071,0.329425854070922
Dgat1,ENSMUSG00000022555,0.51678,0.233592338881631
Hsf1,ENSMUSG00000022556,0.56087,0.0704301937960291
Bop1,ENSMUSG00000022557,0.23811,0.639568274043679
Mroh1,ENSMUSG00000022558,-0.01389,0.964934279382278
Fbxl6,ENSMUSG00000022559,1.29938,0.00188298015699281
Slc52a2,ENSMUSG00000022560,0.7263,0.0718406465025896
Gpaa1,ENSMUSG00000022561,1.00915,0.00520395773543728
Oplah,ENSMUSG00000022562,-0.56425,0.358779619503693
Grina,ENSMUSG00000022564,-0.03391,0.947776724589639
Plec,ENSMUSG00000022565,-1.24654,2.3167834340802e-14
Scrib,ENSMUSG00000022568,-0.93645,0.00291937050152699
Tsta3,ENSMUSG00000022570,0.95318,0.00814968989312161
Pycrl,ENSMUSG00000022571,0.52994,0.2031021048632
Naprt,ENSMUSG00000022574,-0.39711,0.78574800571095
Gsdmd,ENSMUSG00000022575,0.3312,0.851779586712541
Ly6h,ENSMUSG00000022577,2.35322,1.10233237488627e-12
Rhpn1,ENSMUSG00000022580,1.23486,0.172014584363414
Ly6e,ENSMUSG00000022587,1.18163,1.47111736924274e-05
Gm9747,ENSMUSG00000022591,-1.34136,1
Lynx1,ENSMUSG00000022594,-0.53094,0.122362817088446
Lypd2,ENSMUSG00000022595,-5.38204,0.203989068250245
Zbtb11,ENSMUSG00000022601,-0.09584,0.697996577605908
Arc,ENSMUSG00000022602,-0.73303,0.0281002783873181
Cep97,ENSMUSG00000022604,-0.66425,0.0228209805767773
Ptk2,ENSMUSG00000022607,-0.42676,0.140933459288001
Mapk12,ENSMUSG00000022610,0.05818,0.946139809075059
Lmf2,ENSMUSG00000022614,0.09076,0.899217011199017
Tymp,ENSMUSG00000022615,0.1697,0.88369534774777
Chkb,ENSMUSG00000022617,0.30277,0.364489812406039
Mapk8ip2,ENSMUSG00000022619,-0.8709,0.00221394561360905
Arsa,ENSMUSG00000022620,0.77746,0.0467016118216131
Rabl2,ENSMUSG00000022621,-0.06653,0.853921162991037
Acr,ENSMUSG00000022622,-0.20066,0.90338906807047
Shank3,ENSMUSG00000022623,-0.6726,0.000368708552914948
Kif21a,ENSMUSG00000022629,-0.30913,0.0369572367871001
Yaf2,ENSMUSG00000022634,0.24893,0.107322606872706
Zcrb1,ENSMUSG00000022635,0.94446,5.44737057201718e-06
Alcam,ENSMUSG00000022636,0.38134,0.373997992227959
Cblb,ENSMUSG00000022637,-0.21019,0.384522793617123
Bbx,ENSMUSG00000022641,0.19093,0.594063672561191
Nectin3,ENSMUSG00000022656,-1.11215,0.00057395145295576
Tagln3,ENSMUSG00000022658,0.92114,0.00461300786440943
Cd200,ENSMUSG00000022661,0.43854,0.087254627089867
Atg3,ENSMUSG00000022663,-0.09101,0.730612405587725
Slc35a5,ENSMUSG00000022664,-0.27561,0.331339031180387
Ccdc80,ENSMUSG00000022665,-3.39206,0.000292854889945931
Gtpbp8,ENSMUSG00000022668,-0.50575,0.0100435837712046
Mzt2,ENSMUSG00000022671,0.59236,0.132905078001883
Prkdc,ENSMUSG00000022672,-1.58309,1.0359303432678e-10
Mcm4,ENSMUSG00000022673,-0.10512,0.796675085065666
Ube2v2,ENSMUSG00000022674,0.3521,0.177483398612733
Snai2,ENSMUSG00000022676,-0.14999,0.890121684064234
Fopnl,ENSMUSG00000022677,0.91727,3.87050780284497e-05
Nde1,ENSMUSG00000022678,-2.7179,1.3197294027053e-09
Mpv17l,ENSMUSG00000022679,0.02021,0.929605858075755
Pdxdc1,ENSMUSG00000022680,-0.18968,0.29243345392781
Ntan1,ENSMUSG00000022681,1.05296,3.23743379812649e-05
Rrn3,ENSMUSG00000022682,0.17043,0.584296021167766
Bfar,ENSMUSG00000022684,0.08508,0.83169804552239
Parn,ENSMUSG00000022685,0.28654,0.239327320055804
Sidt1,ENSMUSG00000022696,-0.29338,0.465254039530201
Naa50,ENSMUSG00000022698,-0.12335,0.705979468399677
Ccdc191,ENSMUSG00000022701,-0.14051,0.798598380863048
Hira,ENSMUSG00000022702,0.0799,0.736602211871095
Qtrt2,ENSMUSG00000022704,-0.36729,0.335998251677329
Mrpl40,ENSMUSG00000022706,0.50438,0.0146302716508301
Zbtb20,ENSMUSG00000022708,-0.28531,0.352621810049655
Usp7,ENSMUSG00000022710,0.05737,0.742492581251433
Pmm2,ENSMUSG00000022711,0.01576,0.975393442460671
Tmem114,ENSMUSG00000022715,-2.47736,0.0418287977822773
Dgcr8,ENSMUSG00000022718,-0.02969,0.907106794446118
Trmt2a,ENSMUSG00000022721,0.38908,0.269402460185997
Arl6,ENSMUSG00000022722,0.8146,6.19063399002177e-05
Riox2,ENSMUSG00000022724,0.53558,0.205797050925649
Cpox,ENSMUSG00000022742,0.27572,0.525279283962384
Cldnd1,ENSMUSG00000022744,0.24914,0.167807559076599
St3gal6,ENSMUSG00000022747,-0.34502,0.586722989877802
Tbc1d23,ENSMUSG00000022749,-0.2946,0.411093306209003
Klhl22,ENSMUSG00000022750,0.55097,0.0489946658226116
Nit2,ENSMUSG00000022751,0.1261,0.801225434071318
Tomm70a,ENSMUSG00000022752,-0.04337,0.848609290492504
Slc7a4,ENSMUSG00000022756,-0.14917,0.846410007393364
Tfg,ENSMUSG00000022757,0.18584,0.192427417729816
P2rx6,ENSMUSG00000022758,-1.27832,0.367796330300509
Lrrc74b,ENSMUSG00000022759,-5.44651,1.61482788461279e-06
Thap7,ENSMUSG00000022760,0.39467,0.610447833041141
Lztr1,ENSMUSG00000022761,0.29291,0.0740164996152996
Ncam2,ENSMUSG00000022762,-0.3784,0.184911501636964
Aifm3,ENSMUSG00000022763,0.15249,0.763846572539345
Snap29,ENSMUSG00000022765,-0.05866,0.84488811724468
Serpind1,ENSMUSG00000022766,-2.24509,0.156898048637895
Ccdc116,ENSMUSG00000022768,1.07044,0.160368426367533
Sdf2l1,ENSMUSG00000022769,1.17962,0.00049633678394665
Dlg1,ENSMUSG00000022770,-0.55546,0.000239373529361248
Ppil2,ENSMUSG00000022771,-0.0488,0.800719246558267
Senp5,ENSMUSG00000022772,-0.09813,0.692943333752389
Ypel1,ENSMUSG00000022773,0.05629,0.863590816929156
Ncbp2,ENSMUSG00000022774,0.55532,0.0024936806513261
Top3b,ENSMUSG00000022779,-0.13779,0.653880907759581
Pak2,ENSMUSG00000022781,-0.00464,0.990257340974302
Spag6l,ENSMUSG00000022783,-0.5854,0.0568505123949204
Wdr53,ENSMUSG00000022787,1.37322,0.00940109148346495
Fgd4,ENSMUSG00000022788,-0.9349,3.31286827726488e-06
Dnm1l,ENSMUSG00000022789,-0.44891,0.0104801800301964
Igsf11,ENSMUSG00000022790,-1.93139,5.14874986759798e-15
Tnk2,ENSMUSG00000022791,-0.32944,0.354865645545691
Yars2,ENSMUSG00000022792,0.20188,0.460696334650714
B4galt4,ENSMUSG00000022793,0.41688,0.495528348639172
Tfrc,ENSMUSG00000022797,-1.13577,0.000355772666460727
Arhgap31,ENSMUSG00000022799,-0.96998,0.000101186360641469
Fyttd1,ENSMUSG00000022800,0.36796,0.247226562858972
Lrch3,ENSMUSG00000022801,-1.40246,1.5586370384171e-05
Lmln,ENSMUSG00000022802,-0.70527,0.367501270852383
Maats1,ENSMUSG00000022805,-0.8071,0.0939520802473603
Osbpl11,ENSMUSG00000022807,0.12785,0.825459598388887
Snx4,ENSMUSG00000022808,0.51811,0.00764426138416326
Zfp148,ENSMUSG00000022811,-0.60116,0.00267295594759754
Gsk3b,ENSMUSG00000022812,0.26784,0.388066070018063
Umps,ENSMUSG00000022814,0.38789,0.442778945140302
Fstl1,ENSMUSG00000022816,0.09641,0.790320185645023
Itgb5,ENSMUSG00000022817,-0.41222,0.681844186783474
Ndufb4,ENSMUSG00000022820,1.07303,2.14809421111871e-05
Abcc5,ENSMUSG00000022822,-0.44189,0.119069171407841
Rabl3,ENSMUSG00000022827,0.51013,0.0282657364939449
Gtf2e1,ENSMUSG00000022828,0.12606,0.709312249808595
Stxbp5l,ENSMUSG00000022829,-1.60271,8.85782198419741e-11
Ccdc14,ENSMUSG00000022833,0.03296,0.975326834157369
Iqcb1,ENSMUSG00000022837,0.15775,0.510561979272617
Adcy5,ENSMUSG00000022840,0.0041,0.990098555644337
Ap2m1,ENSMUSG00000022841,0.73409,0.00216199253460165
Ece2,ENSMUSG00000022842,0.60232,0.260976363135349
Clcn2,ENSMUSG00000022843,-0.69535,0.38331837526592
Thpo,ENSMUSG00000022847,-1.79718,0.175435210123533
Slc49a4,ENSMUSG00000022848,0.11701,0.823854321329634
Ehhadh,ENSMUSG00000022853,-0.7335,0.281345630708173
Senp2,ENSMUSG00000022855,0.08277,0.609477250807118
Tmem41a,ENSMUSG00000022856,0.88958,0.00969449994154736
Tra2b,ENSMUSG00000022858,0.11638,0.582025441397341
Chodl,ENSMUSG00000022860,0.64258,0.172682882081406
Dgkg,ENSMUSG00000022861,0.55949,0.000900748543356183
Btg3,ENSMUSG00000022863,1.93076,4.68835107563896e-14
D16Ertd472e,ENSMUSG00000022864,-0.94464,0.0318671983089799
Cxadr,ENSMUSG00000022865,-1.04914,0.0336721116292822
Usp25,ENSMUSG00000022867,-0.85873,0.0100048873484699
Fetub,ENSMUSG00000022871,3.14233,1
Rfc4,ENSMUSG00000022881,0.28435,0.623489754847364
Eif4a2,ENSMUSG00000022884,0.83105,8.31822333165531e-05
St6gal1,ENSMUSG00000022885,-1.82369,0.0283059816304744
Mrpl39,ENSMUSG00000022889,0.51962,0.0114235576649572
Atp5j,ENSMUSG00000022890,0.82131,0.00442802875849941
App,ENSMUSG00000022892,0.05108,0.903288424541158
Adamts1,ENSMUSG00000022893,0.74879,0.056995168937617
Adamts5,ENSMUSG00000022894,-1.38023,0.124482444201387
Ets2,ENSMUSG00000022895,0.34837,0.244611942381007
Dyrk1a,ENSMUSG00000022897,-0.00583,0.97824333660626
Vps26c,ENSMUSG00000022898,0.85055,0.00912272365189387
Slc15a2,ENSMUSG00000022899,-3.05671,0.00136701561352139
Kpna1,ENSMUSG00000022905,-0.52323,0.0308841806418542
Parp9,ENSMUSG00000022906,-1.81131,0.198533888308517
Arl13b,ENSMUSG00000022911,-0.77108,0.0106473950674606
Pros1,ENSMUSG00000022912,0.14348,0.776376605142017
Psmg1,ENSMUSG00000022913,1.16157,0.000427510095609429
Brwd1,ENSMUSG00000022914,-0.24533,0.15456935296246
Pigp,ENSMUSG00000022940,1.90031,1.00035231011121e-14
Dop1b,ENSMUSG00000022946,-0.67866,0.000200142969650062
Cbr3,ENSMUSG00000022947,-1.47215,0.0885310497519424
Setd4,ENSMUSG00000022948,0.21841,0.887146031461888
Clic6,ENSMUSG00000022949,-2.89345,1.75047937413141e-18
Rcan1,ENSMUSG00000022951,0.6875,0.00973342669889005
Atp5o,ENSMUSG00000022956,0.38351,0.0822740407008137
Itsn1,ENSMUSG00000022957,-0.56525,0.00109090197203591
Donson,ENSMUSG00000022960,0.06,0.882699826229435
Son,ENSMUSG00000022961,-0.37473,0.0857137257013147
Gart,ENSMUSG00000022962,0.34987,0.144911648291074
Tmem50b,ENSMUSG00000022964,0.31242,0.183115771440011
Ifngr2,ENSMUSG00000022965,0.1199,0.715510819671096
Ifnar1,ENSMUSG00000022967,-0.39,0.441487124680379
Il10rb,ENSMUSG00000022969,1.17137,0.221746666353243
Ifnar2,ENSMUSG00000022971,0.63812,0.0414577072267088
Cfap298,ENSMUSG00000022972,0.70789,0.00788477274168141
Synj1,ENSMUSG00000022973,-0.02894,0.905216886760065
Paxbp1,ENSMUSG00000022974,0.7723,0.0101096942839152
Mis18a,ENSMUSG00000022978,-0.01909,0.98849013499497
Sod1,ENSMUSG00000022982,1.58584,1.20210438668654e-05
Scaf4,ENSMUSG00000022983,0.05222,0.867599476504358
Zfp641,ENSMUSG00000022987,0.05406,0.916429562016058
Kansl2,ENSMUSG00000022992,0.73437,0.00905322028133046
Adcy6,ENSMUSG00000022994,0.6249,0.0213139787399731
Enah,ENSMUSG00000022995,-0.24843,0.113672459907227
Lmbr1l,ENSMUSG00000022999,-0.43202,0.778790185825112
Tuba1b,ENSMUSG00000023004,0.2672,0.284963472000198
Prpf40b,ENSMUSG00000023007,0.57738,0.0239938773758445
Nckap5l,ENSMUSG00000023009,-1.06315,0.0806513844988265
Tmbim6,ENSMUSG00000023010,0.24412,0.382816580288665
Faim2,ENSMUSG00000023011,-0.06872,0.857121291874751
Racgap1,ENSMUSG00000023015,0.33091,0.470594488313162
Asic1,ENSMUSG00000023017,0.37436,0.190421197492668
Smarcd1,ENSMUSG00000023018,-0.20131,0.572410791039883
Gpd1,ENSMUSG00000023019,-1.63276,0.00768194564570976
Cox14,ENSMUSG00000023020,1.46896,1.53957356563672e-06
Cers5,ENSMUSG00000023021,0.71534,0.00317936879993613
Lima1,ENSMUSG00000023022,-1.88931,1
Larp4,ENSMUSG00000023025,-0.6249,0.000636750843613899
Dip2b,ENSMUSG00000023026,-0.20878,0.203532365046143
Atf1,ENSMUSG00000023027,0.88731,0.00755992056441781
Slc11a2,ENSMUSG00000023030,0.38421,0.323753958884173
Cela1,ENSMUSG00000023031,0.92313,0.115270344368552
Slc4a8,ENSMUSG00000023032,-0.51359,0.0578335923143937
Scn8a,ENSMUSG00000023033,-1.31163,0.00244868407465962
Nr4a1,ENSMUSG00000023034,0.91494,0.00362711762129313
Pcdhgc4,ENSMUSG00000023036,0.60483,0.166124578899911
Krt18,ENSMUSG00000023043,1.20926,0.118563198915498
Csad,ENSMUSG00000023044,0.3956,0.387217768632463
Prr13,ENSMUSG00000023048,1.29883,3.45130553067483e-05
Map3k12,ENSMUSG00000023050,-0.53613,0.0497343247136705
Tarbp2,ENSMUSG00000023051,0.34727,0.615801473048832
Npff,ENSMUSG00000023052,-3.47762,0.442778945140302
Calcoco1,ENSMUSG00000023055,0.19164,0.290104659900757
Sncg,ENSMUSG00000023064,1.29299,3.68449534804221e-05
Cdkn1a,ENSMUSG00000023067,-0.38785,0.434792674428159
Nus1,ENSMUSG00000023068,0.4632,0.000438880948484599
Cep89,ENSMUSG00000023072,-0.24437,0.588264884376376
Mospd1,ENSMUSG00000023074,-0.12981,0.636993973232281
Akirin1,ENSMUSG00000023075,0.63462,0.00695094898977377
Gtf2ird1,ENSMUSG00000023079,-0.57703,0.182118401915456
Lrrc71,ENSMUSG00000023084,-0.49834,0.776428021014661
Noct,ENSMUSG00000023087,0.37883,0.180982921051094
Abcc1,ENSMUSG00000023088,-0.56752,0.206053800159328
Ndufa5,ENSMUSG00000023089,0.88525,0.00615980214591802
Fhl1,ENSMUSG00000023092,-0.13738,0.594063672561191
Msrb2,ENSMUSG00000023094,0.45848,0.192757667815726
Rfc2,ENSMUSG00000023104,0.73586,0.00487683026941024
Denr,ENSMUSG00000023106,1.06375,1.26240059962612e-05
Prmt5,ENSMUSG00000023110,-0.28527,0.444985545862625
Sympk,ENSMUSG00000023118,-0.7132,3.12734755112227e-05
Nagpa,ENSMUSG00000023143,0.35045,0.531569296650197
Get1,ENSMUSG00000023147,0.57781,0.00960811074549657
Ivns1abp,ENSMUSG00000023150,-0.2075,0.318781816532182
Tmem52,ENSMUSG00000023153,0.14018,0.942100497659195
Rpp14,ENSMUSG00000023156,0.09349,0.699265153511302
Slc38a1,ENSMUSG00000023169,0.1165,0.635590418800009
Gps2,ENSMUSG00000023170,-0.25001,0.64490718827161
Bsg,ENSMUSG00000023175,0.82512,0.0163786066167109
Vwa5a,ENSMUSG00000023186,0.51574,0.296696604291653
P3h3,ENSMUSG00000023191,0.33276,0.783471301298278
Grm2,ENSMUSG00000023192,-2.1851,3.16285558377511e-14
Il15ra,ENSMUSG00000023206,-1.16343,0.336089380331744
Serping1,ENSMUSG00000023224,0.02206,0.99020902291862
Serinc2,ENSMUSG00000023232,2.23909,1
Ccl25,ENSMUSG00000023235,1.04401,0.00361922112056
Scg5,ENSMUSG00000023236,0.89294,0.0134285569852691
Parp3,ENSMUSG00000023249,-0.9946,0.176563915214192
Acy1,ENSMUSG00000023262,0.56477,0.397923148858493
Frs3,ENSMUSG00000023266,0.69163,0.00528800552339785
Creld2,ENSMUSG00000023272,1.29958,0.015892942685151
Twf2,ENSMUSG00000023277,0.49821,0.027714001017628
Zfp605,ENSMUSG00000023284,-0.01323,0.975818995555338
Ube2j2,ENSMUSG00000023286,0.59834,0.0133836535393669
Marchf5,ENSMUSG00000023307,0.47423,0.0266377608147621
Ache,ENSMUSG00000023328,1.46899,1.2905750668615e-06
Dtwd1,ENSMUSG00000023330,0.60551,0.17061555033317
Trip6,ENSMUSG00000023348,-1.94182,0.145051243901835
Agap3,ENSMUSG00000023353,0.35542,0.030914728409861
Tmem176a,ENSMUSG00000023367,1.2608,0.0201606304348965
Dlx2,ENSMUSG00000023391,-3.36259,2.09047872187867e-07
Gnb3,ENSMUSG00000023439,1.8377,0.300976671467637
Pisd,ENSMUSG00000023452,0.20842,0.510630832863405
Tpi1,ENSMUSG00000023456,0.63508,0.0414227886221722
Rab12,ENSMUSG00000023460,0.36455,0.0332678525262541
Celsr3,ENSMUSG00000023473,-0.46078,0.0299248511331005
Prph,ENSMUSG00000023484,-1.32461,0.418275821144897
Pcbp4,ENSMUSG00000023495,0.45607,0.126178756432667
Cdca3,ENSMUSG00000023505,0.73116,0.394158117737325
C1qtnf12,ENSMUSG00000023571,0.82022,0.42117887253002
Ccndbp1,ENSMUSG00000023572,0.53041,0.0390285430460474
Ogfod2,ENSMUSG00000023707,1.70424,6.59447636864795e-06
Mrps23,ENSMUSG00000023723,0.84444,0.00232333588573029
Rhebl1,ENSMUSG00000023755,0.7342,0.400995775034452
Sfi1,ENSMUSG00000023764,-1.1584,0.037040914734012
Hes7,ENSMUSG00000023781,0.3429,0.863252599227112
Pigx,ENSMUSG00000023791,1.29158,3.69614790127729e-05
Synj2,ENSMUSG00000023805,-1.38489,5.86646705261359e-05
Rsph3b,ENSMUSG00000023806,0.55563,0.0510149747672234
Rps6ka2,ENSMUSG00000023809,0.43935,0.00205952892594741
Agpat4,ENSMUSG00000023827,2.25954,3.99205985046142e-07
Igf2r,ENSMUSG00000023830,-0.12453,0.809697674837237
Acat2,ENSMUSG00000023832,0.24603,0.578235537260554
Lnpep,ENSMUSG00000023845,-0.77872,0.0142082368046406
Chd1,ENSMUSG00000023852,-0.38135,0.191715834293757
Mpc1,ENSMUSG00000023861,0.23799,0.4398121067555
Pde10a,ENSMUSG00000023868,0.51284,0.0762924766066887
1700010I14Rik,ENSMUSG00000023873,0.03553,0.956743770637337
Zfp54,ENSMUSG00000023882,-0.13351,0.877515000987425
Phf10,ENSMUSG00000023883,-0.1195,0.443380429931566
Thbs2,ENSMUSG00000023885,-1.31759,0.0455770374964762
Zfp51,ENSMUSG00000023892,-0.85032,0.0243509491253158
Hcfc1r1,ENSMUSG00000023904,1.09671,7.01506935226556e-06
Tnfrsf12a,ENSMUSG00000023905,2.01993,0.000111114757437613
Pkmyt1,ENSMUSG00000023908,0.80065,0.563675075316896
Paqr4,ENSMUSG00000023909,-1.0886,0.0568091346228768
Flywch2,ENSMUSG00000023911,0.69234,0.153076319876731
Slc25a27,ENSMUSG00000023912,0.12861,0.644258615359928
Pla2g7,ENSMUSG00000023913,-1.9707,8.28172839571899e-09
Tnfrsf21,ENSMUSG00000023915,0.09552,0.866988981871258
Cenpq,ENSMUSG00000023919,-0.30682,0.577984942745233
Mmut,ENSMUSG00000023921,-0.90146,3.01116602694383e-06
Tbc1d5,ENSMUSG00000023923,-0.94265,0.000534637820001882
Satb1,ENSMUSG00000023927,-1.06888,1.32077906075634e-08
Cdc5l,ENSMUSG00000023932,-0.50062,0.0242815685868093
Aars2,ENSMUSG00000023938,0.64468,0.334867228448938
Mrpl14,ENSMUSG00000023939,1.12593,0.000459740814790997
Slc29a1,ENSMUSG00000023942,0.10985,0.912170888902284
Hsp90ab1,ENSMUSG00000023944,0.3575,0.00230556862161921
Slc5a7,ENSMUSG00000023945,-3.94279,0.000328949091577997
Nfkbie,ENSMUSG00000023947,-0.45898,0.578834792387447
Tcte1,ENSMUSG00000023949,-0.11653,0.85100671641142
Vegfa,ENSMUSG00000023951,-0.99567,4.49262510984026e-05
Gtpbp2,ENSMUSG00000023952,0.31325,0.21537739297288
Polh,ENSMUSG00000023953,-0.51963,0.15959155003822
Enpp5,ENSMUSG00000023960,-0.3222,0.284626818573782
Enpp4,ENSMUSG00000023961,0.13925,0.683557752437599
Calcr,ENSMUSG00000023964,-0.35373,0.383485461526233
Fbxl17,ENSMUSG00000023965,0.0019,0.993093364938335
Rsph9,ENSMUSG00000023966,0.77249,0.0610073820783102
Mrps18a,ENSMUSG00000023967,0.91636,0.00027003786418211
Crip3,ENSMUSG00000023968,-1.74038,0.444492476608334
Rrp36,ENSMUSG00000023971,0.60896,0.0876219378558617
Cnpy3,ENSMUSG00000023973,1.11442,5.51655771706376e-07
Ubr2,ENSMUSG00000023977,-0.38336,0.0387739958123468
Taf8,ENSMUSG00000023980,0.13224,0.752869658154594
Guca1a,ENSMUSG00000023982,4.67832,0.0194225975354244
Gm20517,ENSMUSG00000023984,2.82928,0.000381365542816198
Bysl,ENSMUSG00000023988,0.81684,0.00882591572642528
Tfeb,ENSMUSG00000023990,-1.89903,0.0806513844988265
Foxp4,ENSMUSG00000023991,0.05255,0.917460347862083
Trem2,ENSMUSG00000023992,-2.65188,0.0417435056064589
Nfya,ENSMUSG00000023994,-0.88188,7.82991567118741e-05
Brd4,ENSMUSG00000024002,0.31954,0.107322606872706
Stk38,ENSMUSG00000024006,-1.65392,5.215190292378e-07
Ppil1,ENSMUSG00000024007,0.94914,0.00132578227809919
Cpne5,ENSMUSG00000024008,-0.9989,0.0625158336897097
Pi16,ENSMUSG00000024011,1.978,8.34354317190645e-07
Mtch1,ENSMUSG00000024012,1.15227,1.786428898047e-07
Fgd2,ENSMUSG00000024013,0.79127,1
Pim1,ENSMUSG00000024014,0.61526,0.345856579449808
Ccdc167,ENSMUSG00000024018,0.30324,0.271427558307033
Cmtr1,ENSMUSG00000024019,0.11116,0.631058897031849
Glo1,ENSMUSG00000024026,0.42647,0.0351239713713571
Glp1r,ENSMUSG00000024027,1.05851,0.11980469256421
Abcg1,ENSMUSG00000024030,-0.47305,0.0466021337316651
Rsph1,ENSMUSG00000024033,0.47242,0.252281725555178
Slc37a1,ENSMUSG00000024036,1.32326,0.000151026666105794
Wdr4,ENSMUSG00000024037,0.27071,0.275316011192325
Ndufv3,ENSMUSG00000024038,1.39705,8.85823071520651e-08
Cbs,ENSMUSG00000024039,-2.97565,0.000974314056546938
Sik1,ENSMUSG00000024042,0.35275,0.401707670517667
Epb41l3,ENSMUSG00000024044,-0.25817,0.120515078312907
Akap8,ENSMUSG00000024045,-0.4542,0.139836475849291
Myl12a,ENSMUSG00000024048,0.34356,0.573473268039061
Wiz,ENSMUSG00000024050,-0.11789,0.652003029739224
Lpin2,ENSMUSG00000024052,0.10655,0.569235957619801
Smchd1,ENSMUSG00000024054,-0.52525,0.105084556087294
Cyp4f13,ENSMUSG00000024055,-0.92761,0.484893631570516
Clip4,ENSMUSG00000024059,0.34708,0.0176764601335239
