gene,ensembl_gene_id,log2FoldChange,padj
Gfra4,ENSMUSG00000027316,0.80547,1.05854494121914e-10
Sox1,ENSMUSG00000096014,-1.10528,1.05856860374276e-10
Nell2,ENSMUSG00000022454,0.66122,1.08276334608343e-10
Pou3f3,ENSMUSG00000045515,-1.26571,1.11840201611831e-10
Tulp4,ENSMUSG00000034377,-0.53868,1.1303306528161e-10
Zfhx3,ENSMUSG00000038872,-0.60453,1.1303306528161e-10
Mier1,ENSMUSG00000028522,-0.96861,1.13707090458795e-10
Prkab1,ENSMUSG00000029513,-1.82573,1.14769835770131e-10
Cnn3,ENSMUSG00000053931,-1.25571,1.14802110000024e-10
Kctd13,ENSMUSG00000030685,0.77303,1.16647609417559e-10
Dact1,ENSMUSG00000044548,1.26736,1.16671930874473e-10
Susd2,ENSMUSG00000006342,0.88311,1.19423312807555e-10
Pigt,ENSMUSG00000017721,0.72865,1.2201525386385e-10
Cmip,ENSMUSG00000034390,0.41172,1.27456879803132e-10
Eif3f,ENSMUSG00000031029,0.67602,1.3137012629627e-10
Zmym6,ENSMUSG00000042408,-1.02715,1.31705526556932e-10
Rbx1,ENSMUSG00000022400,0.55367,1.34508652907026e-10
P3h4,ENSMUSG00000006931,1.37237,1.40505328011198e-10
Ash1l,ENSMUSG00000028053,-0.51733,1.44458866832446e-10
Irf2bpl,ENSMUSG00000034168,1.11903,1.45382485966013e-10
Kctd9,ENSMUSG00000034327,-0.98338,1.45433608817233e-10
Pdzd4,ENSMUSG00000002006,0.60694,1.52357522154257e-10
Mr1,ENSMUSG00000026471,-1.98802,1.54236239820356e-10
Camsap2,ENSMUSG00000041570,0.46215,1.57290537357347e-10
Thoc2,ENSMUSG00000037475,-0.83931,1.61117667028244e-10
Pak6,ENSMUSG00000074923,0.94152,1.61859667331732e-10
Rnf11,ENSMUSG00000028557,0.51738,1.6294869674077e-10
Akt3,ENSMUSG00000019699,-0.52723,1.63647114064303e-10
Bmyc,ENSMUSG00000049086,0.65385,1.64346256532219e-10
Tubb2a,ENSMUSG00000058672,0.52165,1.64358894136449e-10
Ifitm3,ENSMUSG00000025492,-1.9252,1.65854821688706e-10
Tnnt1,ENSMUSG00000064179,-2.28947,1.66822055516595e-10
Tcp11l1,ENSMUSG00000027175,-0.70936,1.67804732999714e-10
Pip5k1c,ENSMUSG00000034902,0.58452,1.68090372625047e-10
Fam20a,ENSMUSG00000020614,-1.90637,1.6986690647518e-10
Pigs,ENSMUSG00000041958,0.78592,1.70480867112099e-10
Gpam,ENSMUSG00000024978,-1.82578,1.74645540008818e-10
Hsd17b7,ENSMUSG00000026675,-1.32478,1.75429704485798e-10
Tln2,ENSMUSG00000052698,-0.77011,1.78850725462028e-10
Sorcs2,ENSMUSG00000029093,-1.00312,1.82394880010089e-10
Inka2,ENSMUSG00000048458,-1.8684,1.84876117377783e-10
Smc5,ENSMUSG00000024943,-1.21432,1.8753422814973e-10
Sspn,ENSMUSG00000030255,-1.79031,1.9004429484838e-10
Chd8,ENSMUSG00000053754,-0.62438,1.91044674415032e-10
Vsir,ENSMUSG00000020101,-2.50288,1.91068089439912e-10
Ensa,ENSMUSG00000038619,0.44812,1.93071465510267e-10
Naa60,ENSMUSG00000005982,0.69037,1.93386231408146e-10
Ssr1,ENSMUSG00000021427,0.53634,1.94168249755395e-10
H3f3b,ENSMUSG00000016559,0.5716,1.94558128295909e-10
Hbp1,ENSMUSG00000002996,-0.9864,1.96101144199674e-10
Mga,ENSMUSG00000033943,-0.67412,1.96661210837156e-10
Map1b,ENSMUSG00000052727,-0.44843,1.98749447807753e-10
Sox21,ENSMUSG00000061517,-2.57799,2.05254249537038e-10
Necap2,ENSMUSG00000028923,-1.83873,2.05944172825411e-10
Arpc4,ENSMUSG00000079426,0.58355,2.14321214977909e-10
Qdpr,ENSMUSG00000015806,-0.57392,2.15337005649139e-10
Vtn,ENSMUSG00000017344,-2.23734,2.16883410343629e-10
Ap2m1,ENSMUSG00000022841,0.52525,2.20626557384988e-10
2310022B05Rik,ENSMUSG00000031983,-2.02352,2.21943424968615e-10
Atxn3,ENSMUSG00000021189,-1.09009,2.2242059517838e-10
Vamp8,ENSMUSG00000050732,-2.3076,2.24845443271704e-10
Sub1,ENSMUSG00000022205,0.46403,2.29262519441749e-10
Smpd1,ENSMUSG00000037049,0.65464,2.32569054800803e-10
Ttll7,ENSMUSG00000036745,-0.52126,2.34057315774919e-10
Nin,ENSMUSG00000021068,-1.12565,2.34808492435235e-10
Cttnbp2nl,ENSMUSG00000062127,-0.96875,2.3622912458574e-10
Unc13b,ENSMUSG00000028456,-1.27433,2.40843485391944e-10
Rnase4,ENSMUSG00000021876,-2.50168,2.44838651068321e-10
Vamp3,ENSMUSG00000028955,-1.20096,2.45638539266885e-10
Nptn,ENSMUSG00000032336,0.60336,2.48596776341029e-10
Cpeb2,ENSMUSG00000039782,-0.65695,2.61928198706712e-10
Zfp609,ENSMUSG00000040524,-0.63673,2.64450766315239e-10
Sgk1,ENSMUSG00000019970,-1.1952,2.65257708837974e-10
Tmem178,ENSMUSG00000024245,1.33069,2.73892222785169e-10
Polr2e,ENSMUSG00000004667,0.9024,2.89084951631202e-10
Txn2,ENSMUSG00000005354,0.76201,2.97494628335686e-10
Tspan9,ENSMUSG00000030352,-1.29996,2.97494628335686e-10
Sorl1,ENSMUSG00000049313,-0.64344,2.97934049903068e-10
Sgk3,ENSMUSG00000025915,-2.42107,2.98314706140485e-10
Rps2,ENSMUSG00000044533,0.43631,2.98660295134714e-10
Msi2,ENSMUSG00000069769,-0.53823,2.99140999845063e-10
Ddit4,ENSMUSG00000020108,-1.07244,2.99542738514984e-10
Fgd4,ENSMUSG00000022788,-0.79103,3.03708167507537e-10
Zfp641,ENSMUSG00000022987,-1.26475,3.04421511176825e-10
Agl,ENSMUSG00000033400,-0.73444,3.10182681078521e-10
Lynx1,ENSMUSG00000022594,0.48571,3.11889094252722e-10
Surf4,ENSMUSG00000014867,0.88434,3.20362137673163e-10
Sdr39u1,ENSMUSG00000022223,0.74148,3.20744712558572e-10
Ociad1,ENSMUSG00000029152,0.45181,3.23884031589511e-10
Zbtb7a,ENSMUSG00000035011,-0.51257,3.23884031589511e-10
Rab1b,ENSMUSG00000024870,0.66673,3.25984796527001e-10
Asna1,ENSMUSG00000052456,0.58072,3.25984796527001e-10
Isca2,ENSMUSG00000021241,0.66262,3.33134739686521e-10
Clta,ENSMUSG00000028478,0.56941,3.33134739686521e-10
Ndufb3,ENSMUSG00000026032,0.61211,3.3557837274267e-10
Trim59,ENSMUSG00000034317,-2.18441,3.35821956166963e-10
Zfhx4,ENSMUSG00000025255,-0.77881,3.3738102333358e-10
Dock1,ENSMUSG00000058325,-1.84512,3.38152375000826e-10
Park7,ENSMUSG00000028964,0.6786,3.39691845609804e-10
Rps27rt,ENSMUSG00000050621,1.21859,3.41148444393613e-10
Arfgap2,ENSMUSG00000027255,1.09809,3.602867091068e-10
Gpr173,ENSMUSG00000056679,0.87579,3.60932497841993e-10
Kcnn3,ENSMUSG00000000794,-0.69454,3.62462608197358e-10
Slc25a37,ENSMUSG00000034248,-0.9841,3.62807255896023e-10
Rhov,ENSMUSG00000034226,1.05387,3.63294910798595e-10
Cfp,ENSMUSG00000001128,-4.42279,3.7277044230953e-10
Snrpg,ENSMUSG00000057278,0.85048,3.7672931100178e-10
Pdia6,ENSMUSG00000020571,0.85943,3.81169388777017e-10
Ppp1r9a,ENSMUSG00000032827,-0.47496,3.91634133512402e-10
Adgre5,ENSMUSG00000002885,-2.48145,4.0049073887418e-10
Ubxn7,ENSMUSG00000053774,-0.65937,4.0114691309614e-10
Pop5,ENSMUSG00000060152,0.83054,4.21126114747247e-10
Grik5,ENSMUSG00000003378,0.70781,4.24987993889409e-10
Lsm7,ENSMUSG00000035215,0.78791,4.33890510979027e-10
Reep1,ENSMUSG00000052852,0.54119,4.3776334364815e-10
Phc1,ENSMUSG00000040669,-0.73864,4.39638483498624e-10
Lhfp,ENSMUSG00000048332,-2.03623,4.41347313064423e-10
Pomgnt2,ENSMUSG00000066235,0.76215,4.4322024225516e-10
Lhfpl4,ENSMUSG00000042873,0.5788,4.52616199979423e-10
Chmp1a,ENSMUSG00000000743,0.64878,4.6794301428466e-10
Yes1,ENSMUSG00000014932,-1.73275,4.6794301428466e-10
Cd9,ENSMUSG00000030342,-2.41134,4.77025462588457e-10
Tbp,ENSMUSG00000014767,-0.88568,4.83654822919684e-10
Copz1,ENSMUSG00000060992,0.69088,4.83889734633512e-10
Thbd,ENSMUSG00000074743,-2.91632,4.92441850383681e-10
Psmb1,ENSMUSG00000014769,0.70403,5.00925315521726e-10
Mrps25,ENSMUSG00000014551,-0.77956,5.04560028251321e-10
Clcn5,ENSMUSG00000004317,0.62143,5.07793842353649e-10
Fam219a,ENSMUSG00000028439,0.56537,5.14557076824755e-10
Mrpl53,ENSMUSG00000030037,0.9521,5.14557076824755e-10
Tmem147,ENSMUSG00000006315,0.90238,5.29339522036267e-10
Rest,ENSMUSG00000029249,-1.73635,5.33578516534413e-10
Notch2,ENSMUSG00000027878,-1.98967,5.33751686957544e-10
Rora,ENSMUSG00000032238,-1.61777,5.34079325250889e-10
Ubr5,ENSMUSG00000037487,-0.56543,5.38070295490729e-10
Nomo1,ENSMUSG00000030835,0.61375,5.39647873969279e-10
BC028528,ENSMUSG00000038543,-3.76561,5.4656315201192e-10
Gjb2,ENSMUSG00000046352,-2.6896,5.56420195159567e-10
Agrn,ENSMUSG00000041936,-0.86852,5.58021268058321e-10
Timm17a,ENSMUSG00000062580,0.46726,5.60049947340471e-10
Adamts10,ENSMUSG00000024299,-2.2861,5.78159498777012e-10
Ctso,ENSMUSG00000028015,-1.42996,5.925561600182e-10
Tex9,ENSMUSG00000090626,-0.99667,5.94981891025284e-10
Nsa2,ENSMUSG00000060739,0.67244,5.97156618391321e-10
Mettl7a1,ENSMUSG00000054619,-0.81855,5.99252581914214e-10
Apln,ENSMUSG00000037010,-1.78765,6.15399914780633e-10
Dock4,ENSMUSG00000035954,-0.7623,6.27033099293504e-10
Sgk2,ENSMUSG00000017868,-3.10168,6.28310012022726e-10
Pnoc,ENSMUSG00000045731,1.118,6.38989624788988e-10
Sdc4,ENSMUSG00000017009,-2.91677,6.50371722569996e-10
Rnf157,ENSMUSG00000052949,0.4551,6.52290025866406e-10
Arpp21,ENSMUSG00000032503,-1.03797,6.70170522209566e-10
Mapk8,ENSMUSG00000021936,-0.63945,6.70858896738204e-10
Smarca1,ENSMUSG00000031099,-0.78917,6.70858896738204e-10
Ndufv3,ENSMUSG00000024038,0.75487,6.75517532824125e-10
Farp1,ENSMUSG00000025555,-0.96753,6.78290620407864e-10
Mrpl14,ENSMUSG00000023939,1.22066,6.84643181172588e-10
Anks1b,ENSMUSG00000058589,-0.46728,6.93569749484678e-10
Unc13a,ENSMUSG00000034799,-0.6346,7.07231608351084e-10
Stard4,ENSMUSG00000024378,-0.71534,7.10398564525592e-10
Cox6a2,ENSMUSG00000030785,1.43652,7.10398564525592e-10
Fgf1,ENSMUSG00000036585,-0.64277,7.1238810201391e-10
Znrd2,ENSMUSG00000079478,1.09996,7.13941183363788e-10
Ndp,ENSMUSG00000040138,-2.36439,7.35821450453835e-10
Rasl11b,ENSMUSG00000049907,-1.42185,7.35821450453835e-10
Prpf38b,ENSMUSG00000027881,-0.85746,7.45321179743071e-10
Rpl28,ENSMUSG00000030432,0.5474,7.66091423899265e-10
Cyp2j6,ENSMUSG00000052914,-1.96659,7.67493142700336e-10
Izumo4,ENSMUSG00000055862,1.1628,7.68338468689223e-10
Qpct,ENSMUSG00000024084,1.19107,7.7442573782592e-10
Arl5c,ENSMUSG00000038352,-3.06521,7.89119677920879e-10
Rgma,ENSMUSG00000070509,-0.7335,7.89265093907007e-10
Klhl4,ENSMUSG00000025597,-1.24418,7.95725562307726e-10
Tnni1,ENSMUSG00000026418,-2.47559,7.96467343849434e-10
B3galt2,ENSMUSG00000033849,-0.98539,7.96467343849434e-10
Yap1,ENSMUSG00000053110,-2.81804,7.98731998637003e-10
Dpy30,ENSMUSG00000024067,0.79378,8.02913271952643e-10
Kndc1,ENSMUSG00000066129,-0.72794,8.09202817123043e-10
Adap2,ENSMUSG00000020709,-3.13523,8.10860454627802e-10
Tnnt2,ENSMUSG00000026414,1.46094,8.53779609708006e-10
Esyt3,ENSMUSG00000037681,1.39443,8.58033218649495e-10
Kif1c,ENSMUSG00000020821,-2.02418,8.64518057556889e-10
Ngb,ENSMUSG00000021032,0.74171,8.64557425902446e-10
Rbis,ENSMUSG00000078784,0.90557,8.78576123799691e-10
Faap20,ENSMUSG00000073684,0.91736,8.84042393727278e-10
Vegfa,ENSMUSG00000023951,-0.68983,8.99358118073759e-10
Ankef1,ENSMUSG00000074771,-2.2035,9.01430184066701e-10
Nde1,ENSMUSG00000022678,-2.60675,9.12744867442248e-10
H2az1,ENSMUSG00000037894,0.47664,9.27574781372163e-10
Mrpl34,ENSMUSG00000034880,0.84373,9.43440708644447e-10
Flna,ENSMUSG00000031328,-1.42312,9.44296348700406e-10
Tmem98,ENSMUSG00000035413,-2.15464,9.47294424299404e-10
Abat,ENSMUSG00000057880,-0.43719,9.52972512240938e-10
Smim18,ENSMUSG00000094500,1.03924,9.60614722030533e-10
Rhobtb3,ENSMUSG00000021589,-1.33531,9.82214709216715e-10
Emb,ENSMUSG00000021728,0.85612,9.84788716066163e-10
Tmtc4,ENSMUSG00000041594,0.92695,9.97902024944192e-10
Aig1,ENSMUSG00000019806,0.80347,9.98355613347261e-10
Ak3,ENSMUSG00000024782,-0.86111,1.00515796916892e-09
Ppp2r3a,ENSMUSG00000043154,-0.74313,1.06312928802789e-09
Hypk,ENSMUSG00000027245,0.75184,1.06323491829743e-09
Abcc5,ENSMUSG00000022822,-0.81558,1.16718362933949e-09
Adam17,ENSMUSG00000052593,-1.72278,1.17190747585341e-09
Tmem144,ENSMUSG00000027956,-1.96523,1.17949669978095e-09
Ywhag,ENSMUSG00000051391,0.39064,1.20492385394763e-09
Btbd2,ENSMUSG00000003344,0.62844,1.22572045340838e-09
Mrps21,ENSMUSG00000054312,0.81538,1.22765283925491e-09
Kdm7a,ENSMUSG00000042599,-0.96741,1.26175237198726e-09
Psmb2,ENSMUSG00000028837,0.57233,1.28451665329425e-09
Fbxl16,ENSMUSG00000025738,0.597,1.28515988669023e-09
Arpc5,ENSMUSG00000008475,0.59736,1.31306685419335e-09
Meaf6,ENSMUSG00000028863,0.48737,1.31699787105324e-09
Plekha1,ENSMUSG00000040268,-0.55257,1.33203273018785e-09
Cops7a,ENSMUSG00000030127,0.55323,1.39539283343785e-09
Abca2,ENSMUSG00000026944,-0.51183,1.40521566753805e-09
Rab2a,ENSMUSG00000047187,0.46163,1.40521566753805e-09
Spon1,ENSMUSG00000038156,-0.74502,1.4130983475055e-09
Timm13,ENSMUSG00000020219,0.94867,1.47129674333696e-09
Rplp0,ENSMUSG00000067274,0.60569,1.47527001822534e-09
Hprt,ENSMUSG00000025630,0.54274,1.48243814367107e-09
Il1rap,ENSMUSG00000022514,-1.45006,1.50322633462396e-09
Hras,ENSMUSG00000025499,0.7792,1.50657995479481e-09
Tab2,ENSMUSG00000015755,-0.62241,1.51456392008943e-09
Cdhr1,ENSMUSG00000021803,1.81102,1.51956424188428e-09
Acd,ENSMUSG00000038000,0.99241,1.54655397621341e-09
Maob,ENSMUSG00000040147,-1.11125,1.55042257799196e-09
Rps6ka3,ENSMUSG00000031309,-0.79551,1.58407895437195e-09
Ids,ENSMUSG00000035847,-0.43959,1.58516480268541e-09
Erh,ENSMUSG00000021131,0.77641,1.64996197422326e-09
Cuta,ENSMUSG00000024194,0.68648,1.65024386713306e-09
Atox1,ENSMUSG00000018585,0.84025,1.65569740555211e-09
Cd83,ENSMUSG00000015396,0.66561,1.66665186050794e-09
Dtd1,ENSMUSG00000027430,0.46213,1.70950643724698e-09
Adgrv1,ENSMUSG00000069170,-2.12823,1.74863216758784e-09
Gtf2a1,ENSMUSG00000020962,-0.6445,1.74956139854332e-09
Cul3,ENSMUSG00000004364,0.42914,1.76298730232325e-09
Dlg4,ENSMUSG00000020886,0.49543,1.79061560088915e-09
Srm,ENSMUSG00000006442,0.80631,1.80972600391842e-09
Denn2b,ENSMUSG00000031024,-1.38687,1.82710907528418e-09
Mterf1a,ENSMUSG00000040429,-2.08878,1.84924326656407e-09
Ece1,ENSMUSG00000057530,0.67415,1.85024910576241e-09
Galnt16,ENSMUSG00000021130,0.53742,1.85116814168555e-09
Epb41l5,ENSMUSG00000026383,-1.19909,1.85119342608062e-09
Sdhaf4,ENSMUSG00000026154,1.1277,1.85424702738358e-09
Smox,ENSMUSG00000027333,-1.22823,1.86085284042428e-09
Foxn2,ENSMUSG00000034998,-1.28446,1.90138000129709e-09
Syndig1l,ENSMUSG00000071234,1.29138,1.95224628340515e-09
Apoc1,ENSMUSG00000040564,-2.54831,1.95788541041126e-09
Vav3,ENSMUSG00000033721,-2.03637,1.96023742053867e-09
Dot1l,ENSMUSG00000061589,-1.0922,1.9716078091707e-09
Rskr,ENSMUSG00000037593,-3.11264,1.98847166673081e-09
Nav3,ENSMUSG00000020181,-0.80481,1.99549498552053e-09
Klf12,ENSMUSG00000072294,-0.96968,2.01835332276256e-09
Txndc5,ENSMUSG00000038991,0.98051,2.04194060204623e-09
Adar,ENSMUSG00000027951,0.76196,2.0514163899721e-09
Gnai2,ENSMUSG00000032562,0.50174,2.0514163899721e-09
Hpca,ENSMUSG00000028785,0.55954,2.10487988841862e-09
Supt20,ENSMUSG00000027751,-0.78724,2.15656380027257e-09
Entpd6,ENSMUSG00000033068,0.78029,2.24252558106758e-09
Cdadc1,ENSMUSG00000021982,0.8154,2.27902031588871e-09
Uchl1,ENSMUSG00000029223,0.56288,2.28506303241514e-09
Mpnd,ENSMUSG00000003199,0.80612,2.2884386118562e-09
Nrgn,ENSMUSG00000053310,0.77745,2.3235403988512e-09
Fkbp3,ENSMUSG00000020949,0.53846,2.34645240591245e-09
Eaf1,ENSMUSG00000021890,1.03899,2.34645240591245e-09
Ulk4,ENSMUSG00000040936,-1.87768,2.34645240591245e-09
Tmem125,ENSMUSG00000050854,-2.34676,2.34645240591245e-09
Fcgr2b,ENSMUSG00000026656,-4.45389,2.38786803736809e-09
Rpn2,ENSMUSG00000027642,0.60961,2.43419591603201e-09
Nicn1,ENSMUSG00000032606,0.55957,2.45842537417638e-09
Pcbp3,ENSMUSG00000001120,0.75891,2.4778165221569e-09
Fkbp11,ENSMUSG00000003355,2.29299,2.4778165221569e-09
Dhtkd1,ENSMUSG00000025815,-1.87199,2.50370659106262e-09
Map3k2,ENSMUSG00000024383,-0.73491,2.50756824650798e-09
Gramd1a,ENSMUSG00000001248,-0.89855,2.50798571500389e-09
B4galnt1,ENSMUSG00000006731,0.70333,2.51251540384339e-09
Upp2,ENSMUSG00000026839,-0.82593,2.51251540384339e-09
Fam13b,ENSMUSG00000036501,0.56672,2.52063888462352e-09
Syt4,ENSMUSG00000024261,0.42852,2.53743348492972e-09
Tspoap1,ENSMUSG00000034156,-0.66953,2.5397940609881e-09
Foxd2,ENSMUSG00000055210,2.73347,2.54652255234574e-09
Hectd4,ENSMUSG00000042744,-0.55444,2.58685964802444e-09
Ankrd34a,ENSMUSG00000049097,0.61188,2.66257658935957e-09
Tubg2,ENSMUSG00000045007,0.74441,2.66917164186542e-09
Scg5,ENSMUSG00000023236,0.52952,2.68703752054024e-09
Shprh,ENSMUSG00000090112,-0.87126,2.72476504601235e-09
En1,ENSMUSG00000058665,-2.47687,2.72783433860409e-09
Uggt2,ENSMUSG00000042104,-0.89895,2.81612422253687e-09
Lpcat4,ENSMUSG00000027134,0.74837,2.83876471443884e-09
Cdc42ep1,ENSMUSG00000049521,-1.66391,2.88184860393871e-09
Rsph9,ENSMUSG00000023966,1.09506,2.95857487153972e-09
Cep295,ENSMUSG00000046111,-1.30556,3.01733360526785e-09
Ost4,ENSMUSG00000038803,0.57367,3.03227412769805e-09
Pde8a,ENSMUSG00000025584,-1.9655,3.07691155745365e-09
Rsph10b,ENSMUSG00000075569,-4.20557,3.09644893773411e-09
C4b,ENSMUSG00000073418,-2.77231,3.09729460668023e-09
Plin3,ENSMUSG00000024197,-2.76984,3.14578453383339e-09
Tmed2,ENSMUSG00000029390,0.51462,3.21318497568297e-09
Cacul1,ENSMUSG00000033417,0.53613,3.21875331845787e-09
Mboat1,ENSMUSG00000038732,-3.57151,3.23952516026455e-09
Pip5k1b,ENSMUSG00000024867,1.07868,3.26324721785792e-09
Caskin2,ENSMUSG00000034471,-2.12832,3.33470130975736e-09
Agfg1,ENSMUSG00000026159,-0.656,3.33507568519913e-09
Uqcc2,ENSMUSG00000024208,0.83177,3.44839869440994e-09
Smc3,ENSMUSG00000024974,-0.54703,3.47890240101468e-09
Ppp1r37,ENSMUSG00000051403,0.94834,3.54671039488738e-09
Tmem30a,ENSMUSG00000032328,0.58412,3.57071777491313e-09
Pitpnb,ENSMUSG00000050017,-0.69627,3.57071777491313e-09
Ctbp1,ENSMUSG00000037373,0.63245,3.62245317002473e-09
Golt1b,ENSMUSG00000030245,0.69015,3.65155148853995e-09
Pxn,ENSMUSG00000029528,-1.38892,3.69517417617301e-09
Dock9,ENSMUSG00000025558,-0.63384,3.74899353946867e-09
Usp27x,ENSMUSG00000046269,0.72066,3.81317473025756e-09
Gpx4,ENSMUSG00000075706,0.51075,3.82215874576288e-09
H4c4,ENSMUSG00000061482,0.84342,3.97934678500979e-09
Nadk2,ENSMUSG00000022253,-1.15165,3.99236087319753e-09
Arhgdig,ENSMUSG00000073433,0.95006,4.01106608854458e-09
Pik3c2a,ENSMUSG00000030660,-0.85229,4.01698278695856e-09
Ybx3,ENSMUSG00000030189,-1.25923,4.05064095817167e-09
Dmtn,ENSMUSG00000022099,0.59184,4.07494618397209e-09
Coprs,ENSMUSG00000031458,0.79058,4.09149695765093e-09
Pak1,ENSMUSG00000030774,0.42861,4.09443677496234e-09
Eif4g2,ENSMUSG00000005610,0.35402,4.12454163718408e-09
Enpp6,ENSMUSG00000038173,-2.23179,4.13664093174985e-09
Lamtor2,ENSMUSG00000028062,0.70327,4.16404023708514e-09
Utrn,ENSMUSG00000019820,-0.72207,4.20447406092926e-09
Prrc2c,ENSMUSG00000040225,-0.41357,4.20447406092926e-09
Ern1,ENSMUSG00000020715,1.0826,4.2567934641842e-09
Myo1d,ENSMUSG00000035441,-1.27819,4.26480854941161e-09
Fn1,ENSMUSG00000026193,-1.95493,4.27963465407759e-09
Igfbp5,ENSMUSG00000026185,-0.72529,4.29607735259203e-09
Tusc2,ENSMUSG00000010054,0.71994,4.31962388837398e-09
Vamp4,ENSMUSG00000026696,0.49354,4.39947332181634e-09
Chrna6,ENSMUSG00000031491,-2.55855,4.4275005127048e-09
Cited1,ENSMUSG00000051159,1.42452,4.45540186596229e-09
Rraga,ENSMUSG00000070934,0.67692,4.45540186596229e-09
Ccser2,ENSMUSG00000058690,-0.52898,4.46235199399159e-09
Slc25a23,ENSMUSG00000046329,-0.46947,4.46709470740216e-09
Pnck,ENSMUSG00000002012,0.66515,4.51512363720109e-09
Chdh,ENSMUSG00000015970,-2.64945,4.74047389716996e-09
Far1,ENSMUSG00000030759,-0.61713,4.78944424115595e-09
Marchf4,ENSMUSG00000039372,0.69078,4.79625589763493e-09
0610012G03Rik,ENSMUSG00000107002,0.91327,4.8215776018033e-09
Camta2,ENSMUSG00000040712,0.47255,4.8832113155861e-09
Kank1,ENSMUSG00000032702,-2.05864,5.11942862218735e-09
Eif3e,ENSMUSG00000022336,0.5358,5.16031137857782e-09
AW549877,ENSMUSG00000041935,-0.68382,5.22452715479955e-09
Gm2000,ENSMUSG00000078193,1.51679,5.28398022036221e-09
Efhd2,ENSMUSG00000040659,0.50549,5.3095565620571e-09
Lair1,ENSMUSG00000055541,-2.29436,5.32996350176314e-09
Diaph2,ENSMUSG00000034480,-0.91735,5.38831647625713e-09
Tmem132a,ENSMUSG00000024736,1.1216,5.41664320931786e-09
Cux2,ENSMUSG00000042589,-0.76104,5.43007293336466e-09
Plekhg3,ENSMUSG00000052609,-1.46142,5.43368115865002e-09
Slc22a8,ENSMUSG00000063796,-2.29995,5.61084078716259e-09
Mgst1,ENSMUSG00000008540,-2.53885,5.6213326256263e-09
Marchf7,ENSMUSG00000026977,-1.09961,5.63232146344572e-09
Arl6ip4,ENSMUSG00000029404,0.76466,5.63232146344572e-09
Eif1b,ENSMUSG00000006941,0.75633,5.69608049726097e-09
Ptgds,ENSMUSG00000015090,-2.53705,5.74356018500334e-09
Alms1,ENSMUSG00000063810,-1.31934,5.76186063767912e-09
Dctn1,ENSMUSG00000031865,0.65671,5.81978005704318e-09
Srprb,ENSMUSG00000032553,0.7932,5.81978005704318e-09
Lims1,ENSMUSG00000019920,-0.92814,5.85571274373174e-09
Actr1b,ENSMUSG00000037351,0.38241,5.91848647226207e-09
Adam15,ENSMUSG00000028041,0.6108,5.92551863273372e-09
Ramp1,ENSMUSG00000034353,-1.5711,5.92605727294489e-09
Ahctf1,ENSMUSG00000026491,-0.78998,5.94897504205384e-09
Reep5,ENSMUSG00000005873,0.34341,6.17139370459511e-09
Appbp2,ENSMUSG00000018481,-0.45171,6.22202713794556e-09
Lonrf2,ENSMUSG00000048814,0.37948,6.22202713794556e-09
Strada,ENSMUSG00000069631,-1.52503,6.3965379635305e-09
Amigo1,ENSMUSG00000050947,0.56075,6.48316547569753e-09
Fabp3,ENSMUSG00000028773,0.69837,6.68942849805829e-09
Necap1,ENSMUSG00000030327,0.45217,6.68942849805829e-09
Mob1a,ENSMUSG00000043131,-1.15217,6.76862398622837e-09
Iws1,ENSMUSG00000024384,-0.68995,6.77924127093653e-09
Prickle2,ENSMUSG00000030020,-0.70395,6.8570897778142e-09
Kank2,ENSMUSG00000032194,-1.72492,6.88643348679002e-09
Slc38a6,ENSMUSG00000044712,-2.02838,6.91682832274307e-09
Cisd3,ENSMUSG00000078695,1.03123,6.96905319468706e-09
Zfp628,ENSMUSG00000074406,1.26816,7.01384031465232e-09
Fam126a,ENSMUSG00000028995,-1.03905,7.08123426101199e-09
Mapre3,ENSMUSG00000029166,0.42075,7.09933536256493e-09
Slc24a2,ENSMUSG00000037996,-0.72143,7.11211688305271e-09
Ppp2r5b,ENSMUSG00000024777,0.72086,7.15380512346845e-09
Rad9b,ENSMUSG00000038569,-1.24156,7.23512290283282e-09
Mical3,ENSMUSG00000051586,-0.89229,7.39076147966722e-09
Ttc3,ENSMUSG00000040785,0.37304,7.70203051274088e-09
Rfk,ENSMUSG00000024712,0.62119,7.76319772000657e-09
Ppp6r3,ENSMUSG00000024908,-0.66734,7.84130113114016e-09
Lrfn1,ENSMUSG00000030600,0.95759,7.88945015762303e-09
Cd82,ENSMUSG00000027215,-2.02684,8.07112285747016e-09
Dbnl,ENSMUSG00000020476,0.65359,8.10314125356761e-09
Lsm12,ENSMUSG00000020922,0.64619,8.19734430609904e-09
P2rx7,ENSMUSG00000029468,-2.92422,8.289885113645e-09
Bcas2,ENSMUSG00000005687,0.69618,8.37500653946602e-09
M6pr,ENSMUSG00000007458,0.57578,8.39896275484313e-09
Prdm5,ENSMUSG00000029913,-2.37091,8.43340592479576e-09
Magee1,ENSMUSG00000031227,0.57167,8.58943352421996e-09
Lhfpl5,ENSMUSG00000062252,1.17054,8.83272674838283e-09
Gli1,ENSMUSG00000025407,-2.85139,8.91062065315894e-09
Skp1a,ENSMUSG00000036309,0.4666,8.94699921123069e-09
Tmod3,ENSMUSG00000058587,-1.28258,9.02356112914662e-09
Kat6a,ENSMUSG00000031540,-0.50386,9.06957473376065e-09
Ier3ip1,ENSMUSG00000090000,0.77046,9.09473705205093e-09
