gene,ensembl_gene_id,log2FoldChange,padj
Wnt7a,ENSMUSG00000030093,-2.9054,0.0350111
Xpc,ENSMUSG00000030094,0.4247,0.228024
Tmem43,ENSMUSG00000030095,0.34791,0.1369485
Slc6a6,ENSMUSG00000030096,0.06517,0.6995903
Grip2,ENSMUSG00000030098,-0.49782,0.4215502
Sumf1,ENSMUSG00000030101,1.36807,0
Itpr1,ENSMUSG00000030102,-0.47387,0.00176
Bhlhe40,ENSMUSG00000030103,1.12545,0
Edem1,ENSMUSG00000030104,-0.49929,0.006462
Arl8b,ENSMUSG00000030105,-0.07971,0.5859923
Usp18,ENSMUSG00000030107,1.44403,1
Slc6a13,ENSMUSG00000030108,-2.55845,0.3266076
Slc6a12,ENSMUSG00000030109,-2.76178,0.1880131
Ret,ENSMUSG00000030110,-1.83092,0.0000024
A2m,ENSMUSG00000030111,0.68155,0.0223527
Klrg1,ENSMUSG00000030114,0.58889,0.5989407
Mfap5,ENSMUSG00000030116,0.88614,1
Gdf3,ENSMUSG00000030117,-1.47412,1
Mlf2,ENSMUSG00000030120,0.82019,0.0000009
Ptms,ENSMUSG00000030122,0.61945,0.0000345
Plxnd1,ENSMUSG00000030123,-0.79259,0.2704794
Lag3,ENSMUSG00000030124,-0.23277,0.911715
Lrrc23,ENSMUSG00000030125,-1.48053,0.0294342
Tmcc1,ENSMUSG00000030126,-0.31887,0.001074
Cops7a,ENSMUSG00000030127,0.3936,0.0003426
Mug2,ENSMUSG00000030131,-0.70785,1
Rasgef1a,ENSMUSG00000030134,-0.19297,0.359427
Tuba8,ENSMUSG00000030137,1.28197,0.001594
Bms1,ENSMUSG00000030138,-0.4301,0.0944641
Clec4e,ENSMUSG00000030142,-0.54043,1
Zfp248,ENSMUSG00000030145,-0.19004,0.4667329
Clec4b1,ENSMUSG00000030147,-0.54043,1
Clec4a2,ENSMUSG00000030148,-0.84713,0.691532
Klrk1,ENSMUSG00000030149,-0.58807,1
Klrb1f,ENSMUSG00000030154,-4.95455,0.2951089
Clec2e,ENSMUSG00000030155,6.25505,0.0301267
Cd69,ENSMUSG00000030156,1.95614,1
Clec2d,ENSMUSG00000030157,0.08593,0.951203
Clec1b,ENSMUSG00000030159,-2.12935,0.4376188
Tmem52b,ENSMUSG00000030160,-1.41856,1
Gabarapl1,ENSMUSG00000030161,0.68195,0
Olr1,ENSMUSG00000030162,-2.74037,0.5678417
Klrd1,ENSMUSG00000030165,-3.58086,1
Rad52,ENSMUSG00000030166,-0.34924,0.2888414
Klrc1,ENSMUSG00000030167,-1.41856,1
Adipor2,ENSMUSG00000030168,0.32533,0.3312965
Wnt5b,ENSMUSG00000030170,-1.2965,0.4411075
Erc1,ENSMUSG00000030172,-0.30721,0.0038987
Ccdc77,ENSMUSG00000030177,-0.24717,0.3959545
Kdm5a,ENSMUSG00000030180,-0.0765,0.5946733
Klra2,ENSMUSG00000030187,-2.72432,0.2319953
Magohb,ENSMUSG00000030188,0.8072,0.0144444
Ybx3,ENSMUSG00000030189,-0.30723,0.1590361
Etv6,ENSMUSG00000030199,-0.37789,0.0305121
Bcl2l14,ENSMUSG00000030200,-3.9919,0.3361306
Lrp6,ENSMUSG00000030201,-0.15071,0.3305745
Dusp16,ENSMUSG00000030203,-0.40751,0.1853457
Ddx47,ENSMUSG00000030204,0.63169,0.0071362
Gprc5d,ENSMUSG00000030205,0.16724,0.9505633
Gsg1,ENSMUSG00000030206,-4.12163,0.4343459
Fam234b,ENSMUSG00000030207,0.30039,0.1774731
Emp1,ENSMUSG00000030208,-2.83531,0.1775657
Grin2b,ENSMUSG00000030209,-0.73217,0
Atf7ip,ENSMUSG00000030213,-0.63226,0.0046395
Plbd1,ENSMUSG00000030214,1.00014,0.7084704
Wbp11,ENSMUSG00000030216,0.73934,0.0000042
Art4,ENSMUSG00000030217,-0.7702,0.8149703
Mgp,ENSMUSG00000030218,-2.41189,0.0000016
Erp27,ENSMUSG00000030219,-2.70317,1
Arhgdib,ENSMUSG00000030220,-2.11751,0
Rerg,ENSMUSG00000030222,-1.37318,0
Ptpro,ENSMUSG00000030223,1.99527,0
Strap,ENSMUSG00000030224,0.25086,0.1083761
Dera,ENSMUSG00000030225,-1.10954,0.153345
Lmo3,ENSMUSG00000030226,-0.53762,0.0000313
Pik3c2g,ENSMUSG00000030228,0.31771,0.9046575
Plcz1,ENSMUSG00000030230,-0.53085,0.3915729
Plekha5,ENSMUSG00000030231,-1.16858,0
Aebp2,ENSMUSG00000030232,0.02479,0.9074251
Slco1c1,ENSMUSG00000030235,-1.43319,1
Slco1b2,ENSMUSG00000030236,-0.54043,1
Slco1a4,ENSMUSG00000030237,0.29845,0.8672217
Recql,ENSMUSG00000030243,-0.06489,0.8777094
Gys2,ENSMUSG00000030244,-1.93338,0.5711092
Golt1b,ENSMUSG00000030245,0.63857,0.0000007
Ldhb,ENSMUSG00000030246,-0.49791,0
Kcnj8,ENSMUSG00000030247,1.52653,0.0560338
Abcc9,ENSMUSG00000030249,-0.8058,0.4078876
Rad18,ENSMUSG00000030254,-0.21879,0.5662438
Sspn,ENSMUSG00000030255,-0.51395,0.2704215
Bhlhe41,ENSMUSG00000030256,-0.08846,0.7023173
Srgap3,ENSMUSG00000030257,-0.05534,0.5856127
Rassf8,ENSMUSG00000030259,-1.00821,0.0059704
Lrmp,ENSMUSG00000030263,-0.6717,0.8258241
Thumpd3,ENSMUSG00000030264,-0.17956,0.4015337
Kras,ENSMUSG00000030265,-0.02249,0.9020766
Bcat1,ENSMUSG00000030268,0.31542,0.0047437
Mtmr14,ENSMUSG00000030269,-0.34411,0.3596777
Cpne9,ENSMUSG00000030270,-1.73596,0.0001236
Ogg1,ENSMUSG00000030271,0.46216,0.6704904
Camk1,ENSMUSG00000030272,0.32199,0.0250868
Etnk1,ENSMUSG00000030275,-0.04428,0.7292668
Ttll3,ENSMUSG00000030276,-0.70695,0.0004091
Cidec,ENSMUSG00000030278,-4.12275,0.4342383
C2cd5,ENSMUSG00000030279,0.06846,0.6131827
Il17rc,ENSMUSG00000030281,-0.80446,0.174533
Cmas,ENSMUSG00000030282,0.55081,0.0000001
St8sia1,ENSMUSG00000030283,-0.60941,0.005805
Creld1,ENSMUSG00000030284,0.27275,0.0865978
Emc3,ENSMUSG00000030286,0.44159,0.0466483
Itpr2,ENSMUSG00000030287,-1.29577,0.0010991
Med21,ENSMUSG00000030291,0.58963,0.0017938
Smco2,ENSMUSG00000030292,2.51718,1
Sec13,ENSMUSG00000030298,0.34191,0.2577029
Ccdc91,ENSMUSG00000030301,0.20363,0.0430197
Atp2b2,ENSMUSG00000030302,-0.94087,0.0000027
Far2,ENSMUSG00000030303,-0.76507,0.0015396
Ergic2,ENSMUSG00000030304,0.06861,0.8299587
Tmtc1,ENSMUSG00000030306,0.21473,0.0558444
Slc6a11,ENSMUSG00000030307,-1.48531,0
Caprin2,ENSMUSG00000030309,-0.17125,0.704077
Slc6a1,ENSMUSG00000030310,-1.43752,0
Dennd5b,ENSMUSG00000030313,-0.6126,0
Atg7,ENSMUSG00000030314,2.80688,0
Vgll4,ENSMUSG00000030315,0.22405,0.5553011
Tamm41,ENSMUSG00000030316,-0.34656,0.2117687
Timp4,ENSMUSG00000030317,-1.98704,0.0000002
Cand2,ENSMUSG00000030319,0.7393,0
Efcab12,ENSMUSG00000030321,-0.47138,0.3464275
Mbd4,ENSMUSG00000030322,-0.43388,0.4106773
Ift122,ENSMUSG00000030323,0.42091,0.1443746
Rho,ENSMUSG00000030324,-3.78391,0.0886799
Klrb1c,ENSMUSG00000030325,-2.70358,1
Necap1,ENSMUSG00000030327,0.71771,0
Pianp,ENSMUSG00000030329,1.45664,0
Ing4,ENSMUSG00000030330,0.14869,0.5248257
Mrpl51,ENSMUSG00000030335,0.31115,0.0004205
Cd27,ENSMUSG00000030336,-3.32983,0.1335577
Vamp1,ENSMUSG00000030337,-1.2709,0.0000005
Ltbr,ENSMUSG00000030339,2.22717,0
Scnn1a,ENSMUSG00000030340,1.35234,0
Tnfrsf1a,ENSMUSG00000030341,-0.65102,0.5351844
Cd9,ENSMUSG00000030342,-2.53542,0
Akap3,ENSMUSG00000030344,-6.5656,0.0019201
Dyrk4,ENSMUSG00000030345,-4.95433,0.1009271
Rad51ap1,ENSMUSG00000030346,-0.11763,0.9465847
D6Wsu163e,ENSMUSG00000030347,-0.49074,0.0238275
Prmt8,ENSMUSG00000030350,-1.19942,0.0000197
Tspan11,ENSMUSG00000030351,0.68672,0.3954296
Tspan9,ENSMUSG00000030352,-1.5059,0.0000055
Tead4,ENSMUSG00000030353,-0.06982,0.9780282
Fkbp4,ENSMUSG00000030357,0.64837,0.0001008
Pzp,ENSMUSG00000030359,-0.49183,0.7819802
Klrb1a,ENSMUSG00000030361,-3.04157,1
Clec2i,ENSMUSG00000030365,-1.65625,0.6022187
Strn4,ENSMUSG00000030374,-0.11291,0.5839281
Slc8a2,ENSMUSG00000030376,0.827,0.0067863
Mzf1,ENSMUSG00000030380,-0.65471,0.3162454
Slc27a5,ENSMUSG00000030382,-5.68455,0.019474
2900092C05Rik,ENSMUSG00000030385,1.38313,1
Zfp606,ENSMUSG00000030386,-0.10263,0.7484743
Zik1,ENSMUSG00000030393,-0.00944,0.9678948
Mark4,ENSMUSG00000030397,0.87047,0.000029
Ckm,ENSMUSG00000030399,0.55147,1
Ercc2,ENSMUSG00000030400,0.3743,0.5031293
Rtn2,ENSMUSG00000030401,0.67364,0.1113314
Ppm1n,ENSMUSG00000030402,-4.6074,0.1579613
Vasp,ENSMUSG00000030403,0.05105,0.93806
Gipr,ENSMUSG00000030406,-4.77575,0.1433322
Qpctl,ENSMUSG00000030407,0.36222,0.1294778
Dmpk,ENSMUSG00000030409,-1.25703,0.0000538
Dmwd,ENSMUSG00000030410,-0.05126,0.6642003
Nova2,ENSMUSG00000030411,1.457,0
Pglyrp1,ENSMUSG00000030413,0.11814,0.9444928
Pdcd5,ENSMUSG00000030417,0.94553,0
Uri1,ENSMUSG00000030421,0.16608,0.1926282
Pop4,ENSMUSG00000030423,-0.04831,0.8507225
Zfp939,ENSMUSG00000030424,0.00932,0.9810469
Ttyh1,ENSMUSG00000030428,-1.82925,0
Tmem238,ENSMUSG00000030431,1.09633,0.186171
Rpl28,ENSMUSG00000030432,1.53182,0
Sbk2,ENSMUSG00000030433,-7.17585,0.0000509
U2af2,ENSMUSG00000030435,0.57589,0.0177172
Zfp583,ENSMUSG00000030443,-0.32801,0.4333218
Zfp273,ENSMUSG00000030446,0.44591,0.2565384
Cyfip1,ENSMUSG00000030447,-1.49077,0.0006423
Oca2,ENSMUSG00000030450,-5.25069,0.0542252
Herc2,ENSMUSG00000030451,-0.54866,0
Nipa2,ENSMUSG00000030452,-0.26669,0.2959888
Psd3,ENSMUSG00000030465,-0.42996,0.0001747
Siglecg,ENSMUSG00000030468,-3.04218,1
Zfp719,ENSMUSG00000030469,0.17348,0.6937448
Csrp3,ENSMUSG00000030470,-3.63443,1
Zdhhc13,ENSMUSG00000030471,0.12376,0.798329
Ceacam18,ENSMUSG00000030472,-2.19315,0.5890505
Siglece,ENSMUSG00000030474,-4.6752,0.1677689
Cyp2b10,ENSMUSG00000030483,-3.47608,1
Zfp108,ENSMUSG00000030486,-0.41155,0.5670276
Tdrd12,ENSMUSG00000030491,1.64594,0.2507619
Faap24,ENSMUSG00000030493,-0.05266,0.9167774
Rhpn2,ENSMUSG00000030494,-1.21777,0.0349283
Slc7a10,ENSMUSG00000030495,-0.01247,0.9591006
Gas2,ENSMUSG00000030498,-0.56635,0.0554934
Kctd15,ENSMUSG00000030499,-0.74257,0.5181961
Slc17a6,ENSMUSG00000030500,-2.10889,0
Prmt3,ENSMUSG00000030505,0.08997,0.7950774
Asb7,ENSMUSG00000030509,0.41966,0.000424
Cers3,ENSMUSG00000030510,0.12416,0.9554422
Snrpa1,ENSMUSG00000030512,-0.2999,0.3245018
Pcsk6,ENSMUSG00000030513,-1.54382,0.0306811
Tarsl2,ENSMUSG00000030515,-0.75905,0.0000152
Tjp1,ENSMUSG00000030516,-0.93339,0
Fam189a1,ENSMUSG00000030518,-0.47288,0.3433665
Apba2,ENSMUSG00000030519,-0.93717,0.0000002
Mphosph10,ENSMUSG00000030521,-0.32434,0.1594214
Mtmr10,ENSMUSG00000030522,-1.53787,0.0000208
Trpm1,ENSMUSG00000030523,-1.91143,0.3072587
Chrna7,ENSMUSG00000030525,-2.33954,0.1004411
Crtc3,ENSMUSG00000030527,-0.24048,0.5261583
Blm,ENSMUSG00000030528,-2.09519,0.0131374
Furin,ENSMUSG00000030530,-0.3926,0.3077358
Hddc3,ENSMUSG00000030532,0.11139,0.779788
Unc45a,ENSMUSG00000030533,0.81487,0.0399948
Vps33b,ENSMUSG00000030534,0.25358,0.3143781
Iqgap1,ENSMUSG00000030536,-0.29934,0.4729879
Cib1,ENSMUSG00000030538,-1.4715,0.0000035
Sema4b,ENSMUSG00000030539,0.01393,0.9764571
Idh2,ENSMUSG00000030541,0.09806,0.7672908
Mesp2,ENSMUSG00000030543,1.04408,0.4567098
Mesp1,ENSMUSG00000030544,-2.06074,1
Pex11a,ENSMUSG00000030545,0.66121,0.0978095
Plin1,ENSMUSG00000030546,-2.73813,0.2877953
Rhcg,ENSMUSG00000030549,-2.47902,0.0038112
Nr2f2,ENSMUSG00000030551,-1.72091,0
Pgpep1l,ENSMUSG00000030553,0.36515,0.8965583
Synm,ENSMUSG00000030554,-1.62115,0.0003049
Ttc23,ENSMUSG00000030555,-1.71648,0.0950578
Lrrc28,ENSMUSG00000030556,0.12519,0.4395794
Mef2a,ENSMUSG00000030557,-0.47123,0.0003953
Rab38,ENSMUSG00000030559,-0.92339,0.5940614
Ctsc,ENSMUSG00000030560,-2.59536,0.0004917
Nox4,ENSMUSG00000030562,-3.44623,0.0057455
Cd22,ENSMUSG00000030577,-1.32638,0.6326301
Tyrobp,ENSMUSG00000030579,-1.327,0.0030035
Sipa1l3,ENSMUSG00000030583,-0.25029,0.3393367
Dpf1,ENSMUSG00000030584,0.93705,0.001322
2200002D01Rik,ENSMUSG00000030587,2.66254,0.4924892
Yif1b,ENSMUSG00000030588,-0.12675,0.7895684
Rasgrp4,ENSMUSG00000030589,-2.07006,0.4563111
Fam98c,ENSMUSG00000030590,-0.35616,0.2737052
Psmd8,ENSMUSG00000030591,0.19722,0.2684599
Ryr1,ENSMUSG00000030592,-1.64272,0.1738282
Nfkbib,ENSMUSG00000030595,0.16653,0.5340497
Fbxo17,ENSMUSG00000030598,1.12481,0.0916288
Lrfn1,ENSMUSG00000030600,0.73346,0.002349
Pak4,ENSMUSG00000030602,0.53744,0.0508305
Psmc4,ENSMUSG00000030603,0.03792,0.8004124
Zfp626,ENSMUSG00000030604,-0.39332,0.6601135
Mfge8,ENSMUSG00000030605,-1.96335,0.0003576
Hapln3,ENSMUSG00000030606,-2.57344,0.3815523
Acan,ENSMUSG00000030607,0.11827,0.9311167
Aen,ENSMUSG00000030609,0.3171,0.2096672
Det1,ENSMUSG00000030610,0.09476,0.8777094
Mrps11,ENSMUSG00000030611,0.60564,0.0118571
Mrpl46,ENSMUSG00000030612,0.46452,0.0044629
Ccdc90b,ENSMUSG00000030613,1.33311,0
Tmem126b,ENSMUSG00000030614,0.34946,0.1729743
Tmem126a,ENSMUSG00000030615,0.46347,0.0004863
Sytl2,ENSMUSG00000030616,-1.86848,0
Ccdc83,ENSMUSG00000030617,-2.47666,1
Eed,ENSMUSG00000030619,-0.00694,0.9901816
Me3,ENSMUSG00000030621,-0.04456,0.8307829
Prss23os,ENSMUSG00000030623,5.08693,0.3245018
Zfand6,ENSMUSG00000030629,-0.50595,0.0208283
Fah,ENSMUSG00000030630,-1.11561,0.0000108
1700010L04Rik,ENSMUSG00000030636,-0.02434,0.996602
Sh3gl3,ENSMUSG00000030638,0.14685,0.3967483
Ddias,ENSMUSG00000030641,-1.93423,0.2175331
Rab30,ENSMUSG00000030643,-0.6133,0.0278194
Ndufc2,ENSMUSG00000030647,0.39027,0.0000804
Anapc15,ENSMUSG00000030649,0.31976,0.3760634
Tmc5,ENSMUSG00000030650,2.36554,0.2563246
Coq7,ENSMUSG00000030652,0.73148,0.0000446
Gm45837,ENSMUSG00000030653,0.17249,0.3694893
Arl6ip1,ENSMUSG00000030654,0.41478,0.060029
Smg1,ENSMUSG00000030655,-0.41262,0.0027768
Xylt1,ENSMUSG00000030657,0.78215,0.0000005
Nucb2,ENSMUSG00000030659,0.82333,0.000029
Pik3c2a,ENSMUSG00000030660,-0.32402,0.025805
Ipo5,ENSMUSG00000030662,-0.19878,0.1581567
1110004F10Rik,ENSMUSG00000030663,0.66078,0
Sox6os,ENSMUSG00000030664,-3.92563,0.3512551
Calcb,ENSMUSG00000030666,-2.44997,0.2052633
Calca,ENSMUSG00000030669,-2.82551,0.0307994
Cyp2r1,ENSMUSG00000030670,0.03911,0.9871229
Pde3b,ENSMUSG00000030671,0.19418,0.5603818
Mylpf,ENSMUSG00000030672,-4.08113,0.0080582
Qprt,ENSMUSG00000030674,-2.95857,0.0462069
Kif22,ENSMUSG00000030677,-0.76453,0.3878998
Maz,ENSMUSG00000030678,0.43925,0.0208381
Pagr1a,ENSMUSG00000030680,-8.15402,0.0033447
Mvp,ENSMUSG00000030681,-0.6033,0.7021641
Cdipt,ENSMUSG00000030682,0.36885,0.0632551
Sez6l2,ENSMUSG00000030683,0.26949,0.0793547
Kctd13,ENSMUSG00000030685,0.78887,0
Stard10,ENSMUSG00000030688,0.68484,0.0003253
Ino80e,ENSMUSG00000030689,0.28781,0.0497467
Fchsd2,ENSMUSG00000030691,0.13925,0.4955433
Klk10,ENSMUSG00000030693,-2.7276,1
Aldoa,ENSMUSG00000030695,-0.13617,0.2206379
Ppp4c,ENSMUSG00000030697,0.75726,0.0000047
Tbx6,ENSMUSG00000030699,1.85005,0.3396434
Plekhb1,ENSMUSG00000030701,-0.95567,0
Gdpd3,ENSMUSG00000030703,-2.48531,1
Rab6a,ENSMUSG00000030704,-0.10722,0.5689936
Mrpl48,ENSMUSG00000030706,0.48483,0.0081653
Coro1a,ENSMUSG00000030707,-0.76323,0.0002918
Dnajb13,ENSMUSG00000030708,-3.28327,0.0001912
Sult1a1,ENSMUSG00000030711,-2.89145,0.0015579
Klk7,ENSMUSG00000030713,-0.54043,1
Sgf29,ENSMUSG00000030714,-0.03679,0.9246846
Nupr1,ENSMUSG00000030717,-1.91309,0.2097879
Ppme1,ENSMUSG00000030718,0.56107,0.0002529
Cln3,ENSMUSG00000030720,-0.49786,0.5349186
Nfatc2ip,ENSMUSG00000030722,-2.59523,0
Cd19,ENSMUSG00000030724,-0.54043,1
Lipt2,ENSMUSG00000030725,0.46171,0.1375404
Pold3,ENSMUSG00000030726,0.47074,0.0424411
Rabep2,ENSMUSG00000030727,0.21823,0.4448804
Pgm2l1,ENSMUSG00000030729,-1.19115,0
Atp2a1,ENSMUSG00000030730,-2.55331,0.2708988
Syt3,ENSMUSG00000030731,-0.13956,0.532102
Chrdl2,ENSMUSG00000030732,-5.53653,0.0303437
Sh2b1,ENSMUSG00000030733,0.70186,0.0007656
Gm9755,ENSMUSG00000030735,-1.23226,0.2575814
Slco2b1,ENSMUSG00000030737,-2.08216,0.1126795
Eif3c,ENSMUSG00000030738,-0.0375,0.8131982
Myh14,ENSMUSG00000030739,-2.58982,0.0000084
Spns1,ENSMUSG00000030741,-0.32557,0.7079055
Lat,ENSMUSG00000030742,-3.89354,0.3397621
Rps3,ENSMUSG00000030744,1.615,0
Il21r,ENSMUSG00000030745,-1.10276,0.5274035
Dgat2,ENSMUSG00000030747,0.28609,0.5344453
Il4ra,ENSMUSG00000030748,0.92934,0.0472224
Nsmce1,ENSMUSG00000030750,0.75246,0.0000317
Psma1,ENSMUSG00000030751,0.10117,0.6603299
Kdm8,ENSMUSG00000030752,-0.18938,0.7670053
Thap12,ENSMUSG00000030753,-0.9006,0.0000273
Copb1,ENSMUSG00000030754,-0.12853,0.5096027
Zkscan2,ENSMUSG00000030757,0.20118,0.5136477
Far1,ENSMUSG00000030759,-0.59112,0.0033715
Acer3,ENSMUSG00000030760,0.10837,0.6923264
Myo7a,ENSMUSG00000030761,-0.02377,0.9606513
Lcmt1,ENSMUSG00000030763,0.47169,0.0000001
Arhgap17,ENSMUSG00000030766,-0.80473,0.0000759
Disp1,ENSMUSG00000030768,-0.02368,0.957877
Slc5a11,ENSMUSG00000030769,-1.17133,0.1185658
Parva,ENSMUSG00000030770,-0.66542,0
Dkk3,ENSMUSG00000030772,-1.69273,0
Pak1,ENSMUSG00000030774,-0.46189,0.0000019
Rbbp6,ENSMUSG00000030779,0.59802,0.0000768
Rusf1,ENSMUSG00000030780,0.18828,0.6637971
Slc5a2,ENSMUSG00000030781,4.15982,1
Tgfb1i1,ENSMUSG00000030782,0.03329,0.9501555
Cox6a2,ENSMUSG00000030785,-1.03883,0.0042594
Itgam,ENSMUSG00000030786,-2.7095,0.0346804
Lyve1,ENSMUSG00000030787,-0.65218,0.7688555
Rnf141,ENSMUSG00000030788,-0.93574,0
Itgax,ENSMUSG00000030789,-4.59314,0.369426
Adm,ENSMUSG00000030790,-0.87184,0.7173631
Dkkl1,ENSMUSG00000030792,-4.62063,0.0388691
Pycard,ENSMUSG00000030793,-1.05163,0.1307126
Fus,ENSMUSG00000030795,-0.15952,0.5761978
Tead2,ENSMUSG00000030796,-0.46097,0.5726634
Cd37,ENSMUSG00000030798,-0.8565,0.632268
Prss8,ENSMUSG00000030800,-0.68578,1
Kat8,ENSMUSG00000030801,0.36879,0.1256261
Bckdk,ENSMUSG00000030802,0.31251,0.1354328
Gm21974,ENSMUSG00000030804,-2.35802,1
Stx4a,ENSMUSG00000030805,-0.23721,0.3199132
Stx1b,ENSMUSG00000030806,-0.22248,0.0099181
Fbxl19,ENSMUSG00000030811,0.47761,0.0470592
Bcl7c,ENSMUSG00000030814,0.0941,0.7873256
Phkg2,ENSMUSG00000030815,0.40771,0.0194005
Rnf40,ENSMUSG00000030816,-0.23653,0.2210903
Prr14,ENSMUSG00000030822,0.14744,0.4807059
9130019O22Rik,ENSMUSG00000030823,0.26619,0.8132991
Nucb1,ENSMUSG00000030824,0.97526,0.0000004
Hsd17b14,ENSMUSG00000030825,0.23552,0.9215052
Bcat2,ENSMUSG00000030826,-0.65996,0.3331787
Itgal,ENSMUSG00000030830,-0.17967,0.958359
Abcc6,ENSMUSG00000030834,-5.01773,0.0922959
Nomo1,ENSMUSG00000030835,0.1806,0.4082669
Ush1c,ENSMUSG00000030838,-1.67699,0.5052989
Sergef,ENSMUSG00000030839,0.32658,0.6230773
Lamtor1,ENSMUSG00000030842,0.7154,0
Rgs10,ENSMUSG00000030844,-1.39163,0.0000007
Tial1,ENSMUSG00000030846,-0.05419,0.7598541
Bag3,ENSMUSG00000030847,0.9646,0.0000001
Fgfr2,ENSMUSG00000030849,-2.72662,0
Ate1,ENSMUSG00000030850,0.45625,0.0001176
Ldhc,ENSMUSG00000030851,-0.54043,1
Tacc2,ENSMUSG00000030852,0.43767,0.0098642
Ptpn5,ENSMUSG00000030854,-1.27832,0.0001569
Fam24b,ENSMUSG00000030858,-0.21212,0.9386714
Fam24a,ENSMUSG00000030859,5.27189,0.2982774
Acadsb,ENSMUSG00000030861,-0.10427,0.5666362
Cpxm2,ENSMUSG00000030862,-1.17057,0.5391037
Chp2,ENSMUSG00000030865,-0.51245,0.8341167
Ern2,ENSMUSG00000030866,-0.1979,0.8628587
Plk1,ENSMUSG00000030867,-0.58799,0.767823
Dctn5,ENSMUSG00000030868,0.3823,0
Ndufab1,ENSMUSG00000030869,0.66137,0
Ubfd1,ENSMUSG00000030870,0.32786,0.0055076
Ears2,ENSMUSG00000030871,0.80881,0.0580514
Gga2,ENSMUSG00000030872,-0.14782,0.7565371
Scnn1b,ENSMUSG00000030873,-3.00295,1
Mettl9,ENSMUSG00000030876,0.31931,0.0071739
Mfsd13b,ENSMUSG00000030877,2.69771,0.000399
Cdr2,ENSMUSG00000030878,1.49076,0
Mrpl17,ENSMUSG00000030879,0.81339,0
Polr3e,ENSMUSG00000030880,-0.1319,0.8181719
Arfip2,ENSMUSG00000030881,0.27161,0.1501659
Dnhd1,ENSMUSG00000030882,-0.34635,0.5941877
Uqcrc2,ENSMUSG00000030884,-0.18788,0.1270238
Pdzd9,ENSMUSG00000030887,0.16664,0.8342161
Rrp8,ENSMUSG00000030888,0.11476,0.8274381
Vwa3a,ENSMUSG00000030889,-0.98514,0.0083805
Ilk,ENSMUSG00000030890,-0.41225,0.025213
Tpp1,ENSMUSG00000030894,-0.96401,0
Hpx,ENSMUSG00000030895,-3.56692,1
Cnga4,ENSMUSG00000030897,-2.45505,0.0758603
Cckbr,ENSMUSG00000030898,-0.98677,0.0000299
Crym,ENSMUSG00000030905,-2.25573,0.0396252
Zp2,ENSMUSG00000030911,-1.47412,1
Tmem159,ENSMUSG00000030917,0.31201,0.2085937
Trim30a,ENSMUSG00000030921,-3.17043,0.0041942
Lyrm1,ENSMUSG00000030922,0.24404,0.5610743
Rexo5,ENSMUSG00000030924,-0.98846,0.2899333
Eri2,ENSMUSG00000030929,-0.06062,0.8949025
Chst15,ENSMUSG00000030930,-2.0672,0.0564133
Oat,ENSMUSG00000030934,-0.68224,0.0007478
Acsm3,ENSMUSG00000030935,-2.13362,0.3775956
Thumpd1,ENSMUSG00000030942,0.31358,0.0211608
Acsm2,ENSMUSG00000030945,-1.50682,0.6984954
Lhpp,ENSMUSG00000030946,-0.96027,0.202206
Fam53b,ENSMUSG00000030956,-1.07764,0.0000001
Eef1akmt2,ENSMUSG00000030960,-0.0584,0.815982
Abraxas2,ENSMUSG00000030965,0.29481,0.0607428
Trim21,ENSMUSG00000030966,0.79274,0.1190499
Zranb1,ENSMUSG00000030967,-0.33097,0.0048241
Pdilt,ENSMUSG00000030968,-1.98431,1
Ctbp2,ENSMUSG00000030970,0.29125,0.1572801
Acsm5,ENSMUSG00000030972,-4.89309,0.1059118
Tex36,ENSMUSG00000030976,2.13392,0.5109537
Rrm1,ENSMUSG00000030978,0.19481,0.6230839
Uros,ENSMUSG00000030979,0.99772,0.0002987
Knop1,ENSMUSG00000030980,0.00315,0.9931504
Mmp21,ENSMUSG00000030981,-2.06074,1
Vps35l,ENSMUSG00000030982,0.01025,0.9545377
Bccip,ENSMUSG00000030983,0.51796,0.0000468
Dhx32,ENSMUSG00000030986,0.21763,0.3832428
Stim1,ENSMUSG00000030987,0.19059,0.6591947
Pgap2,ENSMUSG00000030990,0.07984,0.8138569
D7Ertd443e,ENSMUSG00000030994,-1.73043,0.0008319
Art1,ENSMUSG00000030996,0.31253,0.910644
Mki67,ENSMUSG00000031004,-1.32119,0.1829975
Atp6ap2,ENSMUSG00000031007,0.21815,0.4237769
Usp9x,ENSMUSG00000031010,-0.03387,0.8188578
Cask,ENSMUSG00000031012,-1.36698,0
Swap70,ENSMUSG00000031015,-2.8351,0.000115
Wee1,ENSMUSG00000031016,-0.09413,0.8096493
Tmem9b,ENSMUSG00000031021,-0.19051,0.370497
BC051019,ENSMUSG00000031022,-2.18744,0.373515
Akip1,ENSMUSG00000031023,0.0176,0.9754494
Denn2b,ENSMUSG00000031024,-0.66799,0.0000526
Trim66,ENSMUSG00000031026,-0.39799,0.0530117
Stk33,ENSMUSG00000031027,0.35208,0.5859124
Tub,ENSMUSG00000031028,0.97983,0
Eif3f,ENSMUSG00000031029,1.55747,0
Ndufb11,ENSMUSG00000031059,1.04615,0
Rbm10,ENSMUSG00000031060,0.49985,0.0077529
Cdk16,ENSMUSG00000031065,-0.4556,0.0042853
Usp11,ENSMUSG00000031066,0.67707,0.0000453
Glrx3,ENSMUSG00000031068,0.18953,0.1475681
