steps	class	density	group	n_genes	max_pearson	class_ordered	.group
0.52	ion channels	0.748620674622889	gene classes	230	0.873333333333333	ion channels	3
0.526666666666667	ion channels	0.775251148381918	gene classes	230	0.873333333333333	ion channels	3
0.533333333333333	ion channels	0.800965550964024	gene classes	230	0.873333333333333	ion channels	3
0.54	ion channels	0.82554846395099	gene classes	230	0.873333333333333	ion channels	3
0.546666666666667	ion channels	0.849062686501076	gene classes	230	0.873333333333333	ion channels	3
0.553333333333334	ion channels	0.871575749046816	gene classes	230	0.873333333333333	ion channels	3
0.56	ion channels	0.893143345238308	gene classes	230	0.873333333333333	ion channels	3
0.566666666666667	ion channels	0.914124122214966	gene classes	230	0.873333333333333	ion channels	3
0.573333333333333	ion channels	0.934800062279378	gene classes	230	0.873333333333333	ion channels	3
0.58	ion channels	0.955647368359805	gene classes	230	0.873333333333333	ion channels	3
0.586666666666667	ion channels	0.977217006324003	gene classes	230	0.873333333333333	ion channels	3
0.593333333333334	ion channels	1.00016119445661	gene classes	230	0.873333333333333	ion channels	3
0.6	ion channels	1.02489860484744	gene classes	230	0.873333333333333	ion channels	3
0.606666666666667	ion channels	1.05256642612887	gene classes	230	0.873333333333333	ion channels	3
0.613333333333334	ion channels	1.08318255043784	gene classes	230	0.873333333333333	ion channels	3
0.62	ion channels	1.11763845273681	gene classes	230	0.873333333333333	ion channels	3
0.626666666666667	ion channels	1.15616912587006	gene classes	230	0.873333333333333	ion channels	3
0.633333333333334	ion channels	1.1987584176845	gene classes	230	0.873333333333333	ion channels	3
0.64	ion channels	1.24600632453909	gene classes	230	0.873333333333333	ion channels	3
0.646666666666667	ion channels	1.29700302232406	gene classes	230	0.873333333333333	ion channels	3
0.653333333333334	ion channels	1.35195524722638	gene classes	230	0.873333333333333	ion channels	3
0.66	ion channels	1.40992109400496	gene classes	230	0.873333333333333	ion channels	3
0.666666666666667	ion channels	1.47023052371569	gene classes	230	0.873333333333333	ion channels	3
0.673333333333333	ion channels	1.53214463651656	gene classes	230	0.873333333333333	ion channels	3
0.68	ion channels	1.59460645912101	gene classes	230	0.873333333333333	ion channels	3
0.686666666666667	ion channels	1.65665039608574	gene classes	230	0.873333333333333	ion channels	3
0.693333333333333	ion channels	1.71745673234243	gene classes	230	0.873333333333333	ion channels	3
0.7	ion channels	1.77606684427831	gene classes	230	0.873333333333333	ion channels	3
0.706666666666667	ion channels	1.83173237952319	gene classes	230	0.873333333333333	ion channels	3
0.713333333333333	ion channels	1.88418356440649	gene classes	230	0.873333333333333	ion channels	3
0.72	ion channels	1.93236532502657	gene classes	230	0.873333333333333	ion channels	3
0.726666666666667	ion channels	1.97682002529145	gene classes	230	0.873333333333333	ion channels	3
0.733333333333333	ion channels	2.01698036347022	gene classes	230	0.873333333333333	ion channels	3
0.74	ion channels	2.05325176293678	gene classes	230	0.873333333333333	ion channels	3
0.746666666666667	ion channels	2.08600092568785	gene classes	230	0.873333333333333	ion channels	3
0.753333333333333	ion channels	2.11526187990951	gene classes	230	0.873333333333333	ion channels	3
0.76	ion channels	2.14198236046123	gene classes	230	0.873333333333333	ion channels	3
0.766666666666667	ion channels	2.1662463471515	gene classes	230	0.873333333333333	ion channels	3
0.773333333333333	ion channels	2.18883034271809	gene classes	230	0.873333333333333	ion channels	3
0.78	ion channels	2.21010474362484	gene classes	230	0.873333333333333	ion channels	3
0.786666666666667	ion channels	2.23041489620613	gene classes	230	0.873333333333333	ion channels	3
0.793333333333333	ion channels	2.25014800927383	gene classes	230	0.873333333333333	ion channels	3
0.8	ion channels	2.26940361332321	gene classes	230	0.873333333333333	ion channels	3
0.806666666666667	ion channels	2.28836223568653	gene classes	230	0.873333333333333	ion channels	3
0.813333333333334	ion channels	2.30698950872986	gene classes	230	0.873333333333333	ion channels	3
0.82	ion channels	2.32521432629076	gene classes	230	0.873333333333333	ion channels	3
0.826666666666667	ion channels	2.34292023421033	gene classes	230	0.873333333333333	ion channels	3
0.833333333333334	ion channels	2.35978286239051	gene classes	230	0.873333333333333	ion channels	3
0.84	ion channels	2.37568104474992	gene classes	230	0.873333333333333	ion channels	3
0.846666666666667	ion channels	2.39008846045167	gene classes	230	0.873333333333333	ion channels	3
0.853333333333334	ion channels	2.40272695990655	gene classes	230	0.873333333333333	ion channels	3
0.86	ion channels	2.41309654617167	gene classes	230	0.873333333333333	ion channels	3
0.866666666666667	ion channels	2.4203610301735	gene classes	230	0.873333333333333	ion channels	3
0.873333333333333	ion channels	2.42428541058774	gene classes	230	0.873333333333333	ion channels	3
0.88	ion channels	2.42324419484542	gene classes	230	0.873333333333333	ion channels	3
0.886666666666667	ion channels	2.41703216086358	gene classes	230	0.873333333333333	ion channels	3
0.893333333333334	ion channels	2.40417951868767	gene classes	230	0.873333333333333	ion channels	3
0.9	ion channels	2.38344244807725	gene classes	230	0.873333333333333	ion channels	3
0.906666666666667	ion channels	2.35457079865776	gene classes	230	0.873333333333333	ion channels	3
0.913333333333334	ion channels	2.31472003002382	gene classes	230	0.873333333333333	ion channels	3
0.92	ion channels	2.26499377375579	gene classes	230	0.873333333333333	ion channels	3
0.926666666666667	ion channels	2.2033272336787	gene classes	230	0.873333333333333	ion channels	3
0.933333333333333	ion channels	2.12999904773238	gene classes	230	0.873333333333333	ion channels	3
0.94	ion channels	2.04544644038163	gene classes	230	0.873333333333333	ion channels	3
0.946666666666667	ion channels	1.94878467664341	gene classes	230	0.873333333333333	ion channels	3
0.953333333333333	ion channels	1.84267886883618	gene classes	230	0.873333333333333	ion channels	3
0.96	ion channels	1.72690058627985	gene classes	230	0.873333333333333	ion channels	3
0.966666666666667	ion channels	1.60417368895806	gene classes	230	0.873333333333333	ion channels	3
0.973333333333333	ion channels	1.47621743480439	gene classes	230	0.873333333333333	ion channels	3
0.98	ion channels	1.34504646752755	gene classes	230	0.873333333333333	ion channels	3
0.986666666666667	ion channels	1.21311983907405	gene classes	230	0.873333333333333	ion channels	3
0.993333333333333	ion channels	1.08285383664164	gene classes	230	0.873333333333333	ion channels	3
1	ion channels	0.955991224368434	gene classes	230	0.873333333333333	ion channels	3
-0.3	ligand-dependent nuclear receptors	0.000585897916510231	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.293333333333333	ligand-dependent nuclear receptors	0.000711455094562333	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.286666666666667	ligand-dependent nuclear receptors	0.000862222740232054	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.28	ligand-dependent nuclear receptors	0.00104267494149884	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.273333333333333	ligand-dependent nuclear receptors	0.00125547603623824	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.266666666666667	ligand-dependent nuclear receptors	0.00150541784962477	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.26	ligand-dependent nuclear receptors	0.00179782478627155	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.253333333333333	ligand-dependent nuclear receptors	0.00213858361389888	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.246666666666667	ligand-dependent nuclear receptors	0.00254236895631182	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.24	ligand-dependent nuclear receptors	0.00300993584425704	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.233333333333333	ligand-dependent nuclear receptors	0.0035491482623522	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.226666666666667	ligand-dependent nuclear receptors	0.00416856160957927	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.22	ligand-dependent nuclear receptors	0.00487736914117275	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.213333333333333	ligand-dependent nuclear receptors	0.00569265440960268	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.206666666666667	ligand-dependent nuclear receptors	0.0066269589282125	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.2	ligand-dependent nuclear receptors	0.00768463312450236	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.193333333333333	ligand-dependent nuclear receptors	0.00887734449662466	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.186666666666667	ligand-dependent nuclear receptors	0.0102171963642835	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.18	ligand-dependent nuclear receptors	0.0117166460489861	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.173333333333333	ligand-dependent nuclear receptors	0.0134129770009382	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.166666666666667	ligand-dependent nuclear receptors	0.0152976235388124	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.16	ligand-dependent nuclear receptors	0.0173833016720935	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.153333333333333	ligand-dependent nuclear receptors	0.0196826554837132	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.146666666666667	ligand-dependent nuclear receptors	0.022207976900778	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.14	ligand-dependent nuclear receptors	0.0249875266806516	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.133333333333333	ligand-dependent nuclear receptors	0.0280343977011161	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.126666666666667	ligand-dependent nuclear receptors	0.031342269311647	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.12	ligand-dependent nuclear receptors	0.0349197503543511	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.113333333333333	ligand-dependent nuclear receptors	0.0387740599727926	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.106666666666667	ligand-dependent nuclear receptors	0.0429108275771051	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.1	ligand-dependent nuclear receptors	0.047372213094328	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0933333333333333	ligand-dependent nuclear receptors	0.0521218386867868	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0866666666666666	ligand-dependent nuclear receptors	0.0571586134667167	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.08	ligand-dependent nuclear receptors	0.062479230854051	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0733333333333333	ligand-dependent nuclear receptors	0.0680779397380705	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0666666666666667	ligand-dependent nuclear receptors	0.0739636127826455	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.06	ligand-dependent nuclear receptors	0.0801231350446188	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0533333333333332	ligand-dependent nuclear receptors	0.0865242871144843	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0466666666666666	ligand-dependent nuclear receptors	0.0931502636552594	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0399999999999999	ligand-dependent nuclear receptors	0.099981803745334	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0333333333333333	ligand-dependent nuclear receptors	0.106997321597817	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0266666666666666	ligand-dependent nuclear receptors	0.114191009184718	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0199999999999999	ligand-dependent nuclear receptors	0.121512861903728	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0133333333333333	ligand-dependent nuclear receptors	0.128935092588405	gene classes	35	0.88	ligand-dependent nuclear receptors	4
-0.0066666666666666	ligand-dependent nuclear receptors	0.136428698424395	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0	ligand-dependent nuclear receptors	0.143963794039414	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.00666666666666682	ligand-dependent nuclear receptors	0.151508586171023	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0133333333333334	ligand-dependent nuclear receptors	0.159027292454255	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.02	ligand-dependent nuclear receptors	0.166489640011481	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0266666666666668	ligand-dependent nuclear receptors	0.173866696757469	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0333333333333334	ligand-dependent nuclear receptors	0.181130938702508	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.04	ligand-dependent nuclear receptors	0.188256671944251	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0466666666666666	ligand-dependent nuclear receptors	0.195196204268392	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0533333333333335	ligand-dependent nuclear receptors	0.201949021735576	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0600000000000001	ligand-dependent nuclear receptors	0.208498588557015	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0666666666666667	ligand-dependent nuclear receptors	0.214831910173143	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0733333333333335	ligand-dependent nuclear receptors	0.220939818630356	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0800000000000001	ligand-dependent nuclear receptors	0.226801717512602	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0866666666666667	ligand-dependent nuclear receptors	0.232417526863597	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.0933333333333335	ligand-dependent nuclear receptors	0.237807499139775	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.1	ligand-dependent nuclear receptors	0.242980958343876	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.106666666666667	ligand-dependent nuclear receptors	0.247951625976718	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.113333333333334	ligand-dependent nuclear receptors	0.252737464442699	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.12	ligand-dependent nuclear receptors	0.257342589872793	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.126666666666667	ligand-dependent nuclear receptors	0.261818253238524	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.133333333333333	ligand-dependent nuclear receptors	0.266195293781512	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.14	ligand-dependent nuclear receptors	0.270507755114238	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.146666666666667	ligand-dependent nuclear receptors	0.274792497640757	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.153333333333333	ligand-dependent nuclear receptors	0.279092478233094	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.16	ligand-dependent nuclear receptors	0.283456378497906	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.166666666666667	ligand-dependent nuclear receptors	0.287925920122019	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.173333333333333	ligand-dependent nuclear receptors	0.292544804082553	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.18	ligand-dependent nuclear receptors	0.297356970015356	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.186666666666667	ligand-dependent nuclear receptors	0.302406272857317	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.193333333333333	ligand-dependent nuclear receptors	0.307778094953683	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.2	ligand-dependent nuclear receptors	0.313480721850291	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.206666666666667	ligand-dependent nuclear receptors	0.319553305993386	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.213333333333333	ligand-dependent nuclear receptors	0.326032636109875	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.22	ligand-dependent nuclear receptors	0.332952732426573	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.226666666666667	ligand-dependent nuclear receptors	0.340378261537638	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.233333333333333	ligand-dependent nuclear receptors	0.348339997125444	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.24	ligand-dependent nuclear receptors	0.356828944141791	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.246666666666667	ligand-dependent nuclear receptors	0.365863463631635	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.253333333333333	ligand-dependent nuclear receptors	0.37545768826583	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.26	ligand-dependent nuclear receptors	0.385621943112358	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.266666666666667	ligand-dependent nuclear receptors	0.396437296479824	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.273333333333333	ligand-dependent nuclear receptors	0.407827613312997	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.28	ligand-dependent nuclear receptors	0.419788042567596	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.286666666666667	ligand-dependent nuclear receptors	0.432309443906885	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.293333333333333	ligand-dependent nuclear receptors	0.44537852695381	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.3	ligand-dependent nuclear receptors	0.459012459674643	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.306666666666667	ligand-dependent nuclear receptors	0.473184762472687	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.313333333333333	ligand-dependent nuclear receptors	0.487835321983305	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.32	ligand-dependent nuclear receptors	0.502935520457344	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.326666666666667	ligand-dependent nuclear receptors	0.518453971747285	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.333333333333334	ligand-dependent nuclear receptors	0.534357279243302	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.34	ligand-dependent nuclear receptors	0.550650163818803	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.346666666666667	ligand-dependent nuclear receptors	0.56724486360472	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.353333333333334	ligand-dependent nuclear receptors	0.584102156943625	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.36	ligand-dependent nuclear receptors	0.601181995741806	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.366666666666667	ligand-dependent nuclear receptors	0.618443861574297	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.373333333333334	ligand-dependent nuclear receptors	0.635853813028959	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.38	ligand-dependent nuclear receptors	0.653364034329953	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.386666666666667	ligand-dependent nuclear receptors	0.670926019604814	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.393333333333333	ligand-dependent nuclear receptors	0.688500884186226	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.4	ligand-dependent nuclear receptors	0.706050816266173	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.406666666666667	ligand-dependent nuclear receptors	0.723539116620111	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.413333333333333	ligand-dependent nuclear receptors	0.740913541709061	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.42	ligand-dependent nuclear receptors	0.758150212270961	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.426666666666667	ligand-dependent nuclear receptors	0.775217657956237	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.433333333333333	ligand-dependent nuclear receptors	0.792086075934444	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.44	ligand-dependent nuclear receptors	0.808727338031488	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.446666666666667	ligand-dependent nuclear receptors	0.825095861998298	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.453333333333333	ligand-dependent nuclear receptors	0.841163575641588	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.46	ligand-dependent nuclear receptors	0.85692448828081	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.466666666666667	ligand-dependent nuclear receptors	0.872357312071346	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.473333333333333	ligand-dependent nuclear receptors	0.887442212101413	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.48	ligand-dependent nuclear receptors	0.902160097277395	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.486666666666667	ligand-dependent nuclear receptors	0.916442064371496	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.493333333333333	ligand-dependent nuclear receptors	0.930321715149295	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.5	ligand-dependent nuclear receptors	0.943785353727935	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.506666666666667	ligand-dependent nuclear receptors	0.956820844881997	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.513333333333334	ligand-dependent nuclear receptors	0.969417747344869	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.52	ligand-dependent nuclear receptors	0.981536367659555	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.526666666666667	ligand-dependent nuclear receptors	0.99317121761963	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.533333333333333	ligand-dependent nuclear receptors	1.00434806449781	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.54	ligand-dependent nuclear receptors	1.01506638939114	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.546666666666667	ligand-dependent nuclear receptors	1.02532879928743	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.553333333333334	ligand-dependent nuclear receptors	1.03514051272611	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.56	ligand-dependent nuclear receptors	1.04445653867925	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.566666666666667	ligand-dependent nuclear receptors	1.05335140494406	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.573333333333333	ligand-dependent nuclear receptors	1.0618455461974	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.58	ligand-dependent nuclear receptors	1.06996449080889	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.586666666666667	ligand-dependent nuclear receptors	1.07773914592124	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.593333333333334	ligand-dependent nuclear receptors	1.08518791763574	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.6	ligand-dependent nuclear receptors	1.0923628265347	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.606666666666667	ligand-dependent nuclear receptors	1.09933320367118	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.613333333333334	ligand-dependent nuclear receptors	1.10615465944233	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.62	ligand-dependent nuclear receptors	1.11288830493166	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.626666666666667	ligand-dependent nuclear receptors	1.119600543833	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.633333333333334	ligand-dependent nuclear receptors	1.12637879802044	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.64	ligand-dependent nuclear receptors	1.13329994351135	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.646666666666667	ligand-dependent nuclear receptors	1.14044309242351	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.653333333333334	ligand-dependent nuclear receptors	1.14788938966916	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.66	ligand-dependent nuclear receptors	1.1557209314952	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.666666666666667	ligand-dependent nuclear receptors	1.16405769612018	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.673333333333333	ligand-dependent nuclear receptors	1.1729910908525	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.68	ligand-dependent nuclear receptors	1.18256616512699	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.686666666666667	ligand-dependent nuclear receptors	1.19285389535432	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.693333333333333	ligand-dependent nuclear receptors	1.20391872338778	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.7	ligand-dependent nuclear receptors	1.21581926952773	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.706666666666667	ligand-dependent nuclear receptors	1.22871997619457	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.713333333333333	ligand-dependent nuclear receptors	1.24254198570437	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.72	ligand-dependent nuclear receptors	1.25730407199762	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.726666666666667	ligand-dependent nuclear receptors	1.27301072122881	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.733333333333333	ligand-dependent nuclear receptors	1.28965100655988	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.74	ligand-dependent nuclear receptors	1.30725722487181	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.746666666666667	ligand-dependent nuclear receptors	1.32576905329236	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.753333333333333	ligand-dependent nuclear receptors	1.34506103068366	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.76	ligand-dependent nuclear receptors	1.36504728873271	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.766666666666667	ligand-dependent nuclear receptors	1.3856239430769	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.773333333333333	ligand-dependent nuclear receptors	1.40667027813898	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.78	ligand-dependent nuclear receptors	1.42806878344345	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.786666666666667	ligand-dependent nuclear receptors	1.44960221144552	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.793333333333333	ligand-dependent nuclear receptors	1.47109596265693	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.8	ligand-dependent nuclear receptors	1.49236223461783	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.806666666666667	ligand-dependent nuclear receptors	1.51320174282512	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.813333333333334	ligand-dependent nuclear receptors	1.53334550502278	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.82	ligand-dependent nuclear receptors	1.55254272735761	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.826666666666667	ligand-dependent nuclear receptors	1.57061405258756	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.833333333333334	ligand-dependent nuclear receptors	1.58733564311528	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.84	ligand-dependent nuclear receptors	1.60248463035345	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.846666666666667	ligand-dependent nuclear receptors	1.61583552089244	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.853333333333334	ligand-dependent nuclear receptors	1.62689292147854	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.86	ligand-dependent nuclear receptors	1.63569643506437	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.866666666666667	ligand-dependent nuclear receptors	1.64205823056801	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.873333333333333	ligand-dependent nuclear receptors	1.64580552350761	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.88	ligand-dependent nuclear receptors	1.64678289433661	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.886666666666667	ligand-dependent nuclear receptors	1.64464288019278	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.893333333333334	ligand-dependent nuclear receptors	1.63927428237401	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.9	ligand-dependent nuclear receptors	1.63077920990818	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.906666666666667	ligand-dependent nuclear receptors	1.61909885398999	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.913333333333334	ligand-dependent nuclear receptors	1.60420028884904	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.92	ligand-dependent nuclear receptors	1.58606638436332	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.926666666666667	ligand-dependent nuclear receptors	1.56431822569397	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.933333333333333	ligand-dependent nuclear receptors	1.53943062037774	gene classes	35	0.88	ligand-dependent nuclear receptors	4
0.94	ligand-dependent nuclear receptors	1.51148547983016	gene classes	35	0.88	ligand-dependent nuclear receptors	4
